kind,task,machine_selectable,process_time
6,0,"(3, 6, 17, 11, 5, 18, 12, 10, 15, 4, 16, 13, 2, 9)","(9, 17, 9, 20, 18, 16, 6, 8, 19, 2, 19, 17, 12, 8)"
6,1,"(5, 3, 18, 1, 0, 12, 14)","(10, 17, 18, 13, 13, 6, 5)"
6,2,"(11, 0, 9, 3, 12, 10, 8, 7, 19, 14)","(20, 4, 5, 4, 8, 4, 15, 2, 8, 15)"
6,3,"(12, 13, 14, 9, 18, 0, 3, 11, 10, 15, 19, 4, 8, 7)","(1, 8, 9, 10, 10, 20, 12, 10, 7, 18, 2, 14, 18, 4)"
6,4,"(16, 17, 12, 3, 14, 4, 5, 8, 13, 19, 1, 18, 11, 6, 2, 10, 7)","(11, 8, 13, 11, 15, 18, 13, 2, 17, 4, 17, 7, 16, 20, 12, 1, 10)"
7,0,"(14, 2, 13, 5, 12, 18, 1, 6, 9, 3, 19, 15, 17)","(11, 16, 19, 17, 5, 20, 19, 3, 7, 16, 5, 15, 16)"
7,1,"(14, 1, 0, 7, 10, 17, 13, 12, 3, 4, 6, 15, 16, 8, 2, 18, 11, 9)","(2, 11, 13, 1, 12, 11, 13, 12, 15, 12, 15, 4, 2, 6, 4, 11, 11, 20)"
7,2,"(12, 10, 4, 17, 7)","(11, 13, 18, 18, 3)"
7,3,"(18, 6, 12, 11, 13, 7, 3, 10, 19, 1, 8, 4, 9, 0, 17, 5, 16, 14, 15)","(10, 12, 2, 13, 14, 6, 8, 20, 2, 10, 8, 6, 3, 14, 17, 16, 9, 7, 14)"
7,4,"(9,)","(8,)"
7,5,"(11, 1, 17, 3, 19, 18, 5, 4)","(12, 4, 11, 9, 10, 12, 5, 2)"
7,6,"(5, 8, 17, 14, 11, 19, 6, 16, 9, 10, 15, 18, 1, 0, 4)","(11, 19, 2, 12, 4, 11, 14, 12, 20, 5, 8, 6, 18, 18, 13)"
7,7,"(8, 4, 5, 18, 19, 3, 2, 15, 17, 12, 11)","(6, 18, 17, 9, 2, 16, 11, 2, 11, 7, 19)"
7,8,"(4, 5, 10, 13, 14, 15, 9, 7, 18, 11, 2, 19, 8, 16, 12, 3)","(20, 10, 7, 7, 3, 10, 15, 1, 1, 1, 19, 9, 17, 11, 3, 2)"
8,0,"(0, 2, 12, 14, 13, 16, 18, 7, 9, 3, 10, 11, 4)","(2, 19, 20, 7, 19, 19, 17, 11, 16, 9, 6, 20, 8)"
8,1,"(8,)","(13,)"
8,2,"(4, 15, 12, 11)","(13, 15, 18, 18)"
8,3,"(15, 10, 8, 16, 11, 7, 2, 19, 6, 0, 9)","(18, 10, 14, 3, 12, 17, 4, 17, 13, 10, 4)"
8,4,"(19, 10, 6, 18, 5, 9, 2, 16)","(3, 17, 17, 4, 4, 14, 3, 4)"
9,0,"(6, 5, 14, 15, 8, 19, 7, 11, 17, 12, 18, 2, 3, 10, 0)","(2, 16, 8, 19, 18, 5, 15, 17, 1, 8, 11, 9, 19, 12, 13)"
9,1,"(1, 13, 5, 16, 3, 17, 15, 12, 6, 9, 4, 10)","(8, 10, 18, 7, 5, 7, 10, 14, 6, 15, 13, 5)"
9,2,"(18, 7, 14, 3, 15, 1, 12, 16, 10, 6, 17, 0, 11, 2, 4)","(9, 4, 18, 4, 10, 19, 14, 6, 15, 8, 1, 17, 16, 5, 6)"
9,3,"(0, 16, 12)","(13, 5, 1)"
9,4,"(14, 1)","(4, 11)"
9,5,"(8, 19, 9, 0, 10, 3)","(8, 9, 7, 1, 20, 7)"
9,6,"(14, 4, 17, 18, 8, 12, 6)","(19, 9, 13, 18, 20, 5, 18)"
10,0,"(8, 4, 14, 18, 11, 13, 2, 16, 7, 17, 3, 6)","(9, 13, 19, 6, 17, 17, 1, 5, 10, 11, 18, 7)"
10,1,"(6, 19, 12, 3, 4)","(11, 14, 17, 8, 12)"
10,2,"(15, 14, 8, 5, 16, 18, 17, 10, 1, 11, 3, 6, 13, 12, 9, 4, 7, 19, 0, 2)","(10, 18, 14, 6, 11, 8, 20, 13, 10, 8, 15, 20, 6, 2, 14, 2, 1, 8, 12, 1)"
10,3,"(15, 10, 5, 18, 6, 1, 8, 9, 14, 17, 4, 11, 0, 12, 3)","(15, 17, 14, 5, 17, 16, 1, 10, 6, 10, 15, 10, 7, 12, 12)"
10,4,"(8, 4, 3, 14, 6, 5, 15, 0, 10, 12, 16, 17, 2, 7, 9, 19, 11, 18)","(20, 18, 19, 7, 16, 11, 10, 14, 13, 3, 7, 6, 1, 17, 16, 18, 10, 4)"
10,5,"(10, 9, 11, 2, 5, 18, 15, 16, 4, 14, 12, 0, 19, 17, 1)","(12, 11, 6, 7, 2, 20, 17, 13, 16, 10, 15, 11, 7, 5, 20)"
10,6,"(0, 8, 3, 13, 17, 10, 2, 1, 12, 6, 4, 14)","(5, 12, 6, 8, 1, 19, 11, 18, 17, 6, 11, 1)"
10,7,"(7, 6, 9, 10, 5, 11, 12, 14, 15, 16, 17, 4, 3, 2, 18)","(2, 17, 13, 8, 11, 2, 11, 20, 2, 15, 1, 3, 13, 6, 4)"
10,8,"(0, 6, 16, 18, 8, 7, 1, 12, 13, 5, 11)","(8, 16, 1, 8, 16, 16, 18, 4, 4, 15, 1)"
11,0,"(5, 3, 7, 18, 0)","(12, 17, 1, 19, 9)"
11,1,"(0, 5, 16, 6, 2)","(6, 13, 17, 12, 3)"
11,2,"(15, 5, 13, 12, 10, 6, 9, 19, 1, 17, 16, 8, 0, 14, 3, 18, 11, 2)","(6, 18, 13, 14, 18, 1, 3, 13, 4, 11, 15, 3, 3, 8, 18, 6, 10, 13)"
11,3,"(16, 7, 6, 1, 19, 12, 2, 8, 5, 4, 17, 15, 14, 18, 0)","(17, 14, 5, 5, 1, 1, 17, 1, 2, 10, 6, 17, 4, 18, 1)"
11,4,"(11, 9, 6, 15, 13, 0, 12, 8, 17, 1, 10, 3, 7, 18, 4, 16, 14, 2, 5, 19)","(18, 8, 9, 12, 6, 18, 19, 12, 16, 1, 8, 10, 9, 4, 15, 9, 18, 19, 9, 18)"
11,5,"(19, 12, 9)","(13, 8, 14)"
12,0,"(1, 14, 11, 17)","(14, 20, 1, 19)"
12,1,"(14, 5, 9, 1, 0, 10, 11, 12, 13, 15, 3, 18, 8, 7, 16, 4, 19)","(20, 5, 5, 6, 16, 7, 19, 1, 16, 3, 11, 12, 12, 19, 13, 4, 19)"
12,2,"(6, 18, 9, 16, 0, 10, 8, 17, 19, 12, 13, 7, 15, 11)","(17, 19, 17, 1, 17, 13, 3, 11, 13, 13, 13, 5, 19, 8)"
12,3,"(18, 1, 13, 15, 11, 3, 0, 17, 2, 10, 19, 6, 5, 7, 16, 14, 4, 12, 8)","(3, 15, 20, 5, 18, 13, 5, 1, 1, 5, 12, 20, 10, 11, 14, 9, 16, 19, 12)"
12,4,"(16, 9, 10, 11, 14, 1, 8, 17, 5, 12, 2, 6, 0, 15, 7, 13, 19, 4, 18)","(2, 20, 14, 9, 5, 4, 13, 4, 9, 4, 20, 18, 18, 7, 11, 16, 4, 7, 11)"
12,5,"(16, 14, 13, 4, 8, 10, 18, 15, 12, 3, 7, 9, 6, 1, 17, 19, 5)","(3, 14, 10, 11, 18, 6, 13, 4, 9, 5, 11, 9, 4, 5, 3, 3, 12)"
