kind,task,machine_selectable,process_time
6,0,"(2, 9, 3, 10, 13)","(14, 1, 15, 14, 16)"
6,1,"(5, 10, 3, 9, 0)","(8, 1, 2, 6, 6)"
6,2,"(9, 1, 2, 3, 0, 7, 13, 10, 8, 4, 5)","(11, 9, 19, 20, 12, 18, 13, 16, 6, 13, 20)"
6,3,"(2, 13, 0, 4, 7, 6, 10, 8, 3, 1, 12)","(12, 20, 15, 3, 17, 2, 5, 15, 10, 20, 4)"
6,4,"(0, 13, 12, 11, 3, 1, 4, 9, 14, 2, 5, 10, 7)","(9, 15, 7, 13, 8, 17, 15, 19, 18, 14, 18, 3, 18)"
7,0,"(12, 3, 5, 10, 7, 13, 6, 8, 9, 2, 4)","(9, 3, 3, 17, 16, 12, 20, 11, 15, 5, 2)"
7,1,"(4, 7, 14, 0, 1, 10, 3, 13, 11, 5, 8)","(19, 3, 6, 12, 3, 4, 8, 17, 12, 8, 3)"
7,2,"(2, 14, 11, 13, 0, 1, 9)","(10, 1, 11, 11, 20, 6, 11)"
7,3,"(14, 12, 13, 0, 1, 7, 4, 11)","(14, 6, 17, 9, 5, 7, 2, 2)"
7,4,"(8,)","(9,)"
7,5,"(2, 14, 5, 6, 7, 9, 4)","(16, 9, 17, 12, 7, 12, 14)"
7,6,"(12, 9, 8, 5, 14)","(17, 15, 1, 1, 10)"
7,7,"(8, 13, 7, 6, 11, 2, 9)","(17, 1, 2, 4, 9, 7, 1)"
7,8,"(11, 6, 7, 0, 3, 4, 8, 5, 12, 9, 14, 10, 1)","(4, 13, 11, 10, 6, 20, 7, 16, 18, 9, 16, 2, 2)"
7,9,"(5, 0, 7, 1, 2, 12, 6, 8, 14, 13, 3, 4)","(2, 11, 3, 10, 19, 3, 12, 14, 4, 19, 3, 13)"
8,0,"(9, 0, 2, 14, 8, 12, 1, 6)","(16, 14, 18, 15, 1, 12, 4, 14)"
8,1,"(0, 13)","(16, 5)"
8,2,"(14, 2, 10)","(6, 19, 19)"
8,3,"(5, 14, 12, 0, 6, 8, 4, 1, 9, 2, 10, 13, 11)","(7, 14, 6, 12, 14, 4, 12, 12, 5, 3, 17, 12, 18)"
8,4,"(1, 0, 10, 7)","(3, 16, 6, 20)"
8,5,"(9, 1, 4)","(19, 6, 9)"
8,6,"(3, 6, 7, 10, 8, 0, 4)","(2, 9, 17, 6, 13, 14, 8)"
8,7,"(12, 14, 11, 13, 6, 9, 3, 4, 10)","(20, 13, 17, 15, 3, 7, 19, 5, 14)"
9,0,"(12, 5, 10, 7, 8, 14)","(7, 8, 13, 9, 5, 12)"
9,1,"(1, 3, 13)","(17, 7, 19)"
9,2,"(13, 1, 0, 8, 10, 3, 9, 14, 4, 7, 2, 6, 11, 12)","(20, 6, 8, 9, 18, 15, 6, 18, 2, 1, 10, 2, 17, 9)"
9,3,"(1, 7, 5)","(19, 7, 3)"
9,4,"(0, 11, 7, 14, 6, 3, 9, 5, 12, 1, 13, 4, 8, 10, 2)","(7, 12, 5, 12, 17, 4, 8, 16, 17, 16, 18, 18, 15, 16, 8)"
10,0,"(2, 4, 8, 9, 7, 3, 5, 11, 13, 10, 1, 14, 12, 6, 0)","(7, 17, 4, 12, 15, 17, 2, 8, 1, 4, 16, 16, 10, 2, 6)"
10,1,"(0, 12, 3, 1, 13, 11, 4, 10, 6)","(17, 16, 19, 9, 8, 17, 12, 5, 18)"
10,2,"(9, 10, 3, 6, 13, 14, 11, 4, 1)","(5, 3, 8, 6, 9, 12, 20, 15, 9)"
10,3,"(8, 4, 6)","(10, 18, 11)"
10,4,"(9, 6, 14, 7, 3, 12, 4, 0, 5, 10, 1, 8, 11, 13)","(7, 4, 2, 4, 6, 14, 13, 14, 3, 20, 16, 10, 9, 20)"
10,5,"(1, 3, 13, 5)","(6, 5, 12, 8)"
10,6,"(14, 0, 4, 13, 5, 3, 8, 10, 9)","(12, 11, 1, 2, 5, 9, 19, 16, 14)"
10,7,"(8, 14, 2, 5, 7)","(18, 14, 11, 3, 5)"
11,0,"(6, 7, 0, 12, 5, 4, 3, 10, 13, 2, 11)","(1, 2, 9, 19, 13, 19, 11, 10, 20, 17, 3)"
11,1,"(9, 0)","(4, 6)"
11,2,"(1,)","(4,)"
11,3,"(1,)","(20,)"
11,4,"(12, 4, 10, 11, 5, 1, 0, 2, 8, 13, 7, 14, 3, 9)","(19, 13, 17, 20, 20, 17, 9, 5, 18, 7, 19, 11, 2, 19)"
11,5,"(11,)","(1,)"
