kind,task,machine_selectable,process_time
6,3,"(13, 19, 9, 4, 1, 0, 11, 15, 8, 3, 7)","(2, 11, 18, 15, 3, 8, 19, 2, 19, 19, 18)"
6,4,"(7, 1, 16, 8, 0, 3, 2, 4)","(17, 9, 14, 19, 6, 2, 19, 7)"
7,0,"(0, 9, 6, 19, 8, 5, 18, 2, 7, 17, 1, 10, 13, 14)","(11, 11, 12, 17, 13, 18, 2, 14, 12, 13, 13, 5, 1, 11)"
7,1,"(9, 4, 2, 16, 14, 5, 3, 18, 1, 15, 7, 12, 8, 11, 13, 0, 6, 10)","(6, 8, 7, 12, 20, 16, 20, 17, 9, 10, 10, 13, 6, 11, 7, 2, 19, 18)"
7,2,"(3, 10, 9, 1, 6, 16, 18, 8, 14, 15, 19, 13, 7)","(17, 16, 16, 7, 13, 1, 7, 16, 7, 7, 5, 2, 2)"
7,3,"(10, 5)","(15, 6)"
7,4,"(14, 15, 3, 7)","(6, 14, 18, 1)"
7,5,"(18, 8, 11, 7, 6, 12, 9, 15, 19, 3, 10)","(5, 6, 19, 19, 8, 20, 10, 4, 2, 20, 9)"
7,6,"(14,)","(9,)"
7,7,"(1, 15, 17, 2, 13, 4, 11, 19, 3, 7, 0)","(15, 15, 4, 18, 17, 5, 10, 14, 5, 4, 11)"
8,0,"(14, 7, 8, 15, 2, 0, 4, 18, 12, 19, 3, 6)","(16, 18, 6, 10, 5, 3, 6, 8, 3, 2, 16, 2)"
8,1,"(15, 17, 0, 19, 8, 2, 3, 10, 18)","(2, 3, 5, 5, 11, 1, 11, 5, 7)"
8,2,"(13, 8, 1, 2, 14, 4, 17, 15, 6, 16, 18, 10, 19, 12, 3, 0, 11, 9, 5)","(9, 6, 1, 13, 8, 4, 1, 19, 15, 1, 7, 18, 3, 11, 20, 15, 13, 7, 2)"
8,3,"(18, 14, 1, 7, 12, 13, 6, 11, 8)","(1, 7, 16, 15, 4, 9, 12, 1, 14)"
8,4,"(13, 7, 0, 11, 10, 6, 18, 16)","(4, 16, 2, 8, 3, 9, 9, 9)"
8,5,"(12, 3, 0, 10, 18, 16, 9, 15, 14, 19)","(12, 14, 19, 6, 4, 20, 7, 9, 18, 20)"
8,6,"(15, 9, 10, 3, 13, 18, 4, 11)","(2, 4, 8, 1, 6, 13, 2, 17)"
8,7,"(8, 9, 3, 15, 0, 5, 12, 10, 19, 4, 16, 13, 18, 11, 7, 6, 2, 14)","(17, 14, 15, 15, 7, 10, 1, 9, 16, 7, 19, 6, 8, 4, 7, 15, 19, 17)"
8,8,"(19, 3, 9, 6, 15, 17, 2)","(16, 14, 3, 16, 4, 7, 18)"
9,0,"(8, 19, 10, 7, 2, 18, 12, 11, 17, 14, 15, 6, 4, 0, 5, 9, 16, 13, 1, 3)","(19, 11, 19, 1, 18, 14, 8, 17, 9, 8, 7, 16, 10, 10, 4, 7, 7, 18, 11, 9)"
9,1,"(6, 3, 7, 13, 2, 16, 18)","(20, 3, 17, 4, 7, 15, 1)"
9,2,"(4, 5, 15, 0, 13, 14, 1, 18, 11, 12, 8, 2, 19, 17, 16)","(4, 12, 4, 16, 1, 19, 19, 14, 2, 11, 18, 3, 4, 8, 1)"
9,3,"(6, 17, 14, 19, 5, 0, 9, 16, 8, 2, 4, 11, 3, 13, 12)","(2, 12, 5, 14, 1, 18, 13, 15, 11, 4, 6, 7, 7, 17, 6)"
9,4,"(19, 5)","(9, 4)"
9,5,"(2, 3, 0, 10, 11, 12, 1, 17, 18, 16)","(5, 5, 2, 2, 2, 5, 19, 19, 13, 16)"
9,6,"(5, 9, 3, 13, 18, 11, 0, 16, 1)","(12, 8, 10, 11, 1, 2, 19, 6, 9)"
9,7,"(0, 7, 9, 16)","(17, 5, 16, 15)"
9,8,"(11, 10, 19, 1, 15)","(9, 13, 8, 16, 8)"
10,0,"(14, 5, 15, 6, 16, 2, 13, 18, 4, 19, 10, 3, 0, 12)","(17, 9, 10, 18, 18, 14, 2, 5, 6, 10, 18, 4, 9, 20)"
10,1,"(7, 0, 2, 11, 17, 10, 13, 4, 8, 14, 3, 12, 19, 18, 9, 16, 1, 6, 15)","(4, 1, 6, 14, 19, 14, 14, 11, 11, 5, 2, 6, 7, 6, 20, 19, 18, 9, 5)"
10,2,"(12, 3, 5, 1, 14, 0, 18, 6, 7, 13, 2, 15, 8, 9, 11, 19, 17, 4, 10)","(19, 7, 5, 5, 9, 11, 12, 16, 8, 10, 18, 4, 13, 18, 11, 11, 4, 12, 11)"
10,3,"(11, 1, 12, 5, 13, 3, 0)","(5, 5, 8, 4, 10, 10, 10)"
10,4,"(12, 4, 6, 19, 16, 18, 17, 0, 2, 9)","(3, 3, 6, 15, 5, 6, 20, 13, 17, 12)"
10,5,"(10, 16, 2, 3, 15, 11, 17, 9)","(1, 4, 8, 15, 10, 18, 15, 11)"
11,0,"(3, 18, 1, 14, 16, 8, 6, 13, 2, 15, 5, 17, 19, 4, 9, 11)","(10, 8, 6, 12, 15, 1, 7, 12, 20, 4, 15, 11, 13, 9, 9, 12)"
11,1,"(10,)","(3,)"
11,2,"(9, 8)","(19, 10)"
11,3,"(10, 16, 14, 13, 12, 11, 18, 5, 15)","(19, 4, 18, 9, 18, 6, 11, 18, 20)"
11,4,"(19, 10, 17, 7, 18, 0, 15, 4)","(13, 1, 19, 4, 7, 6, 6, 20)"
11,5,"(3,)","(7,)"
11,6,"(1, 5, 4, 6, 7, 15, 19, 9, 2, 16, 10, 18, 14, 12, 0)","(13, 3, 10, 14, 18, 14, 4, 16, 19, 9, 4, 3, 6, 11, 16)"
11,7,"(2, 17, 10, 7, 5, 13, 0, 9, 4, 16, 6, 8, 1, 18, 11, 15, 14)","(4, 13, 12, 17, 13, 19, 1, 2, 13, 14, 16, 15, 20, 12, 1, 20, 16)"
