kind,task,machine_selectable,process_time
3,4,"(18, 9, 17, 1, 8, 14, 10, 2, 16, 0, 15, 3)","(10, 3, 7, 2, 4, 19, 1, 5, 2, 16, 10, 9)"
3,5,"(11, 3, 12, 19, 2, 17, 15, 14, 8, 1, 7, 0, 10, 9, 18)","(18, 9, 16, 15, 16, 16, 5, 10, 9, 9, 13, 4, 4, 3, 6)"
3,6,"(6, 14, 19, 18, 17, 9, 15, 16, 5, 10, 12, 2, 3, 7, 8, 0, 4, 11, 1, 13)","(5, 16, 5, 4, 8, 11, 8, 11, 10, 9, 13, 19, 10, 17, 13, 1, 1, 18, 18, 8)"
3,7,"(3, 8, 17, 16, 13, 15, 12, 0, 2, 19, 1, 4, 18, 5, 9)","(7, 17, 16, 2, 12, 20, 18, 10, 17, 17, 8, 18, 10, 7, 11)"
3,8,"(12, 6, 3, 11)","(14, 11, 3, 11)"
4,0,"(0, 15, 2)","(19, 13, 8)"
4,1,"(14, 3, 19, 11, 8, 0, 7, 18, 1, 4, 2, 10)","(16, 9, 12, 5, 4, 6, 17, 2, 2, 17, 10, 8)"
4,2,"(11, 18, 15, 5, 13, 9)","(12, 9, 12, 4, 10, 19)"
4,3,"(5, 19, 17, 7, 1, 0, 16, 6, 4, 18, 10, 14, 12)","(18, 11, 3, 8, 1, 20, 5, 4, 1, 2, 2, 11, 6)"
4,4,"(4, 3, 13, 17, 8, 15, 12, 18, 10, 14, 16, 0, 1, 9, 11, 2, 6, 7)","(1, 17, 10, 16, 8, 16, 20, 18, 12, 20, 2, 8, 14, 14, 16, 13, 5, 3)"
4,5,"(8, 0)","(18, 11)"
4,6,"(14, 6, 16, 7, 9)","(7, 19, 11, 11, 16)"
4,7,"(12, 18)","(8, 11)"
5,0,"(10, 19, 17, 8, 4, 15, 3, 14, 6, 12, 18, 13, 5, 7, 1, 0, 2, 9, 16)","(17, 17, 3, 2, 9, 11, 2, 2, 13, 18, 1, 3, 1, 5, 10, 18, 11, 15, 17)"
5,1,"(6, 17, 12)","(17, 17, 8)"
5,2,"(19, 18, 3, 6, 5, 1, 9, 8, 2, 7, 10, 0, 11, 14, 15, 4, 13, 17, 16)","(8, 3, 6, 2, 19, 19, 1, 11, 19, 11, 12, 17, 3, 2, 2, 15, 19, 1, 14)"
5,3,"(13, 2, 9, 10, 17, 11, 5, 4, 19, 15)","(14, 13, 8, 11, 7, 18, 8, 1, 8, 17)"
5,4,"(9, 5, 18, 16, 7, 13, 15, 4, 3, 19, 8, 12, 1, 11, 14, 17)","(8, 16, 20, 15, 10, 2, 13, 12, 17, 12, 8, 1, 9, 9, 17, 15)"
5,5,"(9, 3, 18, 19, 7, 6, 15, 5, 2, 11, 13, 8, 16, 14)","(6, 13, 13, 19, 9, 3, 16, 13, 2, 1, 2, 18, 2, 14)"
5,6,"(8, 7, 11)","(12, 2, 6)"
5,7,"(3, 18, 2)","(3, 14, 1)"
5,8,"(3, 11, 13, 18, 0, 17, 9)","(18, 19, 7, 19, 17, 12, 15)"
5,9,"(16, 13, 0, 12, 19, 10)","(3, 3, 8, 10, 8, 20)"
6,0,"(4, 18, 12, 8, 1, 17, 3, 14, 10, 0, 19, 7, 16, 11, 5, 2, 13, 9, 15, 6)","(19, 10, 15, 14, 3, 16, 8, 18, 19, 7, 9, 1, 2, 14, 4, 13, 2, 11, 15, 16)"
6,1,"(11, 17, 2, 15, 5, 7, 3, 18, 14, 12, 6, 16, 0, 19, 9, 4, 1, 10)","(15, 2, 20, 15, 6, 17, 2, 2, 17, 8, 4, 1, 5, 8, 12, 20, 19, 13)"
6,2,"(2, 17, 16, 9, 15, 18)","(8, 13, 5, 7, 4, 17)"
6,3,"(4, 7, 0, 10, 2, 8, 6, 5, 16, 11)","(2, 16, 7, 20, 2, 14, 18, 16, 16, 3)"
6,4,"(4, 8, 13, 0, 7, 10)","(6, 19, 18, 9, 16, 18)"
6,5,"(12, 18, 15, 4, 7, 19, 6, 9, 17, 11, 8, 2, 13, 10, 1, 14, 3, 0)","(3, 14, 7, 1, 5, 13, 14, 15, 1, 2, 10, 19, 11, 2, 16, 5, 19, 13)"
6,6,"(2, 0)","(20, 1)"
7,0,"(1,)","(14,)"
7,1,"(1, 11, 18, 2, 6, 7, 10)","(5, 9, 8, 19, 20, 10, 14)"
7,2,"(15, 0, 3, 19, 11, 17, 6, 1, 7, 16, 9, 12, 2, 4, 8, 10, 13)","(16, 15, 16, 17, 13, 1, 9, 4, 18, 1, 19, 13, 19, 14, 15, 20, 4)"
7,3,"(2, 1)","(5, 4)"
7,4,"(3,)","(11,)"
7,5,"(12, 9, 2, 11, 5, 18, 16, 4, 15, 6, 3, 13, 1, 0, 17, 19, 14)","(20, 8, 17, 16, 4, 20, 10, 18, 19, 7, 16, 3, 16, 9, 8, 8, 5)"
7,6,"(4, 0, 11, 18, 13, 3, 8, 16, 5, 9, 12, 17, 14)","(12, 3, 1, 17, 14, 4, 15, 1, 4, 1, 5, 5, 20)"
7,7,"(7, 8, 10, 1, 2, 4, 19, 11, 17)","(13, 14, 12, 11, 9, 14, 8, 12, 12)"
7,8,"(8, 11, 6, 15, 3, 0, 4, 19, 9, 7, 13, 18, 5, 10, 14)","(2, 13, 18, 12, 19, 13, 20, 3, 9, 20, 4, 6, 12, 15, 2)"
7,9,"(4, 9, 6, 1, 7, 11, 3, 5, 13, 14, 2)","(13, 14, 15, 12, 19, 15, 17, 13, 13, 12, 7)"
