kind,task,machine_selectable,process_time
6,8,"(10, 12, 11, 5, 6, 4, 9, 7, 13, 14, 0)","(4, 9, 7, 10, 20, 20, 14, 20, 15, 17, 12)"
6,9,"(1,)","(19,)"
7,0,"(14, 4, 0, 12, 5, 9, 10, 13, 2, 3)","(7, 3, 6, 20, 8, 11, 12, 12, 20, 14)"
7,1,"(1, 0, 14, 3, 11, 12, 8, 10)","(4, 10, 14, 5, 20, 18, 2, 4)"
7,2,"(6, 13, 3, 11, 10, 7, 14, 2, 12, 1, 8, 0, 9, 5, 4)","(7, 17, 12, 6, 12, 17, 5, 10, 10, 6, 20, 18, 12, 12, 4)"
7,3,"(4, 11)","(1, 5)"
7,4,"(8, 2, 7, 5)","(19, 13, 8, 5)"
7,5,"(9,)","(18,)"
7,6,"(9, 0, 10, 2, 12, 14, 1)","(7, 4, 19, 15, 1, 17, 8)"
7,7,"(9, 11, 14)","(5, 20, 10)"
7,8,"(2, 6, 11, 3, 10, 0, 5, 13)","(10, 17, 9, 5, 1, 20, 19, 20)"
8,0,"(2, 1, 0)","(13, 8, 3)"
8,1,"(4, 10, 6, 7, 12, 8, 2, 11, 0, 5, 1, 3, 14, 13)","(20, 19, 11, 17, 7, 20, 1, 16, 13, 16, 10, 12, 20, 12)"
8,2,"(4,)","(18,)"
8,3,"(10, 13, 1, 9, 7, 12, 3)","(20, 9, 8, 13, 19, 19, 5)"
8,4,"(9, 6, 11, 7, 8, 3, 0, 2, 14, 13, 12, 4, 1, 5)","(6, 4, 1, 18, 9, 10, 4, 12, 5, 6, 14, 20, 8, 4)"
8,5,"(13, 9, 12, 2, 14, 1, 4)","(1, 6, 20, 17, 3, 1, 3)"
8,6,"(10, 7, 5, 6, 4, 3, 12, 8, 0, 2, 1, 9, 11, 13, 14)","(7, 18, 8, 14, 10, 1, 1, 20, 16, 18, 19, 7, 7, 7, 11)"
8,7,"(12, 9, 11, 14, 7, 6)","(13, 7, 10, 10, 1, 4)"
9,0,"(2, 1, 5, 0, 11, 8, 7, 14, 12, 6)","(8, 1, 4, 8, 7, 3, 7, 12, 16, 18)"
9,1,"(9, 0, 14, 6, 3, 2, 8, 12, 11, 1)","(3, 4, 15, 15, 17, 18, 4, 7, 6, 7)"
9,2,"(7, 12, 6, 4, 2, 1, 14, 0, 13, 3, 10, 9, 8, 5)","(1, 15, 13, 17, 15, 2, 6, 14, 8, 18, 20, 17, 20, 6)"
9,3,"(1, 4, 12, 10, 11, 8)","(13, 9, 8, 10, 8, 13)"
9,4,"(2, 0, 9, 7, 1, 11, 8, 14)","(7, 8, 7, 5, 9, 6, 10, 13)"
9,5,"(4, 11, 10, 12, 14, 1, 13, 2, 9, 8, 5, 7, 6)","(8, 5, 3, 7, 1, 9, 7, 5, 17, 6, 14, 12, 11)"
