kind,task,machine_selectable,process_time
5,2,"(9, 1, 5)","(2, 8, 9)"
5,3,"(14, 11, 0, 5, 13, 2, 1, 4)","(6, 4, 18, 10, 3, 4, 18, 4)"
5,4,"(3, 8, 0, 4, 12, 1, 6, 14, 7, 5)","(5, 4, 11, 10, 11, 19, 19, 9, 8, 13)"
6,0,"(10,)","(10,)"
6,1,"(3, 1, 12)","(1, 12, 11)"
6,2,"(1, 3, 14, 4, 5, 10, 6, 13, 2, 9, 7)","(19, 1, 14, 12, 9, 16, 14, 3, 12, 13, 10)"
6,3,"(14, 11, 5, 12, 10, 1, 7, 6, 4, 13, 0, 3, 9)","(9, 5, 19, 15, 17, 1, 15, 16, 9, 15, 13, 9, 14)"
6,4,"(11, 13, 14, 2, 10, 3, 12, 0, 8)","(12, 4, 4, 12, 10, 13, 12, 13, 3)"
7,0,"(8, 0, 11, 7, 13, 10, 5, 1, 3, 9)","(11, 11, 19, 18, 10, 1, 9, 16, 2, 18)"
7,1,"(12, 9, 11, 5, 14, 13, 8, 2, 4, 1, 6, 10, 3, 0, 7)","(20, 16, 1, 8, 2, 5, 8, 12, 5, 18, 4, 18, 11, 10, 8)"
7,2,"(12, 6, 7, 8, 4, 1, 3, 9, 14, 0, 11, 5, 13, 10, 2)","(12, 1, 19, 14, 1, 8, 12, 12, 1, 16, 3, 2, 12, 19, 16)"
7,3,"(4, 7, 6, 5, 2, 9, 14, 8, 10, 11, 1)","(13, 11, 16, 13, 9, 2, 13, 11, 19, 11, 7)"
7,4,"(9, 4, 3, 6, 5, 8, 11, 12, 10, 0)","(16, 16, 7, 20, 6, 10, 5, 8, 8, 19)"
7,5,"(5, 2)","(19, 18)"
7,6,"(8, 9, 7, 14, 12, 4, 11)","(13, 18, 1, 1, 13, 11, 3)"
7,7,"(9, 14, 4, 7, 5, 3, 2, 8, 6)","(4, 12, 1, 3, 15, 16, 3, 10, 16)"
7,8,"(2, 14, 1, 5, 13, 8, 11, 3, 10, 12, 9, 0, 6, 7)","(18, 9, 1, 15, 9, 12, 11, 20, 13, 2, 13, 20, 16, 12)"
8,0,"(11, 2, 12, 1, 10, 0, 5, 3, 4, 6, 8, 14, 7, 13)","(15, 8, 5, 13, 7, 4, 8, 18, 19, 12, 16, 3, 5, 10)"
8,1,"(3,)","(6,)"
8,2,"(4, 8, 3, 0, 2, 9)","(4, 16, 17, 19, 13, 17)"
8,3,"(0, 2, 14, 1, 11, 12, 7, 9, 13, 10, 8, 6)","(5, 2, 14, 15, 14, 14, 2, 13, 1, 6, 14, 17)"
8,4,"(5, 12, 7, 1, 10, 2, 13, 14)","(2, 7, 6, 7, 8, 11, 17, 10)"
8,5,"(0, 5, 6, 12, 7, 3, 13, 1)","(2, 20, 19, 13, 8, 10, 1, 17)"
9,0,"(13, 12, 9, 4, 8)","(20, 18, 10, 7, 16)"
9,1,"(7, 3, 2, 11, 6, 8, 10, 1, 9, 13, 14, 0)","(8, 14, 8, 8, 16, 6, 20, 17, 2, 1, 15, 6)"
9,2,"(14, 11, 2, 1)","(11, 10, 14, 10)"
9,3,"(3, 7, 2, 5)","(15, 10, 8, 18)"
9,4,"(14, 2, 7, 12, 10, 6, 0, 4, 3, 11, 8, 9, 1, 13)","(14, 19, 17, 14, 3, 5, 5, 20, 10, 3, 1, 16, 4, 19)"
9,5,"(0, 6)","(8, 14)"
9,6,"(4, 13, 1, 0)","(14, 13, 9, 8)"
9,7,"(1, 9, 0, 2, 14, 12)","(2, 4, 10, 14, 5, 13)"
9,8,"(11, 13, 1, 3, 14, 9, 0, 2, 5, 4, 10)","(15, 16, 8, 8, 1, 20, 11, 14, 6, 14, 4)"
9,9,"(3, 6, 9)","(5, 12, 10)"
10,0,"(5, 4, 7, 3, 9, 12, 13, 0)","(8, 3, 5, 8, 5, 11, 9, 14)"
10,1,"(4, 13, 0, 11, 14, 1, 12, 3, 2)","(17, 3, 5, 19, 7, 9, 15, 8, 15)"
10,2,"(10, 4, 9, 0, 11, 5)","(3, 9, 12, 9, 10, 1)"
10,3,"(12, 2, 4, 7, 9, 8, 6, 11, 13, 5, 0, 1, 3)","(2, 4, 16, 1, 14, 19, 9, 11, 17, 13, 12, 18, 1)"
10,4,"(7,)","(1,)"
10,5,"(2, 13, 5, 0, 1, 3, 7, 11, 14, 4, 9)","(19, 15, 15, 19, 20, 13, 10, 5, 19, 5, 13)"
10,6,"(5, 4, 12, 11, 13, 1, 6, 7, 3, 0, 8, 9, 10)","(8, 4, 16, 6, 8, 7, 19, 1, 12, 2, 2, 17, 7)"
10,7,"(1, 7, 4, 13, 6, 14)","(18, 2, 6, 20, 13, 11)"
10,8,"(8, 12, 14, 0, 6, 5, 11)","(10, 1, 8, 3, 6, 17, 3)"
11,0,"(7, 6, 0, 4)","(18, 7, 12, 10)"
11,1,"(14, 9, 10, 13, 8, 6, 3, 11, 0, 4, 1, 12)","(19, 16, 16, 14, 6, 20, 3, 7, 8, 1, 13, 9)"
11,2,"(5, 9, 11, 4, 1, 10, 3, 8, 13, 7, 12, 6, 2)","(10, 20, 1, 15, 13, 7, 15, 12, 19, 8, 20, 11, 14)"
11,3,"(1, 8, 4, 12, 11, 13, 5, 3, 6, 0, 7, 2, 10, 14, 9)","(9, 11, 16, 20, 3, 2, 3, 6, 3, 6, 6, 7, 14, 1, 20)"
11,4,"(12, 10, 5, 3, 11, 14, 8, 9, 7, 13, 4, 0, 2, 1, 6)","(5, 9, 8, 1, 17, 13, 10, 5, 10, 13, 6, 16, 13, 13, 17)"
11,5,"(6, 9, 13, 11, 12, 5, 0, 7, 10)","(19, 18, 5, 11, 11, 16, 19, 1, 10)"
11,6,"(8, 11, 9, 14, 7, 10, 0)","(19, 12, 3, 16, 16, 8, 11)"
11,7,"(2, 11, 10)","(18, 1, 1)"
11,8,"(11, 1, 0, 10, 2, 14, 9, 7, 8, 3)","(3, 7, 6, 2, 8, 8, 4, 4, 14, 17)"
11,9,"(1, 7, 9, 10, 12, 2, 5)","(9, 9, 20, 13, 8, 11, 6)"
