kind,task,machine_selectable,process_time
4,3,"(5, 2, 17, 3, 15, 11, 18, 9, 19, 16, 13, 10, 0)","(13, 1, 8, 19, 3, 17, 18, 18, 9, 8, 14, 10, 3)"
4,4,"(6, 11, 12, 1)","(14, 20, 10, 2)"
4,5,"(0, 18, 12, 14, 19, 7)","(7, 15, 11, 6, 16, 12)"
5,0,"(14, 13)","(8, 8)"
5,1,"(2, 4, 12, 15, 7, 13, 11, 14, 8, 3, 1, 19, 9, 0)","(13, 4, 18, 6, 15, 20, 19, 9, 10, 16, 10, 9, 1, 1)"
5,2,"(9, 10, 8, 19, 3, 4, 18, 13, 12, 17)","(8, 16, 16, 19, 7, 17, 20, 12, 19, 9)"
5,3,"(18, 4, 0, 10)","(12, 8, 8, 4)"
5,4,"(18, 17, 9, 19, 10, 16, 5, 6, 15, 0, 8, 1, 4, 2)","(20, 19, 10, 15, 11, 3, 4, 17, 4, 10, 14, 15, 20, 9)"
5,5,"(17, 0, 14, 6)","(13, 13, 5, 3)"
6,0,"(13, 15, 18, 19, 5, 3, 0, 14, 10, 11)","(4, 12, 20, 20, 20, 13, 8, 13, 1, 18)"
6,1,"(10, 19, 13, 1, 6, 14, 5, 11, 4, 7, 15, 3, 17, 18, 8, 9, 0, 2, 16, 12)","(20, 12, 6, 14, 16, 5, 5, 15, 9, 14, 15, 10, 20, 6, 13, 5, 17, 6, 2, 18)"
6,2,"(2, 7, 18, 12, 13, 16, 15, 1, 3, 14, 5, 10, 8, 4, 19)","(9, 8, 1, 15, 1, 5, 20, 16, 10, 18, 4, 1, 2, 1, 1)"
6,3,"(19, 9, 16, 11)","(15, 13, 18, 4)"
6,4,"(1, 15, 14, 18, 7, 4, 6, 9, 5, 0, 3, 8, 17, 2, 16, 12, 13)","(12, 20, 3, 9, 7, 11, 4, 11, 8, 6, 20, 1, 7, 18, 13, 15, 12)"
6,5,"(15, 11, 3, 2, 7, 14, 1)","(16, 14, 5, 17, 20, 11, 4)"
6,6,"(13, 19, 18, 9, 3, 11, 6, 10)","(6, 2, 6, 16, 20, 10, 4, 10)"
6,7,"(16, 13, 14, 15, 5, 3, 18, 2)","(13, 17, 14, 6, 7, 2, 18, 18)"
6,8,"(6, 3, 0, 19, 18, 10, 8, 12, 9, 17, 5, 16, 11, 13)","(19, 6, 20, 13, 5, 4, 18, 5, 12, 12, 19, 6, 19, 8)"
6,9,"(7, 13, 12, 16, 10, 17, 19, 0, 6, 5, 8, 2, 9, 3, 14, 15, 11, 1)","(2, 10, 7, 13, 19, 13, 16, 17, 1, 17, 20, 14, 11, 3, 13, 20, 8, 9)"
7,0,"(12, 0, 13)","(12, 7, 12)"
7,1,"(8, 2, 14, 9, 3, 13, 7, 11, 19, 10, 16, 17, 0, 6, 5, 15)","(1, 7, 1, 2, 2, 12, 19, 5, 13, 16, 4, 14, 8, 1, 5, 3)"
7,2,"(19, 18, 12, 15)","(1, 17, 12, 16)"
7,3,"(3, 14, 8)","(18, 19, 18)"
7,4,"(11, 17, 13, 1, 6, 7, 0, 15, 10)","(2, 12, 16, 4, 12, 12, 18, 5, 17)"
7,5,"(18, 11, 1)","(16, 18, 16)"
7,6,"(9, 3, 16, 0, 12, 5, 6, 7)","(7, 1, 17, 10, 17, 19, 7, 20)"
7,7,"(6, 16, 17, 15, 9, 1, 8, 11, 18, 12)","(2, 15, 10, 5, 1, 8, 12, 4, 2, 3)"
7,8,"(5, 8, 11, 1, 2, 7, 15, 13, 0)","(18, 15, 5, 6, 2, 12, 19, 12, 19)"
7,9,"(9, 19, 5, 8, 14, 0, 18, 16)","(10, 8, 11, 5, 19, 5, 13, 18)"
8,0,"(2, 16, 8, 6)","(16, 12, 4, 16)"
8,1,"(11, 16, 14, 6, 19, 0, 7, 2, 12, 9, 8, 3)","(8, 15, 6, 13, 13, 9, 18, 3, 15, 8, 15, 15)"
8,2,"(1,)","(17,)"
8,3,"(8, 6)","(3, 11)"
8,4,"(14, 12, 5, 0, 16, 11, 7)","(5, 3, 8, 12, 7, 6, 6)"
8,5,"(0, 7, 14, 3, 16, 10, 4, 1, 17, 19, 13, 12, 11, 9, 6, 15, 18, 5, 2)","(10, 14, 9, 11, 2, 7, 11, 1, 14, 17, 7, 9, 5, 8, 14, 13, 18, 2, 14)"
8,6,"(13, 14, 9, 4, 2, 3, 10, 18, 17, 0, 5, 1, 8, 7, 15, 19, 12)","(7, 4, 11, 7, 3, 8, 3, 15, 12, 16, 1, 16, 14, 20, 7, 16, 9)"
8,7,"(17, 11, 15, 18, 8, 6, 10, 9, 3, 16, 5)","(8, 17, 3, 16, 15, 19, 4, 16, 3, 20, 14)"
8,8,"(0, 6, 16, 14, 2, 15, 13, 7, 3, 19)","(3, 8, 19, 8, 6, 19, 7, 6, 16, 18)"
9,0,"(13, 14, 12, 19, 2, 18, 10, 8, 16, 0, 6, 5, 3, 17, 1)","(20, 5, 19, 17, 8, 4, 11, 1, 13, 2, 3, 8, 9, 3, 12)"
9,1,"(14, 3, 19, 11, 0, 15, 4, 18, 8, 6, 5, 1, 13)","(4, 1, 8, 5, 17, 8, 3, 15, 2, 2, 10, 20, 17)"
9,2,"(1, 9, 13, 3, 7, 2, 0, 19, 10, 18, 17, 4, 14, 15, 16, 6, 8, 5, 11, 12)","(4, 8, 20, 5, 7, 15, 15, 9, 20, 10, 19, 18, 19, 8, 3, 10, 10, 7, 15, 10)"
9,3,"(2, 11, 13, 16, 9, 7, 5, 8, 0, 14, 15, 19)","(10, 10, 10, 12, 12, 16, 5, 19, 4, 17, 17, 7)"
9,4,"(6, 7, 13, 9, 17, 12, 2, 18, 19, 5, 8, 0, 16, 14, 3, 11, 4, 10, 15)","(2, 20, 9, 3, 15, 12, 6, 17, 12, 17, 13, 20, 19, 18, 6, 9, 15, 6, 10)"
9,5,"(19, 0, 6, 17, 15, 8, 13, 12, 18, 5, 1, 16, 2, 10, 4, 14, 9, 7, 11)","(17, 11, 11, 3, 17, 10, 3, 11, 5, 6, 4, 10, 7, 6, 2, 16, 14, 5, 11)"
9,6,"(1, 16, 5, 6, 7, 19, 13, 3, 10, 9, 18, 8, 17, 0)","(6, 12, 15, 5, 14, 16, 19, 3, 13, 2, 15, 19, 8, 20)"
10,0,"(5, 6, 13, 3, 7, 14, 15, 18, 12, 17, 16, 10, 8, 4, 9, 19)","(19, 15, 20, 5, 16, 2, 16, 11, 6, 18, 10, 10, 14, 19, 16, 14)"
10,1,"(7, 12, 5, 6, 2, 0, 1, 15, 13, 3, 17, 19, 11, 8, 10, 16)","(5, 19, 15, 12, 6, 5, 14, 11, 5, 16, 13, 17, 13, 14, 15, 10)"
10,2,"(5, 13, 12, 6, 11, 7, 3, 18, 10, 8, 14, 4, 9, 19, 2, 15, 0, 17, 16, 1)","(1, 19, 16, 11, 2, 11, 13, 13, 11, 18, 18, 1, 13, 17, 16, 15, 14, 13, 12, 12)"
10,3,"(9, 7, 12, 2, 3, 5, 6, 13)","(7, 3, 9, 13, 17, 20, 9, 3)"
10,4,"(14, 8, 5, 1, 19, 16, 15, 3, 17, 2, 18, 7, 9, 4, 10, 13, 6, 0, 11)","(18, 16, 18, 8, 16, 9, 11, 13, 5, 16, 6, 16, 20, 8, 9, 16, 17, 12, 9)"
10,5,"(10, 8, 5, 11, 17, 16, 13, 19, 2, 1, 15, 7, 3, 6, 18, 4, 0)","(9, 14, 14, 15, 8, 19, 13, 4, 20, 5, 20, 10, 4, 11, 13, 17, 3)"
10,6,"(1, 0)","(17, 6)"
11,0,"(17, 3, 11)","(9, 19, 12)"
11,1,"(19, 12, 14, 10, 15, 2, 1, 0, 18, 16)","(20, 9, 2, 12, 2, 8, 18, 9, 9, 8)"
11,2,"(8, 5, 1, 16, 18, 12, 0, 6, 10, 3, 15, 2)","(14, 11, 9, 1, 3, 2, 6, 10, 15, 2, 6, 19)"
11,3,"(4, 0, 16)","(19, 17, 19)"
11,4,"(17, 16, 13, 12, 8, 15, 10, 4, 3, 19, 1, 7, 14, 9, 6, 0, 18, 11, 2)","(2, 13, 17, 10, 12, 1, 2, 20, 3, 15, 20, 1, 11, 18, 15, 6, 20, 16, 3)"
11,5,"(8, 9, 15)","(16, 14, 1)"
12,0,"(1, 15, 19, 18, 16, 4, 13, 0, 5, 8, 9)","(20, 6, 15, 18, 10, 8, 3, 12, 13, 1, 9)"
12,1,"(0, 19)","(16, 11)"
12,2,"(13, 16, 15, 2, 18, 0, 9, 6, 11, 4, 1, 17, 14, 19, 3, 7, 10, 5)","(3, 13, 5, 4, 17, 1, 18, 11, 3, 19, 7, 8, 18, 5, 15, 10, 8, 14)"
12,3,"(16, 10, 8, 17, 19, 5, 12, 14, 9, 18)","(2, 19, 8, 11, 10, 8, 6, 20, 4, 18)"
12,4,"(7, 16, 2, 12, 5, 8, 15, 6)","(11, 3, 12, 2, 19, 19, 4, 16)"
12,5,"(16, 0, 3, 12, 7, 13, 1)","(19, 16, 13, 15, 8, 3, 17)"
12,6,"(18, 7, 8, 10, 11, 9, 19, 1, 6, 17, 4, 3, 16, 5)","(14, 1, 9, 5, 10, 1, 5, 12, 5, 5, 8, 7, 18, 13)"
12,7,"(12, 0, 3, 4, 14, 13, 17, 1, 2, 10, 9, 11, 18, 15, 16, 6, 8, 19)","(5, 13, 5, 12, 12, 14, 2, 19, 17, 3, 4, 8, 13, 17, 15, 11, 14, 3)"
12,8,"(7, 10, 0, 2, 3, 13, 16, 14, 18, 4, 12, 19, 1, 6, 5)","(20, 11, 16, 5, 8, 20, 10, 4, 1, 1, 12, 6, 18, 20, 17)"
