kind,task,machine_selectable,process_time
3,1,"(0, 19, 9, 12, 16, 2, 5, 7, 18, 6, 10, 8, 3, 11, 4, 14, 17, 13)","(10, 16, 15, 9, 19, 2, 18, 10, 9, 13, 13, 18, 1, 9, 5, 13, 18, 6)"
3,2,"(16, 9, 13, 7, 2, 11, 1, 6, 4, 0, 10, 17, 3, 18, 5, 8, 15, 14)","(12, 6, 20, 17, 2, 4, 9, 2, 12, 19, 6, 19, 17, 4, 18, 16, 9, 4)"
3,3,"(5, 7, 4, 15, 3, 2, 11, 8, 17)","(18, 11, 10, 17, 14, 10, 20, 4, 13)"
3,4,"(10, 8, 1, 11, 19, 7, 16, 2, 4, 0, 6, 13)","(19, 6, 9, 14, 5, 9, 15, 13, 15, 6, 8, 10)"
4,0,"(18, 16, 2, 5, 7, 6, 11, 12, 9, 0, 17, 14, 1, 8, 19)","(10, 19, 15, 12, 20, 2, 16, 9, 5, 15, 11, 9, 5, 2, 18)"
4,1,"(2, 13, 19, 17, 8, 11, 16, 7, 0, 12)","(17, 14, 3, 1, 8, 15, 4, 14, 6, 9)"
4,2,"(15, 17, 6, 4, 11, 19, 0, 12, 13, 7, 18, 2, 8, 10, 9)","(4, 5, 17, 15, 10, 13, 2, 16, 10, 19, 5, 7, 13, 10, 17)"
4,3,"(12, 11, 9, 14, 10, 16, 2, 0, 3, 6, 13, 17, 15, 4, 1, 5)","(7, 1, 11, 2, 6, 1, 5, 15, 19, 19, 16, 17, 13, 20, 7, 19)"
4,4,"(14, 15, 6, 12, 19)","(12, 12, 6, 4, 8)"
4,5,"(6, 15, 3, 12, 13, 18, 8, 0, 5, 10, 14, 19)","(8, 5, 13, 15, 9, 7, 1, 15, 15, 2, 12, 20)"
5,0,"(14, 13, 16, 1, 7, 5)","(7, 9, 6, 3, 5, 14)"
5,1,"(7, 13, 10, 12, 19, 17, 8, 6, 11, 4, 1, 18, 14, 0)","(14, 10, 11, 20, 17, 19, 1, 9, 5, 10, 11, 11, 17, 16)"
5,2,"(7, 1, 19, 8, 6, 17, 12, 2, 18, 14, 16, 3, 0, 4, 5, 9, 15)","(12, 10, 4, 13, 3, 4, 20, 16, 11, 20, 16, 19, 17, 7, 16, 19, 12)"
5,3,"(8, 0, 19, 18, 4, 2, 12, 3, 9, 1)","(1, 5, 5, 15, 15, 18, 13, 4, 9, 17)"
5,4,"(0, 14, 6, 5, 3, 10, 9, 12)","(16, 7, 13, 20, 4, 20, 3, 10)"
5,5,"(3, 16, 10, 15, 14, 5)","(7, 6, 15, 12, 19, 17)"
