kind,task,machine_selectable,process_time
7,4,"(12, 9, 18, 1, 16, 4, 8, 3, 6, 15, 2, 10, 5)","(20, 1, 20, 13, 6, 8, 16, 11, 13, 15, 13, 6, 11)"
7,5,"(11, 8, 7, 19, 17, 12, 9)","(12, 17, 6, 14, 17, 6, 1)"
8,0,"(0, 16, 5, 12, 17, 19, 2, 14, 4, 8, 18, 10, 3, 15, 11, 13, 6, 7, 9, 1)","(5, 9, 7, 11, 7, 16, 8, 8, 5, 18, 12, 20, 2, 3, 11, 8, 16, 11, 2, 5)"
8,1,"(13, 18, 7, 1, 12, 5, 17, 16, 14, 8, 0, 10, 15)","(7, 17, 10, 13, 14, 7, 20, 2, 6, 3, 16, 19, 8)"
8,2,"(4, 19, 17)","(18, 6, 19)"
8,3,"(13, 3, 16, 2, 0, 15, 12, 11, 18, 19, 17, 9, 14, 4)","(20, 12, 12, 1, 19, 6, 14, 18, 17, 6, 1, 5, 3, 1)"
8,4,"(9, 18, 8, 10, 2, 11, 3, 17, 0, 19, 7, 13, 1, 5, 14)","(12, 13, 2, 7, 17, 11, 10, 8, 5, 7, 4, 6, 9, 11, 12)"
8,5,"(7, 13, 16, 10, 0, 15, 6)","(19, 19, 3, 2, 11, 4, 17)"
8,6,"(17, 1, 13, 6, 7, 8, 3, 10, 9, 16, 12, 5, 4)","(7, 20, 3, 16, 6, 3, 1, 19, 4, 19, 11, 14, 18)"
8,7,"(8, 3, 0, 12, 11, 2, 4, 14, 1)","(7, 1, 13, 2, 9, 15, 12, 4, 9)"
9,0,"(17, 4, 6, 3, 8, 12, 1, 19, 10, 0, 13, 5, 16, 18, 14, 7, 15, 11, 9)","(17, 7, 1, 18, 19, 4, 2, 17, 16, 7, 1, 13, 4, 6, 14, 6, 5, 14, 14)"
9,1,"(8, 18, 16, 17, 15, 19)","(13, 17, 18, 8, 16, 15)"
9,2,"(17, 0, 5, 18, 13)","(7, 3, 7, 3, 3)"
9,3,"(4, 14, 0, 16, 12, 5, 1, 10, 2, 6, 11)","(2, 19, 17, 20, 1, 19, 5, 5, 15, 10, 15)"
9,4,"(13, 9, 2, 16, 8, 7, 17, 12, 19, 14, 0, 4, 1)","(9, 1, 5, 6, 9, 2, 20, 19, 11, 1, 20, 3, 5)"
9,5,"(1, 14, 17, 12, 15, 11)","(3, 17, 12, 7, 6, 7)"
9,6,"(6, 11, 18, 13, 8, 1)","(13, 6, 16, 13, 12, 18)"
9,7,"(17, 12, 18, 11, 19, 6, 8, 5, 2, 7, 1)","(6, 15, 11, 14, 9, 4, 3, 7, 2, 1, 4)"
10,0,"(11, 5, 3, 13, 6, 4, 19, 1, 2, 10, 14, 18, 7, 12, 16, 15, 0, 8)","(6, 10, 14, 6, 18, 2, 4, 17, 19, 16, 19, 1, 15, 16, 19, 10, 14, 6)"
10,1,"(15, 5, 7, 13, 3, 9, 0, 6, 19)","(3, 11, 3, 15, 19, 19, 19, 3, 2)"
10,2,"(16, 3, 4, 2)","(16, 10, 10, 2)"
10,3,"(11, 3, 12, 2, 18)","(3, 8, 3, 3, 7)"
10,4,"(8, 9, 17, 19, 6, 2, 18, 12, 15, 11, 4, 10, 13, 7, 5, 16, 0, 14)","(13, 1, 11, 13, 2, 10, 16, 18, 13, 4, 4, 1, 11, 11, 4, 13, 19, 14)"
11,0,"(11, 12, 18, 7, 1, 16, 13, 9, 14, 19)","(16, 12, 19, 16, 4, 8, 10, 5, 14, 6)"
11,1,"(8, 17, 19, 10, 5, 15, 0, 13, 1, 6, 14, 12, 9, 2)","(16, 16, 15, 11, 20, 16, 13, 16, 15, 10, 20, 18, 7, 6)"
11,2,"(14, 11, 2, 15)","(11, 2, 2, 6)"
11,3,"(1, 18, 12, 17, 2, 6)","(17, 2, 8, 5, 20, 18)"
11,4,"(4, 8, 6, 9, 13, 18, 5, 16, 17, 0, 15)","(14, 17, 18, 1, 2, 11, 11, 11, 2, 10, 1)"
12,0,"(7, 10, 11, 18, 13, 1, 12, 5, 16, 9, 8, 6, 2, 14)","(20, 10, 12, 3, 13, 6, 12, 3, 5, 6, 12, 16, 7, 7)"
12,1,"(19, 10, 13, 6, 2, 17, 3, 16, 11, 5, 12, 9, 8, 0, 15)","(4, 13, 10, 17, 1, 16, 17, 1, 2, 10, 13, 19, 10, 17, 15)"
12,2,"(10, 2, 19, 9, 15, 11, 1, 14, 18, 16, 4, 12, 5, 8, 7, 6, 3, 13, 0, 17)","(11, 13, 4, 15, 7, 20, 8, 12, 16, 16, 4, 13, 19, 9, 1, 1, 12, 20, 6, 7)"
12,3,"(7, 11, 4, 0, 13, 5, 12, 1, 18, 15, 17, 16, 14, 6, 9, 10, 8, 19)","(10, 12, 8, 6, 12, 15, 13, 4, 8, 4, 6, 14, 14, 12, 10, 17, 2, 14)"
12,4,"(4, 16, 1, 7, 15, 9, 0, 2, 17, 5, 13, 19, 18)","(14, 13, 14, 16, 3, 5, 4, 4, 5, 13, 10, 13, 16)"
12,5,"(6, 0, 19, 1, 18, 7, 13, 8, 14, 9, 5, 17, 12, 2, 4, 11, 3, 15)","(13, 19, 20, 7, 19, 12, 6, 17, 4, 10, 18, 5, 3, 3, 4, 12, 4, 1)"
13,0,"(19, 7, 3, 8)","(6, 14, 17, 19)"
13,1,"(1, 10, 19, 14, 6, 9, 17, 13, 15, 4, 7)","(9, 7, 17, 18, 3, 6, 16, 3, 3, 18, 5)"
13,2,"(14, 7, 11, 5, 17, 3, 2, 6, 16, 10, 1, 4, 19, 8, 15, 12)","(16, 5, 16, 18, 1, 3, 19, 7, 16, 4, 16, 10, 3, 8, 3, 13)"
13,3,"(8, 12, 3, 4, 18, 13, 2, 0, 9, 7, 19)","(15, 19, 17, 19, 2, 10, 14, 5, 19, 11, 5)"
13,4,"(15, 6, 9, 2, 7, 16, 18, 19, 0, 14, 3, 8, 5, 12, 4, 11, 10)","(13, 19, 13, 15, 14, 19, 7, 8, 8, 9, 6, 20, 16, 9, 2, 3, 19)"
13,5,"(19, 12, 18, 4, 6, 9, 1, 3, 16, 2, 10, 13, 14, 7, 17, 5, 8, 11, 0, 15)","(6, 7, 20, 6, 19, 3, 9, 7, 6, 17, 19, 17, 1, 10, 11, 13, 17, 9, 1, 17)"
13,6,"(14, 13, 5, 2, 8, 10, 16, 18)","(1, 17, 13, 1, 7, 11, 2, 4)"
