kind,task,machine_selectable,process_time
5,3,"(7, 4, 0, 8, 6, 2, 9, 3, 1)","(17, 18, 20, 11, 5, 13, 1, 13, 4)"
5,4,"(6, 1, 8)","(5, 13, 9)"
5,5,"(3, 9, 7, 0, 4, 8, 5, 1)","(17, 11, 9, 1, 9, 3, 7, 18)"
6,0,"(2, 3, 7, 5, 0, 6, 1, 4)","(1, 12, 13, 8, 8, 3, 5, 1)"
6,1,"(1, 5, 6, 9, 3, 7, 4)","(1, 4, 17, 8, 15, 2, 17)"
6,2,"(5, 8, 9, 2)","(8, 7, 15, 12)"
6,3,"(2, 5, 7, 9)","(20, 7, 18, 20)"
6,4,"(4,)","(4,)"
6,5,"(8, 5, 7, 2, 4)","(15, 20, 13, 20, 13)"
6,6,"(4,)","(4,)"
6,7,"(5, 4)","(4, 7)"
6,8,"(6, 7, 1)","(13, 10, 15)"
7,0,"(3, 5, 8, 2, 6, 1, 0, 7)","(16, 10, 6, 19, 9, 19, 18, 8)"
7,1,"(8, 6, 7, 0)","(6, 6, 1, 1)"
7,2,"(0, 2, 8, 9, 3)","(13, 20, 17, 2, 2)"
7,3,"(4, 2, 7, 3, 5, 6, 9, 8, 1)","(4, 8, 6, 19, 8, 16, 9, 4, 12)"
7,4,"(7, 8, 9, 1, 4)","(12, 2, 9, 11, 9)"
7,5,"(0, 2, 4, 7, 8, 9, 6, 5, 1, 3)","(16, 5, 14, 4, 3, 8, 12, 10, 20, 1)"
7,6,"(6, 2, 4, 8, 0, 1, 7)","(14, 9, 19, 2, 8, 20, 2)"
7,7,"(9, 4, 7, 0)","(17, 9, 19, 12)"
7,8,"(1, 7, 9)","(19, 3, 10)"
8,0,"(4, 5, 7, 8)","(8, 12, 5, 19)"
8,1,"(0, 1, 5, 9, 8, 6, 4, 2, 3, 7)","(16, 2, 17, 7, 12, 13, 1, 8, 3, 12)"
8,2,"(3, 9, 4, 6, 7, 5)","(10, 14, 16, 3, 12, 7)"
8,3,"(2, 0, 5, 8, 1, 9, 7, 6, 4)","(5, 11, 17, 13, 16, 17, 10, 7, 4)"
8,4,"(8, 2, 0, 3, 5)","(18, 5, 5, 17, 9)"
8,5,"(4, 1, 9, 5, 6, 0)","(2, 9, 5, 17, 5, 14)"
8,6,"(0, 6, 1, 9, 4, 3)","(8, 11, 7, 7, 17, 4)"
8,7,"(2, 7, 6, 5, 8, 9, 4)","(1, 20, 7, 1, 15, 2, 3)"
8,8,"(0, 7, 9, 8)","(1, 12, 8, 18)"
9,0,"(0, 2, 8, 5, 4, 1, 6, 9)","(20, 13, 6, 2, 17, 17, 14, 2)"
9,1,"(4, 5, 9, 7, 6)","(3, 12, 11, 2, 19)"
9,2,"(4, 1, 9, 3, 6, 2, 5)","(12, 11, 1, 3, 11, 6, 6)"
9,3,"(1, 2, 9)","(15, 17, 5)"
9,4,"(9, 0, 6, 7, 2, 4, 5, 1)","(19, 20, 5, 16, 6, 2, 19, 20)"
9,5,"(4, 9, 8, 7, 1, 0, 3, 5)","(7, 20, 9, 11, 4, 12, 5, 13)"
9,6,"(2, 8, 6, 3, 9, 7, 5, 0, 1, 4)","(18, 9, 19, 11, 6, 18, 8, 18, 9, 7)"
9,7,"(1, 5, 8, 2, 9, 7, 4)","(6, 6, 5, 19, 3, 5, 6)"
9,8,"(3, 4, 9, 5, 7, 6)","(18, 2, 3, 1, 8, 4)"
9,9,"(3, 5, 0)","(17, 18, 8)"
10,0,"(0, 5, 9, 7, 1)","(4, 2, 13, 16, 5)"
10,1,"(1, 3)","(5, 8)"
10,2,"(9, 8, 5, 1)","(18, 1, 15, 12)"
10,3,"(0, 1, 7, 3)","(6, 17, 17, 12)"
10,4,"(2, 9, 4, 1, 8, 0, 7, 6)","(2, 18, 17, 12, 12, 10, 4, 4)"
10,5,"(6, 5, 9, 7, 0, 1, 8, 2, 4, 3)","(15, 11, 16, 20, 12, 8, 8, 20, 16, 10)"
10,6,"(2, 5, 4, 3, 7, 8)","(5, 8, 5, 16, 8, 15)"
10,7,"(9, 6, 0)","(10, 3, 9)"
10,8,"(3, 9, 6, 8, 1, 7, 2, 5)","(13, 16, 11, 14, 19, 19, 15, 20)"
10,9,"(7, 3, 1, 0, 9, 4, 5, 8)","(13, 13, 20, 7, 19, 6, 11, 19)"
11,0,"(2, 7, 1, 6, 3, 5, 8)","(5, 17, 17, 19, 10, 9, 1)"
11,1,"(6, 3, 4, 1, 0, 7, 2, 8, 9, 5)","(13, 20, 19, 8, 14, 2, 6, 9, 9, 16)"
11,2,"(0, 7)","(15, 18)"
11,3,"(3, 5, 7, 9, 8, 0, 4, 1)","(17, 5, 13, 12, 3, 11, 6, 7)"
11,4,"(3, 2, 6, 1, 0, 9, 5, 4, 8)","(4, 10, 18, 20, 10, 6, 5, 18, 1)"
11,5,"(2,)","(20,)"
11,6,"(6, 8, 7, 9, 3, 4, 2, 0)","(16, 5, 10, 3, 19, 17, 6, 16)"
12,0,"(2, 3, 8, 7, 0, 4, 1)","(17, 2, 8, 1, 15, 15, 3)"
12,1,"(5, 8, 1, 9, 2, 4, 3)","(15, 5, 15, 18, 17, 9, 14)"
12,2,"(1, 6)","(7, 11)"
12,3,"(1, 3, 2, 6, 7, 9, 8, 0, 4)","(5, 16, 14, 17, 15, 3, 4, 3, 3)"
12,4,"(1, 7, 2)","(14, 6, 2)"
12,5,"(2, 4, 5, 8, 6, 9, 1, 7)","(10, 14, 20, 19, 8, 14, 7, 2)"
12,6,"(6, 5, 3, 1, 4)","(7, 15, 10, 12, 2)"
12,7,"(3, 9, 5)","(14, 13, 11)"
