kind,task,machine_selectable,process_time
2,3,"(2, 4, 12, 6, 13, 3)","(11, 1, 7, 6, 10, 12)"
2,4,"(8,)","(16,)"
2,5,"(8, 12, 6, 11, 2, 3, 10, 9, 5, 14, 13)","(19, 14, 19, 12, 4, 5, 17, 8, 3, 7, 9)"
2,6,"(0, 12, 14, 9, 7, 11, 8, 4, 3, 13, 10, 1, 5, 6, 2)","(15, 7, 9, 2, 4, 5, 16, 20, 4, 20, 1, 11, 10, 10, 12)"
2,7,"(7,)","(3,)"
3,0,"(6, 1, 0, 11)","(4, 19, 1, 7)"
3,1,"(0, 5, 10, 1, 12)","(4, 18, 13, 18, 18)"
3,2,"(14, 7, 0, 4, 5, 10, 9, 13)","(12, 18, 11, 1, 15, 12, 5, 15)"
3,3,"(4, 14, 3, 13, 7, 8, 9, 0, 12, 6, 2, 10, 11)","(12, 4, 3, 17, 10, 15, 6, 11, 16, 8, 17, 12, 6)"
3,4,"(2, 3, 7, 11, 12, 14, 13, 1, 4, 5, 0, 10)","(9, 12, 12, 10, 4, 14, 15, 14, 13, 16, 19, 16)"
3,5,"(0, 3, 13, 4, 11, 5, 2, 14)","(6, 2, 11, 5, 18, 16, 13, 15)"
4,0,"(6, 11)","(8, 15)"
4,1,"(14,)","(11,)"
4,2,"(14, 1, 2, 8, 10, 7, 12, 11)","(13, 19, 13, 15, 15, 11, 16, 10)"
4,3,"(7, 4, 8, 5, 9)","(17, 3, 8, 13, 6)"
4,4,"(14, 0, 3, 12, 2, 13, 4, 5, 8)","(10, 9, 17, 12, 18, 7, 16, 16, 13)"
5,0,"(0, 4, 9, 2, 5, 1, 3, 10, 7, 13, 14, 6)","(11, 19, 14, 8, 5, 10, 1, 16, 1, 17, 18, 16)"
5,1,"(6,)","(16,)"
5,2,"(0, 7, 4, 14, 12, 1, 2)","(15, 19, 2, 1, 2, 11, 1)"
5,3,"(3, 12, 6, 11, 2)","(16, 10, 14, 15, 18)"
5,4,"(11, 7, 3, 8, 10, 9, 14, 1, 2, 12, 13, 4, 6, 5)","(19, 11, 16, 15, 17, 20, 2, 17, 7, 11, 9, 15, 20, 16)"
6,0,"(12, 2)","(18, 3)"
6,1,"(10, 14, 8, 13, 6, 1, 7)","(11, 9, 3, 11, 19, 1, 11)"
6,2,"(13,)","(5,)"
6,3,"(2, 3, 0, 5, 10, 14, 9, 12, 6)","(11, 16, 19, 10, 16, 18, 13, 9, 11)"
6,4,"(4, 6, 8, 12, 11, 14, 7, 9, 13, 10, 0, 3, 5)","(13, 15, 11, 19, 6, 5, 9, 1, 15, 17, 18, 20, 12)"
6,5,"(5, 3, 7, 9, 14, 1, 4, 0, 10, 11, 12, 8)","(14, 15, 10, 13, 12, 2, 14, 20, 2, 3, 2, 9)"
7,0,"(5, 0, 6, 14, 11)","(16, 17, 13, 19, 3)"
7,1,"(11,)","(15,)"
7,2,"(2, 9, 0, 6, 11, 5, 3, 13, 8, 7)","(17, 9, 17, 5, 2, 12, 11, 3, 14, 10)"
7,3,"(6, 0, 1)","(20, 12, 12)"
7,4,"(3, 0, 10, 14, 9, 12, 7, 8, 6, 1, 5)","(6, 12, 20, 1, 11, 15, 12, 1, 11, 18, 8)"
7,5,"(6,)","(4,)"
7,6,"(8, 6, 5)","(5, 6, 9)"
