kind,task,machine_selectable,process_time
5,3,"(16, 17, 1, 13, 3, 8, 18, 15, 12, 9, 4, 19, 11, 6, 10, 2)","(15, 4, 4, 14, 19, 17, 15, 9, 15, 14, 8, 20, 11, 6, 19, 14)"
5,4,"(2, 5, 15, 17, 11, 19, 4, 14, 10, 1, 7, 18, 12, 3, 13, 0, 6)","(9, 12, 14, 20, 14, 6, 3, 4, 8, 5, 12, 2, 7, 10, 3, 13, 2)"
5,5,"(4, 5, 11, 6, 1, 8, 2, 7, 14, 3, 15, 18, 19, 0, 13, 16)","(17, 9, 15, 12, 12, 4, 3, 5, 10, 16, 1, 2, 20, 15, 17, 2)"
5,6,"(17,)","(12,)"
6,0,"(1, 13, 7, 8, 16, 6, 15, 9, 18, 17)","(19, 4, 1, 16, 20, 18, 1, 14, 15, 13)"
6,1,"(0, 12, 6, 7, 19, 17, 11)","(13, 19, 17, 15, 2, 13, 8)"
6,2,"(14, 15, 18, 8, 7, 16, 10)","(18, 12, 20, 1, 14, 5, 5)"
6,3,"(7, 11, 2, 0, 14, 4, 17, 5, 15, 12, 13, 6, 16, 9, 3)","(4, 3, 7, 17, 7, 15, 10, 4, 20, 6, 5, 9, 4, 12, 15)"
6,4,"(7, 10, 9, 3, 11, 6, 4, 16, 15, 14, 5, 17)","(20, 18, 13, 13, 18, 10, 1, 20, 5, 20, 9, 7)"
6,5,"(6, 19)","(4, 17)"
7,0,"(11, 6, 18, 8, 1, 13, 16, 19, 12, 7, 14, 5, 0, 17)","(19, 13, 2, 6, 9, 5, 14, 9, 5, 8, 6, 18, 15, 13)"
7,1,"(0, 16, 18, 6)","(14, 9, 12, 5)"
7,2,"(17, 12, 7, 5, 14, 6, 10, 16, 0, 3, 9, 19, 11, 2, 13)","(7, 1, 7, 17, 7, 20, 13, 4, 4, 17, 17, 19, 9, 13, 20)"
7,3,"(18, 17, 10, 4, 13, 2, 16, 7, 8, 19, 14, 5, 9, 1)","(12, 14, 5, 17, 10, 6, 20, 12, 2, 11, 1, 7, 19, 14)"
7,4,"(10, 13, 16, 19, 2, 11, 3, 15, 6, 9, 14)","(4, 6, 9, 19, 5, 14, 20, 9, 17, 12, 6)"
7,5,"(16, 6, 10, 5, 8, 3, 4, 7, 13, 15, 19, 9)","(6, 10, 10, 7, 15, 15, 18, 1, 14, 7, 19, 3)"
7,6,"(15, 12, 10, 2, 6, 0, 8, 13, 18, 19, 9, 17, 3, 16, 5, 14, 11)","(20, 16, 20, 12, 15, 9, 3, 20, 3, 8, 1, 19, 11, 18, 14, 5, 3)"
7,7,"(8, 10, 15, 1, 3, 5)","(19, 5, 18, 1, 11, 6)"
7,8,"(15, 9, 3, 0, 16, 18, 4, 8)","(14, 17, 13, 3, 2, 16, 8, 2)"
8,0,"(9, 17, 13, 15, 4, 0, 19, 10, 3, 11, 8)","(5, 3, 6, 7, 14, 17, 6, 6, 15, 7, 1)"
8,1,"(12, 19, 14, 2, 10, 15, 18, 17, 7)","(20, 10, 13, 15, 20, 11, 6, 15, 12)"
8,2,"(11, 2, 13, 15, 7, 10, 4, 1, 0, 9, 18, 6)","(14, 10, 14, 16, 18, 18, 6, 10, 16, 18, 5, 19)"
8,3,"(15, 14, 19, 3, 8, 0, 9, 17, 1, 18, 7, 5, 4, 11, 10, 6, 12, 16, 13)","(14, 4, 20, 18, 18, 8, 12, 5, 2, 6, 13, 17, 1, 1, 17, 5, 7, 4, 9)"
8,4,"(2, 7, 13, 10, 19, 16, 3, 18)","(11, 2, 2, 19, 12, 5, 1, 9)"
8,5,"(15, 18, 19, 14, 0, 16, 11, 7, 17, 8, 4, 10, 1, 13, 12, 6)","(19, 5, 16, 13, 7, 12, 3, 1, 5, 20, 19, 18, 9, 19, 10, 3)"
8,6,"(12, 2, 3, 13, 19, 7, 18, 0, 8, 9, 15, 17, 10, 1, 6, 16, 5, 11, 14)","(16, 5, 5, 4, 1, 15, 14, 12, 7, 8, 9, 12, 12, 1, 11, 12, 19, 13, 14)"
8,7,"(1, 13, 3, 4, 6, 11)","(18, 11, 14, 13, 10, 15)"
8,8,"(1, 0, 9, 13, 12, 17, 3, 11, 8, 14, 19, 18, 2, 16, 10)","(5, 17, 3, 9, 10, 12, 11, 13, 13, 1, 2, 6, 11, 18, 14)"
8,9,"(9, 6, 17, 18, 19, 12, 3, 11, 13)","(9, 16, 19, 12, 6, 18, 19, 20, 12)"
9,0,"(14, 3, 12, 13, 16, 8, 4, 18)","(6, 7, 18, 3, 6, 5, 5, 17)"
9,1,"(12, 5, 14, 19)","(5, 7, 16, 13)"
9,2,"(12, 3, 17, 18, 6, 9, 14, 4, 1, 2, 13, 10, 0, 15, 7, 16)","(18, 4, 7, 4, 15, 7, 4, 2, 19, 16, 3, 14, 10, 1, 4, 4)"
9,3,"(6, 7, 18, 13, 17, 9, 19, 16, 14)","(14, 7, 13, 19, 6, 2, 1, 19, 14)"
9,4,"(18, 1, 12, 10, 7, 3, 0, 16, 17, 19, 8, 4, 9, 2, 11, 13, 14)","(4, 3, 5, 15, 14, 4, 10, 9, 1, 20, 5, 20, 19, 7, 20, 6, 9)"
9,5,"(5, 16)","(7, 8)"
9,6,"(15, 19, 4, 10, 8, 3, 11, 7, 6, 5, 18, 9, 17, 2, 13, 12, 1, 0)","(10, 5, 18, 6, 6, 18, 18, 3, 10, 18, 11, 18, 1, 14, 16, 10, 18, 9)"
9,7,"(3, 15, 19, 8, 18, 14)","(4, 12, 9, 16, 2, 17)"
9,8,"(14, 3, 11)","(10, 7, 12)"
9,9,"(18, 0, 4, 12, 1, 16)","(4, 4, 10, 10, 1, 17)"
10,0,"(11, 7, 18, 5, 1, 6, 3, 10, 15, 0, 16, 14, 9, 19, 12, 13, 4)","(13, 13, 19, 7, 11, 16, 14, 6, 12, 16, 4, 15, 15, 1, 15, 14, 7)"
10,1,"(0, 5)","(8, 6)"
10,2,"(1, 4, 9, 6, 15, 14, 5, 18, 11, 16, 13)","(15, 2, 15, 16, 1, 5, 4, 1, 16, 14, 2)"
10,3,"(11, 17, 14, 8, 7, 4, 1, 15, 12, 0)","(2, 2, 14, 20, 13, 20, 19, 20, 13, 17)"
10,4,"(9, 19, 13, 18, 10, 15, 11, 7, 16, 3, 17, 12, 14, 6, 5, 8, 2, 1, 4)","(20, 8, 7, 4, 1, 7, 19, 12, 7, 11, 1, 11, 20, 10, 16, 12, 2, 11, 18)"
10,5,"(15, 1)","(1, 18)"
10,6,"(16, 14, 1, 13, 8, 19, 5, 7, 15, 11, 10, 0, 6)","(7, 19, 17, 9, 20, 10, 11, 16, 19, 19, 10, 13, 7)"
10,7,"(3, 11, 16, 18, 5, 14, 8, 1, 13, 6, 9, 15, 10)","(5, 10, 11, 6, 20, 5, 9, 5, 17, 14, 16, 19, 20)"
10,8,"(10, 18, 16, 15, 7)","(6, 12, 2, 5, 7)"
10,9,"(17, 8, 11, 13, 5, 4, 9, 0, 12, 7, 10, 16, 14, 15, 6, 2)","(12, 2, 7, 18, 17, 3, 12, 19, 7, 18, 12, 2, 10, 13, 2, 16)"
11,0,"(3, 11, 14, 12, 16, 4, 1, 2, 10, 13, 7, 17, 6, 0, 15, 18, 19, 8, 9)","(14, 6, 19, 2, 10, 1, 10, 1, 2, 13, 10, 2, 18, 9, 1, 7, 19, 5, 9)"
11,1,"(3, 9, 7, 12, 2, 16, 10, 1, 0, 18, 11, 14, 6, 17, 15, 4, 13, 5, 19, 8)","(15, 6, 11, 5, 12, 5, 5, 6, 19, 16, 11, 16, 17, 6, 11, 12, 19, 16, 12, 10)"
11,2,"(11, 16, 19)","(11, 7, 18)"
11,3,"(5, 19, 13, 3, 2, 0, 8, 12)","(19, 8, 17, 3, 6, 3, 13, 20)"
11,4,"(15, 5, 4, 18, 10, 12, 3, 7, 2, 13, 17, 0, 8, 19, 6, 16, 1, 9, 14, 11)","(14, 13, 3, 12, 8, 15, 10, 4, 6, 2, 6, 4, 5, 19, 20, 16, 2, 20, 13, 3)"
11,5,"(4, 15, 7)","(18, 3, 6)"
12,0,"(18, 19, 14, 1, 3, 10, 12, 11, 17, 13, 5, 16, 7, 9, 6, 15, 0, 8)","(18, 20, 15, 10, 4, 5, 16, 8, 16, 20, 13, 3, 6, 17, 10, 10, 16, 19)"
12,1,"(16, 5, 8, 15, 3, 12, 0, 11, 6, 2, 4, 17, 13, 1, 14)","(11, 15, 20, 20, 13, 7, 17, 10, 15, 19, 11, 16, 1, 10, 4)"
12,2,"(5, 17, 6, 18, 0, 11, 2, 12, 9)","(5, 9, 11, 10, 5, 15, 9, 6, 9)"
12,3,"(12, 19, 4, 5, 7, 13, 11)","(17, 19, 12, 9, 19, 1, 3)"
12,4,"(16, 7, 18, 12, 11, 14, 3, 6, 15, 19, 5, 8, 9, 4, 13, 1, 17, 10, 2)","(15, 13, 4, 19, 6, 19, 6, 7, 7, 16, 16, 7, 5, 19, 1, 9, 15, 17, 15)"
12,5,"(14, 7)","(6, 19)"
12,6,"(4, 14, 9, 17)","(15, 11, 20, 1)"
13,0,"(3, 4, 1, 19, 10, 17, 6, 11, 13, 18, 15, 8)","(17, 8, 17, 8, 7, 12, 14, 9, 16, 5, 11, 14)"
13,1,"(16, 17, 5, 15, 1, 18, 2, 11, 9, 8, 14, 6, 7, 3, 4, 13)","(4, 19, 1, 3, 8, 2, 10, 7, 11, 13, 5, 7, 12, 19, 11, 9)"
13,2,"(9, 8, 5, 2, 10, 13, 15, 19, 3, 6, 1, 0)","(2, 15, 15, 12, 13, 11, 8, 19, 13, 5, 4, 20)"
13,3,"(15, 16, 17, 9, 18, 8, 10, 11, 0)","(10, 1, 20, 6, 18, 4, 13, 3, 12)"
13,4,"(5, 6, 11, 18, 9, 17, 15, 19, 16, 10, 2, 3, 8)","(16, 11, 4, 12, 14, 17, 16, 11, 3, 17, 2, 11, 17)"
13,5,"(6,)","(19,)"
13,6,"(4, 13, 6, 19, 18, 7, 10, 9, 17, 5, 3, 1)","(5, 19, 10, 19, 19, 7, 19, 6, 13, 2, 4, 6)"
13,7,"(10, 8)","(13, 13)"
14,0,"(7, 10, 13, 15, 8, 17, 11)","(3, 8, 12, 1, 17, 18, 15)"
14,1,"(10, 17, 9, 13, 2, 4, 8, 1, 12, 18, 6, 5, 16)","(10, 1, 16, 18, 17, 20, 2, 5, 9, 10, 5, 11, 12)"
14,2,"(0, 10, 4, 19, 14, 7, 6, 17, 9, 15, 13, 18, 8, 1, 11, 16, 5, 12, 3)","(17, 5, 12, 19, 1, 12, 18, 1, 8, 19, 17, 18, 13, 4, 20, 17, 2, 19, 2)"
14,3,"(5, 9, 4, 16, 15, 1, 11, 6, 10, 3, 12, 2, 14, 18, 13, 17, 0, 8, 19)","(9, 1, 20, 9, 17, 13, 12, 15, 10, 2, 2, 8, 5, 12, 16, 12, 16, 5, 11)"
14,4,"(3,)","(7,)"
14,5,"(9, 17, 19, 10, 7, 3, 4, 0, 13, 15, 5, 14)","(8, 20, 13, 10, 7, 11, 3, 15, 6, 6, 8, 12)"
14,6,"(15, 11, 16, 18, 13, 6, 10, 4, 2, 17, 8)","(11, 4, 18, 7, 4, 1, 7, 15, 20, 4, 15)"
