kind,task,machine_selectable,process_time
9,4,"(1, 6, 10, 18, 2, 16, 8, 3, 9, 19, 17, 13, 14, 11, 12)","(12, 8, 1, 16, 1, 13, 14, 4, 19, 1, 20, 1, 20, 4, 3)"
9,5,"(17, 11, 12, 13, 4)","(20, 15, 7, 17, 15)"
9,6,"(16, 5, 10, 19, 7, 0, 13, 15)","(17, 8, 4, 1, 11, 15, 17, 1)"
10,0,"(0, 17, 11, 6)","(3, 5, 10, 20)"
10,1,"(16, 17, 10, 7, 6, 11, 4, 15, 9, 2, 0, 13, 12, 8)","(14, 16, 17, 16, 9, 12, 14, 6, 14, 19, 11, 9, 13, 11)"
10,2,"(12, 18)","(5, 4)"
10,3,"(5, 16, 15, 4, 1, 18)","(2, 20, 10, 11, 11, 10)"
10,4,"(13, 9, 14, 3, 18, 7)","(11, 15, 7, 5, 15, 13)"
10,5,"(19, 0, 8, 17, 10)","(12, 1, 16, 4, 3)"
10,6,"(2, 12, 16, 3, 19, 1, 6, 5)","(2, 9, 3, 14, 11, 12, 20, 5)"
11,0,"(19, 9, 0, 17, 13, 1, 18, 16, 11, 5, 8, 6)","(17, 3, 11, 10, 20, 10, 18, 2, 7, 3, 2, 11)"
11,1,"(16, 18, 12, 3, 10, 9, 17, 4, 0, 19, 14, 1, 2, 15, 13, 11, 5)","(18, 10, 5, 14, 20, 15, 6, 9, 1, 8, 4, 8, 12, 16, 3, 18, 12)"
11,2,"(4, 3, 6, 17, 14)","(18, 10, 16, 7, 14)"
11,3,"(2, 1, 19, 4, 3, 14, 0, 7, 18, 6)","(4, 18, 19, 13, 20, 8, 18, 20, 14, 17)"
11,4,"(0, 19, 15, 7, 17, 13, 2, 8, 6, 11, 16, 12, 18, 9, 10, 3, 4)","(4, 11, 1, 5, 15, 5, 8, 4, 14, 1, 15, 20, 16, 13, 18, 1, 7)"
11,5,"(14, 18, 17, 7, 15)","(12, 12, 17, 19, 20)"
12,0,"(15, 5, 19, 18)","(9, 6, 6, 10)"
12,1,"(1, 14, 0, 18, 8, 3, 11, 12, 16, 7, 5, 13, 19, 2, 17, 9)","(7, 16, 5, 19, 16, 9, 17, 18, 15, 6, 5, 1, 5, 18, 7, 12)"
12,2,"(7, 15, 19, 10, 16, 17, 13, 18, 4)","(16, 11, 15, 14, 17, 4, 15, 10, 11)"
12,3,"(9, 10, 18, 14, 4, 2)","(8, 19, 1, 7, 12, 20)"
12,4,"(10, 13, 17, 8, 11, 16, 2, 4)","(12, 6, 12, 18, 18, 7, 7, 5)"
12,5,"(14, 11)","(15, 12)"
12,6,"(1, 17, 13, 4)","(13, 1, 16, 15)"
13,0,"(18, 7, 19, 10, 9, 0, 13, 11)","(10, 12, 10, 8, 15, 5, 7, 8)"
13,1,"(6, 1, 14, 10, 15, 13, 3, 4, 9, 12, 19, 8, 16, 7, 18, 0, 2, 11, 5)","(16, 10, 15, 11, 5, 15, 1, 17, 4, 14, 7, 10, 1, 6, 7, 1, 9, 2, 19)"
13,2,"(2, 0, 18, 11, 12, 3, 13, 1, 15)","(10, 13, 17, 20, 10, 18, 16, 8, 17)"
13,3,"(17, 10, 15, 18, 3, 1, 8, 19, 9, 14, 12, 16, 13, 0, 5, 2, 4)","(9, 8, 7, 1, 13, 6, 6, 20, 1, 15, 8, 9, 5, 15, 4, 1, 16)"
13,4,"(16, 15, 8, 6, 18, 9, 10, 1, 4, 7, 12, 11, 17)","(19, 20, 5, 5, 19, 7, 11, 9, 14, 12, 7, 16, 19)"
13,5,"(19, 5, 18, 6, 2, 4, 1, 7, 9, 14, 15, 17, 8)","(19, 12, 14, 18, 11, 17, 6, 4, 3, 6, 4, 10, 13)"
13,6,"(12, 8, 14, 6, 1, 3, 2, 0, 17, 10, 7, 9, 13, 15)","(16, 19, 14, 18, 6, 11, 3, 7, 20, 18, 6, 1, 10, 11)"
13,7,"(12, 13, 15, 16, 7, 11, 5)","(19, 11, 7, 2, 16, 3, 16)"
13,8,"(9, 4, 5, 14, 11, 1, 19, 6, 2, 10)","(7, 9, 5, 10, 18, 9, 17, 14, 9, 15)"
13,9,"(2, 3, 18, 15, 19, 13, 5, 14)","(1, 9, 13, 4, 20, 3, 3, 17)"
