kind,task,machine_selectable,process_time
2,8,"(7, 0, 9, 6, 2)","(20, 5, 18, 17, 17)"
3,0,"(4,)","(8,)"
3,1,"(7, 2, 0)","(17, 10, 3)"
3,2,"(2, 8, 5, 7, 9, 3, 6, 0, 4, 1)","(4, 7, 20, 2, 10, 20, 6, 9, 20, 16)"
3,3,"(6, 7, 8)","(3, 14, 10)"
3,4,"(3, 6, 1, 4, 2, 0, 5)","(2, 9, 8, 4, 12, 19, 10)"
3,5,"(6, 9, 2)","(6, 15, 20)"
4,0,"(0, 3, 8, 9, 6)","(4, 17, 2, 13, 3)"
4,1,"(6, 0, 3)","(6, 20, 4)"
4,2,"(5, 1, 9, 2, 4, 0, 3, 8, 6)","(17, 4, 3, 11, 19, 11, 19, 13, 18)"
4,3,"(0, 1, 2, 3, 5, 9, 6)","(18, 13, 18, 4, 10, 17, 11)"
4,4,"(3, 1, 5, 4, 2)","(15, 20, 12, 17, 14)"
4,5,"(2, 1, 7, 5, 4, 6, 0)","(1, 9, 2, 7, 10, 20, 1)"
4,6,"(4, 1, 2)","(8, 17, 10)"
5,0,"(4, 2)","(9, 15)"
5,1,"(5, 7, 6, 2, 1, 4, 3, 9, 0, 8)","(12, 16, 8, 19, 14, 13, 10, 12, 2, 17)"
5,2,"(3, 9, 8, 7, 4, 6)","(2, 16, 5, 4, 1, 6)"
5,3,"(7, 8, 3, 0, 1, 5, 4, 2)","(20, 17, 8, 8, 7, 7, 1, 20)"
5,4,"(3, 7, 1, 2, 5, 8, 9, 0, 4)","(3, 20, 12, 2, 20, 2, 6, 17, 1)"
5,5,"(1, 9, 6, 0, 7, 3, 4, 2)","(17, 2, 17, 9, 8, 4, 5, 13)"
6,0,"(5, 2, 8, 1, 9, 7)","(10, 1, 17, 16, 19, 14)"
6,1,"(6, 8)","(6, 4)"
6,2,"(0, 6, 9, 1, 2, 8, 7, 4, 5)","(4, 8, 10, 5, 13, 19, 6, 8, 9)"
6,3,"(7, 0, 1, 2, 6, 9, 8, 4)","(7, 11, 6, 4, 16, 9, 19, 3)"
6,4,"(2, 1, 3, 6, 7, 9, 5, 8, 4)","(16, 12, 18, 2, 18, 20, 19, 10, 16)"
6,5,"(9, 1, 8, 5)","(2, 3, 5, 9)"
6,6,"(6, 1, 7, 9, 4, 2, 8, 3)","(7, 5, 5, 6, 8, 14, 18, 7)"
7,0,"(8, 6, 5, 1, 4, 7, 9, 2)","(5, 1, 13, 8, 7, 16, 1, 17)"
7,1,"(9, 0)","(5, 14)"
7,2,"(9, 1, 0, 7, 3, 6, 5)","(7, 1, 14, 20, 16, 5, 18)"
7,3,"(1,)","(3,)"
7,4,"(7, 3)","(20, 10)"
8,0,"(6, 5, 8, 0, 2, 9, 1)","(14, 20, 3, 17, 15, 18, 3)"
8,1,"(8, 3, 9, 4, 2, 0, 6)","(7, 5, 18, 19, 4, 7, 13)"
8,2,"(3, 6, 2)","(15, 13, 10)"
8,3,"(0, 8, 6, 5, 3, 4)","(11, 1, 3, 1, 7, 3)"
8,4,"(4, 5, 2, 8, 0, 1)","(7, 11, 1, 13, 11, 19)"
8,5,"(7,)","(11,)"
8,6,"(1, 3, 2, 6, 0, 9, 7)","(16, 7, 8, 9, 9, 17, 15)"
8,7,"(6, 7)","(2, 5)"
8,8,"(0,)","(9,)"
8,9,"(6, 2)","(11, 10)"
9,0,"(5, 9, 1, 3, 8, 2, 6, 0)","(16, 4, 12, 12, 14, 18, 14, 7)"
9,1,"(2,)","(10,)"
9,2,"(8, 5)","(3, 8)"
9,3,"(9, 8, 2, 5, 3, 7, 1, 0, 4, 6)","(10, 13, 5, 16, 14, 16, 3, 12, 19, 6)"
9,4,"(8, 0, 7, 3, 1, 6, 9, 4, 2)","(4, 1, 2, 12, 20, 10, 11, 2, 13)"
9,5,"(3, 9, 0, 2, 4)","(10, 2, 12, 9, 3)"
9,6,"(9,)","(19,)"
10,0,"(0, 9, 3, 1, 2, 6, 7, 5, 8, 4)","(13, 9, 5, 6, 15, 18, 18, 20, 14, 17)"
10,1,"(9, 0, 1, 5, 2, 4, 3, 7, 6)","(7, 10, 9, 1, 20, 19, 18, 15, 5)"
10,2,"(6, 0, 2, 8, 1, 3, 7)","(10, 18, 13, 17, 20, 3, 13)"
10,3,"(2, 4, 8, 7, 0, 1, 5, 6, 9, 3)","(11, 16, 10, 5, 20, 7, 10, 13, 16, 10)"
10,4,"(7, 0, 9, 2, 1, 3, 4, 6, 5, 8)","(2, 7, 20, 2, 16, 19, 1, 12, 3, 3)"
10,5,"(9,)","(11,)"
10,6,"(8,)","(6,)"
10,7,"(0, 9, 6, 1, 8, 5, 3, 7)","(5, 6, 3, 6, 17, 13, 16, 12)"
10,8,"(7, 9, 5, 3, 4, 8, 0, 6, 1)","(4, 5, 3, 12, 20, 16, 7, 15, 2)"
11,0,"(7,)","(20,)"
11,1,"(2, 6, 8, 5, 4, 3, 0)","(5, 8, 13, 9, 15, 20, 15)"
11,2,"(9, 0, 6, 8)","(1, 12, 7, 5)"
11,3,"(6,)","(7,)"
11,4,"(2, 8, 9, 4, 3, 0, 1)","(16, 12, 17, 6, 16, 6, 2)"
11,5,"(8, 3, 4, 6, 9)","(1, 20, 18, 9, 20)"
12,0,"(7, 3, 1, 5, 6, 8)","(1, 9, 13, 2, 4, 4)"
12,1,"(1, 6, 2, 0, 9, 7)","(1, 19, 5, 18, 10, 1)"
12,2,"(2, 7, 5, 1, 6, 0, 4, 3, 9, 8)","(15, 4, 17, 20, 19, 12, 3, 4, 12, 20)"
12,3,"(8, 9, 6, 5, 4, 7, 1)","(8, 19, 14, 6, 13, 8, 2)"
12,4,"(7, 1, 6, 8, 0, 3, 5)","(13, 7, 14, 17, 15, 10, 5)"
12,5,"(9, 5, 8, 1, 4, 0, 6, 3, 7, 2)","(4, 2, 16, 9, 7, 16, 11, 3, 17, 12)"
12,6,"(0, 2, 9, 7, 8, 3, 5, 6, 4, 1)","(4, 8, 11, 11, 10, 2, 7, 15, 6, 2)"
12,7,"(6,)","(10,)"
12,8,"(6, 7, 4, 8, 2, 9)","(6, 19, 3, 11, 20, 9)"
12,9,"(5, 9, 2, 0, 7, 6, 1)","(7, 7, 5, 2, 14, 12, 14)"
