kind,task,machine_selectable,process_time
6,2,"(8, 6, 10, 5, 14, 7, 11, 0, 4, 1, 9, 2, 12, 13)","(2, 3, 10, 3, 4, 12, 7, 10, 16, 15, 14, 10, 11, 9)"
6,3,"(13, 1, 12, 0, 7, 4, 14, 10, 5, 9, 11, 8, 6, 2, 3)","(11, 15, 12, 1, 19, 20, 8, 11, 6, 20, 5, 19, 5, 13, 19)"
6,4,"(4, 12, 2, 14, 6, 5, 10, 13, 8, 11, 1, 0, 9)","(9, 5, 11, 14, 20, 5, 6, 9, 13, 19, 18, 8, 16)"
6,5,"(8, 9, 12, 5)","(2, 9, 12, 3)"
6,6,"(5, 3, 13, 6, 10, 11, 14)","(8, 13, 18, 9, 14, 19, 7)"
7,0,"(13, 11, 0, 9, 3, 14, 4, 7, 12, 1, 10, 5, 8, 6, 2)","(8, 18, 2, 19, 9, 12, 18, 2, 17, 14, 15, 4, 17, 6, 15)"
7,1,"(3, 0, 6, 7, 5, 14, 12, 1)","(6, 14, 7, 15, 4, 15, 12, 15)"
7,2,"(3, 2, 0, 10, 9, 4, 5, 11, 12, 13, 7, 6)","(11, 5, 16, 19, 15, 6, 6, 11, 4, 17, 3, 12)"
7,3,"(10, 11, 9, 1, 2, 0, 13, 4, 5, 7, 14, 6, 8)","(4, 12, 9, 6, 2, 8, 8, 6, 6, 12, 16, 4, 15)"
7,4,"(6, 10, 0)","(1, 3, 11)"
7,5,"(14, 11, 0)","(5, 2, 10)"
7,6,"(10,)","(10,)"
8,0,"(11, 4, 12)","(5, 9, 14)"
8,1,"(1, 6, 3)","(9, 12, 7)"
8,2,"(9, 4, 2, 13, 3, 6, 1, 10, 5)","(15, 10, 7, 10, 15, 8, 20, 14, 1)"
8,3,"(7, 14, 11, 0, 2, 5)","(20, 13, 15, 3, 7, 12)"
8,4,"(5, 13, 10, 7, 1)","(5, 1, 13, 14, 11)"
8,5,"(10, 8, 5, 9, 13, 2, 12, 1, 3, 7, 0, 4, 6, 11)","(7, 6, 13, 7, 9, 3, 8, 12, 17, 20, 18, 12, 8, 10)"
