kind,task,machine_selectable,process_time
3,0,"(8, 1, 4, 11, 3, 0, 7, 13, 5, 10, 12, 2)","(2, 17, 3, 5, 11, 1, 1, 1, 12, 1, 6, 10)"
3,1,"(3, 14, 13, 4, 2, 9, 8, 6, 7)","(17, 18, 9, 11, 5, 18, 15, 3, 11)"
3,2,"(4, 0, 9, 1, 11, 10)","(19, 9, 12, 19, 6, 2)"
3,3,"(9, 6, 10, 4, 0, 2, 14, 13, 5, 11, 7, 1, 3)","(11, 14, 12, 8, 5, 7, 1, 20, 2, 5, 16, 16, 5)"
3,4,"(3, 9, 12, 8, 0)","(13, 12, 4, 11, 9)"
4,0,"(7, 9, 5, 12, 2, 1, 10, 13, 14, 0, 6, 8)","(1, 2, 19, 18, 15, 19, 12, 9, 19, 8, 7, 4)"
4,1,"(12, 1)","(6, 14)"
4,2,"(8, 5, 14, 0, 10, 12, 4, 11)","(4, 17, 7, 12, 3, 20, 15, 16)"
4,3,"(10, 0, 1, 6, 2, 14)","(10, 17, 4, 7, 4, 15)"
4,4,"(1, 11, 8, 14, 2, 9, 5, 4, 13, 3, 10, 6, 12, 0)","(6, 8, 19, 6, 20, 2, 4, 8, 16, 3, 20, 12, 19, 7)"
4,5,"(1, 2, 14, 11, 9, 6, 5, 13, 0, 4, 12, 7, 8, 10, 3)","(8, 16, 4, 2, 13, 7, 6, 6, 2, 6, 19, 7, 17, 14, 4)"
4,6,"(4, 1, 6, 9, 5, 10, 2, 12, 3, 7, 0, 13)","(4, 5, 10, 15, 19, 19, 15, 12, 20, 14, 4, 18)"
4,7,"(6, 13, 14, 7, 8, 5, 9)","(18, 19, 10, 16, 3, 20, 1)"
4,8,"(6, 7, 0, 3, 11, 12, 4, 8, 9, 10, 13, 1, 2)","(5, 20, 9, 4, 7, 16, 10, 17, 15, 14, 15, 6, 10)"
5,0,"(2, 6, 9, 1, 11, 7, 5, 4, 13, 8, 0, 14)","(6, 15, 2, 9, 20, 6, 7, 15, 7, 2, 5, 11)"
5,1,"(8, 6, 13, 10, 2, 9, 14, 7)","(4, 4, 7, 16, 17, 11, 13, 20)"
5,2,"(13, 0, 1, 5, 11, 3, 4)","(11, 11, 18, 4, 14, 20, 3)"
5,3,"(12, 1, 13, 6, 14, 2, 8, 4, 7, 5, 11)","(15, 17, 5, 12, 14, 12, 5, 17, 13, 2, 3)"
5,4,"(0, 6, 11, 10, 1, 9, 8, 14, 2, 3)","(2, 19, 5, 6, 12, 18, 6, 18, 2, 2)"
6,0,"(9, 12, 13, 3, 11, 14, 5, 2, 0, 10)","(11, 12, 17, 5, 5, 15, 16, 15, 13, 5)"
6,1,"(8, 1, 5, 12, 6, 13, 0, 4, 14, 9, 10, 11, 2, 7, 3)","(15, 19, 1, 1, 14, 1, 16, 20, 14, 20, 5, 12, 14, 19, 2)"
6,2,"(10, 4)","(6, 7)"
6,3,"(4,)","(16,)"
6,4,"(7, 3)","(4, 2)"
6,5,"(7, 3, 10, 12, 9, 11, 2, 14, 0, 6, 13)","(17, 4, 12, 6, 2, 6, 6, 19, 9, 13, 17)"
6,6,"(13, 3, 4, 2, 11, 10, 5)","(5, 16, 15, 7, 20, 17, 16)"
7,0,"(4,)","(6,)"
7,1,"(10, 2, 9, 13, 12, 0, 6, 8, 3, 5, 11, 14)","(3, 8, 5, 1, 17, 14, 19, 19, 10, 5, 13, 20)"
7,2,"(5, 9, 14)","(15, 18, 9)"
7,3,"(13, 10, 1, 4, 0)","(19, 4, 8, 20, 19)"
7,4,"(12, 13, 4, 8, 11, 6, 10, 3, 5)","(5, 4, 7, 5, 1, 14, 12, 14, 12)"
7,5,"(11, 4, 9, 10, 14, 7, 12, 3, 5)","(15, 4, 14, 14, 14, 12, 9, 6, 6)"
8,0,"(14, 11, 5, 8, 4, 13, 9, 1)","(13, 8, 13, 5, 20, 1, 8, 17)"
8,1,"(11, 8, 7, 1)","(9, 13, 20, 11)"
8,2,"(3, 7, 0, 13, 10, 14, 6, 1, 5, 8, 4, 11, 2, 12)","(5, 12, 10, 11, 7, 18, 9, 4, 6, 1, 4, 12, 16, 15)"
8,3,"(12, 14)","(7, 12)"
8,4,"(8, 10, 6, 3, 4)","(5, 10, 2, 17, 17)"
8,5,"(6, 8, 13, 11, 10, 1, 2, 5, 3, 4, 9)","(12, 19, 9, 7, 3, 20, 20, 18, 6, 17, 10)"
8,6,"(13, 9, 4)","(10, 19, 8)"
