kind,task,machine_selectable,process_time
4,1,"(10, 4, 6, 8, 2, 9, 12, 1, 5, 11)","(1, 12, 3, 15, 6, 7, 17, 11, 12, 4)"
4,2,"(11, 9, 6, 0, 14, 5, 13, 4, 3, 7, 8, 10, 1, 2)","(9, 17, 8, 12, 18, 2, 14, 8, 1, 14, 19, 9, 17, 15)"
4,3,"(5, 7)","(6, 18)"
4,4,"(14, 10, 5, 2, 8, 12, 4, 1, 9, 0, 3, 6, 11, 13, 7)","(11, 15, 6, 18, 19, 1, 10, 15, 17, 19, 15, 10, 5, 16, 5)"
4,5,"(2, 8, 7, 1, 13, 0, 6, 3, 10, 9)","(6, 19, 15, 2, 10, 7, 1, 18, 8, 3)"
4,6,"(7, 3, 0, 9, 10, 2, 6)","(13, 5, 14, 2, 14, 11, 14)"
5,0,"(11, 3, 9, 14, 8, 2, 0)","(6, 18, 2, 15, 17, 10, 1)"
5,1,"(5, 14, 11, 4, 8, 0, 3, 10, 9, 12, 1, 6, 13, 7)","(10, 7, 19, 7, 7, 6, 1, 15, 8, 11, 12, 2, 9, 19)"
5,2,"(11, 3, 9, 13, 10)","(12, 14, 14, 19, 16)"
5,3,"(0, 7, 2, 4, 13)","(3, 13, 11, 20, 8)"
5,4,"(9, 7, 4, 10, 0, 1, 12, 14, 8)","(13, 1, 7, 5, 19, 12, 15, 16, 8)"
5,5,"(8, 2, 0, 12, 3, 10, 1, 14, 6, 4, 11, 5, 9, 7)","(18, 3, 1, 4, 11, 7, 5, 12, 20, 2, 14, 1, 17, 13)"
5,6,"(0, 1, 14, 7, 10, 8, 5, 4, 12, 11, 3, 2, 13, 6, 9)","(5, 11, 14, 13, 15, 15, 10, 4, 10, 4, 16, 16, 14, 3, 2)"
5,7,"(6, 3, 4, 0, 2, 10, 7)","(18, 7, 8, 18, 16, 11, 19)"
6,0,"(4, 7, 5, 1, 11, 6, 8, 0, 12)","(6, 15, 4, 12, 12, 7, 4, 18, 7)"
6,1,"(13, 3, 1, 0, 7, 2, 6, 12, 10, 11, 5, 14, 8, 4)","(3, 11, 4, 17, 10, 18, 4, 13, 18, 3, 8, 13, 16, 5)"
6,2,"(8, 2, 1, 7, 9, 11, 6, 0, 13, 10, 3, 14, 5)","(14, 17, 10, 11, 11, 6, 6, 2, 7, 1, 8, 13, 13)"
6,3,"(14, 1, 8, 6, 3, 11, 13, 12, 0, 2, 5)","(14, 1, 19, 13, 18, 4, 18, 5, 19, 6, 14)"
6,4,"(10, 14, 9, 8, 1, 5, 4, 11, 7, 6)","(8, 12, 19, 7, 12, 4, 15, 16, 7, 15)"
6,5,"(0, 2, 1, 8, 11, 7, 4)","(12, 2, 6, 9, 7, 19, 6)"
6,6,"(14, 9, 1, 13, 2, 11, 5)","(3, 20, 9, 13, 2, 2, 19)"
7,0,"(3, 14, 12, 8, 0, 2, 6, 13, 9, 1)","(16, 12, 11, 11, 3, 8, 14, 2, 2, 9)"
7,1,"(13, 2, 6, 8, 7, 14, 1, 10, 3, 5, 9, 11, 0, 4)","(13, 7, 19, 11, 9, 8, 12, 11, 17, 17, 19, 12, 16, 16)"
7,2,"(14, 13)","(9, 9)"
7,3,"(11, 9, 0, 1)","(11, 15, 4, 15)"
7,4,"(7, 11, 14, 3)","(18, 18, 12, 12)"
7,5,"(9, 2, 4, 14, 10, 1, 12, 0, 6, 7)","(4, 12, 18, 19, 5, 7, 10, 14, 10, 4)"
7,6,"(8,)","(16,)"
7,7,"(10, 4, 14, 11, 13)","(7, 4, 14, 1, 10)"
7,8,"(0, 9, 6, 12, 14, 4, 5, 7, 13, 11, 1, 8, 10, 3)","(15, 19, 9, 2, 4, 3, 17, 10, 5, 12, 3, 6, 11, 19)"
7,9,"(2, 13, 8, 0, 4, 9, 10, 11, 3, 1)","(18, 13, 2, 20, 5, 6, 3, 3, 16, 15)"
8,0,"(7, 12, 9, 2)","(15, 13, 10, 17)"
8,1,"(9, 1, 7, 6, 2, 5, 0, 3, 10, 8, 12, 13, 14, 11, 4)","(4, 14, 5, 9, 2, 1, 11, 5, 20, 20, 4, 16, 4, 9, 3)"
8,2,"(14, 0)","(7, 20)"
8,3,"(1, 2, 11)","(16, 7, 20)"
8,4,"(10, 7, 13, 14, 6, 11, 9, 12, 1, 2, 8, 5, 3)","(4, 7, 17, 16, 19, 20, 18, 20, 5, 3, 2, 8, 9)"
8,5,"(3, 14, 7, 8, 9, 12, 6, 10, 11, 5, 1, 13, 0, 4)","(11, 5, 5, 13, 14, 15, 2, 3, 1, 18, 19, 8, 16, 6)"
8,6,"(10, 3, 8, 13)","(5, 6, 13, 7)"
9,0,"(5, 12, 11, 14, 7, 13, 3, 8, 6, 10, 1, 4, 0, 2, 9)","(17, 13, 20, 13, 7, 19, 10, 1, 6, 14, 15, 4, 15, 4, 8)"
9,1,"(5, 10, 13, 11, 3, 7, 0, 8, 1, 4, 6, 9, 12)","(1, 9, 20, 1, 10, 1, 20, 7, 19, 6, 20, 19, 12)"
9,2,"(7, 8, 4, 1, 11, 10, 2, 14, 13)","(16, 19, 14, 19, 8, 15, 18, 18, 16)"
9,3,"(10, 3, 2)","(12, 4, 12)"
9,4,"(13, 8, 7, 4, 14, 1, 9, 6, 5, 10, 12, 0, 3)","(6, 16, 2, 4, 18, 1, 11, 14, 13, 2, 20, 2, 7)"
9,5,"(11, 5)","(13, 3)"
9,6,"(11,)","(6,)"
10,0,"(5, 9, 2, 4, 6, 8, 13, 1, 3, 10, 14, 0, 7, 11, 12)","(3, 14, 19, 19, 19, 5, 13, 12, 14, 7, 2, 15, 10, 10, 14)"
10,1,"(11, 3, 12, 0, 7)","(8, 19, 2, 3, 17)"
10,2,"(11, 12, 8, 4, 14, 5, 7, 9, 6, 10, 3, 1)","(6, 2, 8, 8, 9, 17, 4, 2, 11, 12, 9, 19)"
10,3,"(5, 8, 12, 14, 0, 2, 11)","(15, 11, 6, 9, 5, 8, 3)"
10,4,"(11, 9, 10, 4, 13, 6, 14, 3, 7, 1, 12, 2)","(3, 6, 6, 13, 10, 16, 4, 8, 2, 6, 14, 2)"
10,5,"(0, 5, 13, 2, 7, 6, 11, 9, 3, 8, 1, 10, 14, 4)","(7, 18, 4, 14, 7, 16, 4, 5, 15, 19, 16, 8, 5, 3)"
10,6,"(13, 2, 4, 14, 9, 7, 8, 12, 11, 10, 6)","(10, 16, 15, 7, 7, 2, 14, 1, 4, 8, 7)"
10,7,"(2, 14, 9, 0, 3, 6, 11, 12)","(13, 8, 13, 3, 18, 6, 2, 18)"
11,0,"(12, 4)","(12, 15)"
11,1,"(6, 7, 5)","(20, 5, 6)"
11,2,"(4, 9, 3, 12)","(16, 6, 1, 17)"
11,3,"(11, 12, 8, 1, 5, 7, 3, 4, 9, 6)","(13, 7, 16, 2, 19, 7, 18, 16, 17, 1)"
11,4,"(11, 13, 1, 8, 4, 5, 0, 14, 2, 12, 9, 7)","(3, 14, 15, 20, 1, 17, 1, 14, 14, 19, 14, 14)"
11,5,"(14, 9, 10, 13, 3)","(13, 16, 5, 14, 8)"
12,0,"(3, 6, 13, 7, 5, 2, 12)","(6, 11, 8, 11, 13, 11, 10)"
12,1,"(0, 7, 13, 2, 1, 14, 11, 8, 4, 6, 9, 3, 5, 10)","(14, 20, 8, 18, 6, 16, 14, 7, 14, 18, 13, 10, 13, 19)"
12,2,"(4, 3, 8, 14, 11, 13, 10, 12, 1, 6, 0, 9, 7)","(19, 4, 17, 13, 5, 12, 15, 20, 16, 20, 6, 1, 6)"
12,3,"(8, 2, 5, 14, 9, 1, 3, 4, 10)","(5, 12, 16, 5, 12, 17, 13, 2, 8)"
12,4,"(10, 5, 1, 12, 8, 2, 6, 4, 3, 13, 11)","(17, 13, 5, 13, 3, 11, 16, 5, 18, 10, 18)"
12,5,"(1, 9, 11, 3, 6, 5, 0, 7, 12, 10, 13, 14)","(18, 10, 6, 8, 3, 16, 10, 15, 1, 15, 2, 7)"
12,6,"(8, 3, 11, 7, 6, 1, 5, 0, 13)","(8, 16, 5, 19, 4, 19, 4, 2, 7)"
12,7,"(6, 12)","(3, 1)"
13,0,"(6, 5, 13, 4, 9, 14, 1)","(11, 2, 1, 6, 17, 19, 10)"
13,1,"(1, 7, 12, 13, 9, 11)","(5, 3, 16, 5, 18, 1)"
13,2,"(3, 5, 4, 13, 7, 1, 0, 12, 9, 8, 14, 11, 6, 2, 10)","(10, 8, 12, 11, 17, 18, 8, 2, 2, 11, 10, 14, 11, 19, 11)"
13,3,"(12, 1, 5, 14, 0, 13)","(4, 10, 20, 12, 19, 12)"
13,4,"(12, 7, 1, 10, 13)","(13, 17, 14, 7, 3)"
13,5,"(7, 0, 5, 2, 10, 1, 12)","(1, 11, 11, 1, 18, 9, 20)"
13,6,"(14, 2, 0, 4, 6, 10, 1, 5, 9, 13)","(5, 5, 15, 18, 18, 20, 9, 11, 14, 12)"
13,7,"(5, 1, 13, 12, 4, 14)","(10, 10, 5, 17, 13, 13)"
