kind,task,machine_selectable,process_time
2,4,"(10, 14, 12, 0, 13, 9, 6, 1, 5, 8, 2, 3, 11, 7)","(20, 4, 2, 3, 8, 15, 20, 3, 13, 10, 13, 14, 5, 7)"
2,5,"(2, 6, 14, 11, 12, 7, 0, 1, 3, 9, 8, 4, 10, 13, 5)","(13, 8, 9, 12, 16, 18, 8, 13, 19, 7, 14, 13, 15, 1, 9)"
2,6,"(14, 5, 4, 8, 6, 10, 13, 0, 7, 9, 1, 2, 11, 12, 3)","(14, 6, 8, 7, 7, 18, 15, 8, 18, 13, 16, 17, 7, 1, 12)"
2,7,"(3,)","(15,)"
2,8,"(0, 3, 2, 10, 12, 7, 4, 8, 9, 6, 1, 11)","(17, 7, 13, 18, 16, 6, 3, 15, 1, 18, 15, 20)"
2,9,"(3, 2, 6, 1, 11, 8, 13)","(8, 12, 13, 13, 20, 16, 15)"
3,0,"(3, 11)","(18, 7)"
3,1,"(12,)","(4,)"
3,2,"(2, 1, 13)","(13, 1, 10)"
3,3,"(0, 8, 9)","(1, 20, 20)"
3,4,"(6, 12, 1, 5, 14, 11, 3, 4, 7)","(16, 8, 14, 19, 7, 2, 7, 15, 13)"
4,0,"(1, 2, 11, 10, 8, 14, 4, 13, 0, 12, 7, 5, 9, 3, 6)","(6, 12, 10, 1, 12, 20, 20, 7, 6, 6, 20, 14, 5, 11, 4)"
4,1,"(2, 8, 6, 5, 3, 13, 1, 4, 10, 14, 11, 12)","(15, 3, 10, 3, 8, 8, 10, 10, 14, 3, 6, 6)"
4,2,"(11, 7, 1, 10, 4, 0, 6, 2, 14, 5, 3, 13, 12, 8)","(8, 4, 7, 19, 7, 11, 18, 16, 17, 14, 19, 9, 2, 18)"
4,3,"(4, 7, 5, 14, 6, 9, 1, 8, 3, 12, 13, 10)","(11, 13, 10, 5, 6, 4, 10, 2, 13, 19, 9, 20)"
4,4,"(0, 3, 10, 2)","(5, 4, 9, 20)"
4,5,"(11, 0, 10, 4, 14, 13, 8, 1, 5)","(9, 19, 11, 10, 11, 11, 18, 14, 17)"
4,6,"(0, 14, 11, 12, 4, 1, 3, 9, 5, 2, 13, 7)","(3, 16, 4, 11, 1, 11, 8, 15, 12, 14, 5, 4)"
4,7,"(10, 11, 6)","(20, 19, 4)"
4,8,"(2, 13, 5, 12, 8, 11, 7, 1, 4, 14, 0, 10, 6, 9)","(20, 20, 1, 17, 14, 2, 1, 4, 19, 16, 2, 8, 3, 12)"
5,0,"(14,)","(9,)"
5,1,"(5, 2, 0, 4, 7, 13, 6)","(10, 14, 5, 16, 10, 2, 4)"
5,2,"(7, 10, 4, 13, 1, 6, 12, 14, 9, 8, 11, 2, 5)","(18, 1, 8, 12, 8, 14, 8, 19, 14, 8, 4, 3, 11)"
5,3,"(7, 1, 4, 5)","(14, 5, 11, 10)"
5,4,"(1, 13, 7, 3)","(13, 7, 20, 16)"
5,5,"(0, 8)","(2, 4)"
5,6,"(14, 5, 10)","(3, 11, 12)"
5,7,"(7, 4, 1, 6, 11, 8, 3, 10)","(19, 9, 1, 4, 3, 1, 4, 3)"
5,8,"(10, 1, 2, 5, 4, 12, 8)","(16, 8, 3, 9, 10, 17, 18)"
5,9,"(9, 5)","(5, 8)"
6,0,"(2, 13, 12, 8, 0)","(20, 15, 16, 9, 9)"
6,1,"(13, 3, 14, 4, 0, 9)","(16, 3, 14, 9, 3, 4)"
6,2,"(5,)","(1,)"
6,3,"(3, 9, 7, 12, 6, 13, 4)","(13, 2, 16, 8, 6, 6, 17)"
6,4,"(2, 10, 4, 12, 11, 13, 6, 7, 5)","(20, 1, 12, 3, 5, 8, 13, 20, 7)"
6,5,"(0, 14, 12, 3)","(10, 5, 2, 16)"
6,6,"(13, 0, 3, 5, 10, 1)","(10, 13, 8, 6, 4, 19)"
7,0,"(1, 7, 12, 3, 2, 13, 5, 6, 8, 14, 11, 10, 4, 9)","(15, 14, 19, 10, 9, 9, 14, 14, 7, 5, 2, 11, 5, 4)"
7,1,"(9, 5, 14, 0, 10, 3, 2, 1, 13, 12, 4)","(9, 5, 3, 3, 2, 14, 20, 14, 17, 15, 11)"
7,2,"(4,)","(10,)"
7,3,"(2, 12, 13, 10, 7, 4, 11, 9, 0, 14, 8, 6, 5, 3, 1)","(16, 18, 8, 1, 1, 11, 7, 10, 8, 7, 3, 20, 1, 2, 5)"
7,4,"(2, 11, 3, 12, 6, 1)","(19, 1, 18, 7, 8, 11)"
7,5,"(0, 4, 12, 13, 10)","(17, 9, 15, 14, 12)"
7,6,"(6, 0, 7, 12, 4, 9, 11, 14, 5)","(7, 10, 15, 16, 9, 7, 11, 13, 16)"
7,7,"(3, 10, 6, 8)","(11, 7, 10, 1)"
7,8,"(4, 14, 3, 13, 9, 11, 0, 1)","(11, 9, 8, 10, 7, 4, 6, 4)"
7,9,"(6,)","(14,)"
8,0,"(13, 3, 2, 9, 0, 5, 10)","(4, 7, 5, 15, 11, 1, 14)"
8,1,"(0,)","(15,)"
8,2,"(4, 8, 5, 7, 3, 9, 1, 12, 6, 0, 2, 10, 11, 14, 13)","(19, 2, 5, 10, 6, 1, 7, 16, 3, 20, 13, 15, 16, 11, 3)"
8,3,"(13,)","(15,)"
8,4,"(5, 14, 4, 0, 2, 3, 10, 11, 8, 13, 12)","(11, 5, 10, 1, 13, 7, 15, 4, 10, 16, 4)"
8,5,"(0, 5, 14, 12, 13, 4, 11, 10, 7)","(17, 9, 14, 3, 14, 7, 15, 10, 11)"
8,6,"(7, 12, 5, 6, 13, 11, 2, 8)","(7, 20, 6, 16, 15, 9, 15, 13)"
8,7,"(2, 6, 13, 3, 1, 8, 7, 12)","(7, 19, 18, 17, 15, 10, 20, 5)"
8,8,"(1,)","(3,)"
9,0,"(10, 6, 1, 14, 5, 8, 11)","(6, 19, 3, 20, 15, 12, 9)"
9,1,"(10, 6, 11, 12, 7, 3, 2, 5, 9, 4, 8, 0)","(11, 10, 18, 20, 13, 13, 6, 14, 14, 17, 17, 7)"
9,2,"(6, 1, 13)","(18, 12, 4)"
9,3,"(12,)","(11,)"
9,4,"(8, 4, 5, 10, 3, 1, 0, 6, 14, 11)","(18, 18, 8, 6, 6, 10, 7, 18, 17, 11)"
10,0,"(12,)","(3,)"
10,1,"(11, 0, 14)","(5, 3, 20)"
10,2,"(5, 7)","(5, 8)"
10,3,"(6, 10)","(11, 8)"
10,4,"(8, 14, 13, 6, 3, 1, 5, 10, 7, 4, 12, 9, 11)","(7, 18, 13, 12, 9, 19, 5, 18, 1, 10, 20, 11, 11)"
10,5,"(0, 8, 3, 5, 12)","(11, 1, 5, 18, 20)"
10,6,"(3, 7, 14, 13, 4, 2, 0)","(9, 7, 16, 16, 7, 5, 6)"
10,7,"(4, 7, 3, 2, 9, 10, 8, 13, 12, 14, 11, 0, 5, 6)","(6, 14, 19, 15, 13, 7, 11, 9, 15, 9, 9, 18, 6, 20)"
10,8,"(4, 7, 1, 5, 9, 0, 13, 12, 10, 3)","(6, 3, 4, 20, 12, 7, 1, 7, 10, 6)"
10,9,"(14, 10, 2, 4, 5)","(1, 7, 3, 4, 6)"
11,0,"(5,)","(16,)"
11,1,"(9, 12, 14, 11)","(11, 9, 9, 13)"
11,2,"(5, 2, 13, 8)","(6, 12, 14, 3)"
11,3,"(2, 13)","(20, 11)"
11,4,"(11, 3, 4, 2, 1, 10, 12)","(2, 9, 7, 18, 12, 12, 11)"
11,5,"(11, 3)","(10, 1)"
11,6,"(3, 0, 5, 6, 12, 10, 2, 1)","(10, 2, 20, 15, 6, 13, 20, 6)"
11,7,"(10, 14, 4, 5, 1)","(20, 18, 19, 5, 18)"
12,0,"(3, 11)","(14, 17)"
12,1,"(14, 8, 13, 9, 11, 12, 1, 2, 3, 4)","(12, 15, 2, 15, 17, 17, 11, 18, 5, 5)"
12,2,"(13, 7, 5, 6, 10, 14, 12, 2, 9, 4)","(2, 16, 2, 7, 6, 6, 14, 11, 1, 10)"
12,3,"(4, 9, 0, 6, 1, 12, 2, 8, 7, 14, 5)","(4, 5, 15, 6, 3, 8, 2, 6, 18, 5, 17)"
12,4,"(9, 3, 1, 13, 10)","(9, 10, 3, 18, 5)"
12,5,"(3, 8, 11, 9, 13, 7, 12, 5)","(7, 3, 20, 13, 19, 3, 8, 13)"
12,6,"(7, 4, 6, 2, 9, 14, 0, 12, 1, 11, 13, 5)","(6, 17, 13, 20, 1, 2, 7, 16, 10, 15, 14, 19)"
12,7,"(14, 8, 11, 4, 12, 1, 0, 7)","(18, 17, 13, 4, 20, 11, 4, 14)"
12,8,"(13,)","(8,)"
13,0,"(7, 10, 4)","(16, 17, 18)"
13,1,"(12, 3, 10, 9, 5, 4, 2)","(10, 10, 12, 16, 9, 11, 5)"
13,2,"(0, 6, 4, 10, 14, 2)","(18, 3, 13, 18, 4, 9)"
13,3,"(5, 13, 14, 7)","(14, 3, 11, 7)"
13,4,"(8, 10, 12, 9, 11, 2, 4, 1, 14, 13, 5, 6, 7, 3, 0)","(9, 16, 2, 6, 16, 3, 12, 8, 12, 18, 1, 11, 16, 19, 10)"
13,5,"(12, 3, 8, 0, 5, 11, 2, 10, 7, 14)","(1, 14, 15, 1, 18, 3, 6, 4, 5, 11)"
13,6,"(6, 4)","(14, 3)"
13,7,"(12, 8, 14, 9, 6)","(11, 2, 15, 2, 16)"
13,8,"(13,)","(15,)"
14,0,"(12,)","(1,)"
14,1,"(13, 11, 14, 6, 12, 4, 0, 5, 9, 7, 8, 2, 3, 10, 1)","(12, 10, 5, 10, 5, 13, 16, 5, 1, 6, 19, 10, 10, 8, 18)"
14,2,"(12, 13, 7, 8, 0)","(16, 14, 14, 6, 1)"
14,3,"(7, 6, 13, 5, 9)","(12, 4, 20, 9, 8)"
14,4,"(9, 5, 11, 7, 14, 0)","(19, 6, 3, 11, 19, 11)"
14,5,"(12, 8, 7, 3, 6, 9, 14, 5, 0, 10, 13, 2, 4)","(5, 4, 14, 3, 1, 12, 17, 13, 1, 4, 12, 4, 3)"
