kind,task,machine_selectable,process_time
2,4,"(8, 9, 3, 13, 7, 18, 11, 10, 4, 17, 2, 5, 19, 6, 15, 14)","(16, 10, 5, 7, 12, 20, 5, 7, 15, 1, 20, 12, 18, 11, 6, 17)"
3,0,"(17, 8, 4, 9, 7, 5, 0, 15, 13, 2, 18, 11)","(1, 15, 17, 3, 10, 7, 11, 2, 10, 17, 4, 12)"
3,1,"(4, 15, 2, 1, 5, 7, 19)","(6, 18, 9, 8, 17, 17, 6)"
3,2,"(9, 6, 8, 19, 3, 15, 14, 18, 5, 17, 4, 1)","(8, 20, 3, 3, 19, 12, 18, 20, 13, 11, 17, 17)"
3,3,"(16, 15, 17, 8, 0, 1, 6, 11, 12, 18, 14, 2, 7, 3, 13, 10, 4, 19, 5, 9)","(8, 3, 11, 1, 18, 19, 6, 20, 19, 1, 14, 18, 14, 13, 17, 4, 10, 12, 17, 20)"
3,4,"(4, 6, 7, 5, 12, 2, 17, 15, 11, 1, 10, 13, 16, 3)","(2, 17, 9, 14, 20, 13, 13, 11, 9, 7, 6, 16, 9, 6)"
4,0,"(7, 8, 2, 16, 1, 14, 13, 6, 4, 3, 19, 5, 18)","(17, 17, 14, 8, 12, 18, 18, 20, 4, 7, 17, 2, 15)"
4,1,"(5, 17, 16, 1, 6, 10, 9, 19)","(12, 4, 7, 5, 16, 1, 13, 11)"
4,2,"(14, 4, 7, 16, 2, 9, 12, 11, 17, 10, 6, 0)","(17, 9, 1, 12, 9, 19, 16, 16, 20, 14, 4, 18)"
4,3,"(19, 8, 18, 5, 16, 14, 15)","(2, 7, 6, 15, 11, 19, 1)"
4,4,"(8, 18, 15, 7, 10, 0)","(17, 3, 15, 18, 7, 11)"
4,5,"(15, 2, 6, 3, 17, 10, 9, 11, 18, 19, 0, 4, 7, 13, 16)","(2, 10, 8, 12, 2, 11, 5, 18, 5, 20, 14, 17, 8, 14, 18)"
4,6,"(3, 13, 8, 19, 14, 0, 16, 17, 1, 2)","(19, 2, 10, 9, 20, 16, 15, 3, 17, 11)"
4,7,"(16, 3, 7, 10, 5, 0, 4, 2, 8, 1, 13)","(8, 5, 13, 7, 3, 1, 17, 13, 4, 11, 12)"
5,0,"(10, 9, 6, 2, 3, 19, 12, 8)","(14, 10, 16, 6, 8, 11, 5, 15)"
5,1,"(10, 19, 3, 2, 18, 14, 7, 13, 6, 0, 15, 16)","(5, 7, 13, 13, 9, 15, 4, 4, 17, 14, 11, 14)"
5,2,"(19, 5, 12, 13, 0, 6, 11, 7, 16, 14, 10, 9, 4, 18, 15, 1, 2)","(6, 19, 20, 4, 7, 2, 13, 14, 15, 18, 2, 16, 7, 8, 9, 9, 16)"
5,3,"(15, 8, 18, 6, 10, 4, 17, 7, 2, 19, 13, 5, 0, 16, 11, 1, 12, 9, 3, 14)","(17, 18, 19, 13, 5, 2, 9, 18, 12, 8, 16, 1, 13, 1, 12, 12, 17, 2, 15, 3)"
5,4,"(3, 18)","(7, 8)"
5,5,"(13, 9, 3, 4, 11, 8, 18, 15, 12, 5, 16, 17, 7, 14, 10, 2)","(11, 5, 7, 8, 3, 6, 16, 9, 18, 11, 1, 7, 11, 20, 10, 3)"
6,0,"(9, 7, 6, 15, 11, 18, 2, 12)","(13, 10, 15, 14, 8, 20, 12, 8)"
6,1,"(3, 10, 13, 16, 15, 4, 9, 18, 2, 14, 12, 6, 17, 1, 0)","(5, 2, 19, 3, 19, 2, 6, 5, 1, 9, 17, 17, 20, 12, 17)"
6,2,"(0, 9)","(18, 16)"
6,3,"(11, 8, 12, 1, 15, 9, 4, 5, 3)","(5, 3, 20, 3, 14, 19, 18, 15, 4)"
6,4,"(0, 4, 7, 15, 3, 6, 2, 11, 14, 1, 13, 9, 16, 10, 18, 17, 12)","(8, 19, 18, 6, 16, 11, 10, 5, 7, 5, 11, 2, 18, 11, 20, 17, 15)"
