kind,task,machine_selectable,process_time
3,0,"(13, 14, 4, 7, 1, 10, 8, 11, 3, 5, 9, 12)","(4, 18, 7, 11, 12, 15, 4, 9, 12, 6, 5, 8)"
3,1,"(9, 2, 14)","(12, 13, 6)"
3,2,"(6, 0, 2, 1, 5, 8, 3, 4, 14, 7, 11, 10)","(6, 1, 11, 12, 9, 16, 8, 4, 10, 15, 14, 19)"
3,3,"(8, 5, 4, 2, 14, 13, 9, 11, 12, 6, 7)","(19, 14, 11, 13, 3, 18, 13, 20, 5, 18, 16)"
3,4,"(9, 10, 13, 8, 7, 2, 5, 6, 12, 0, 3, 14)","(17, 1, 8, 2, 7, 12, 1, 18, 14, 11, 17, 14)"
4,0,"(8, 6, 3, 11, 4, 12, 5, 1, 10)","(10, 1, 1, 18, 18, 7, 16, 7, 20)"
4,1,"(10, 14, 0, 1, 2, 13, 9, 8, 7, 5, 12, 4)","(16, 12, 19, 19, 2, 4, 7, 8, 7, 12, 13, 15)"
4,2,"(9, 8, 3, 1, 14, 2, 5, 11, 10, 13)","(14, 3, 9, 11, 15, 16, 13, 7, 13, 12)"
4,3,"(8,)","(13,)"
4,4,"(10, 12, 13, 8, 5, 14, 6, 0, 1, 7)","(11, 19, 3, 11, 2, 18, 17, 4, 7, 3)"
4,5,"(12,)","(16,)"
4,6,"(9, 3, 8, 6, 10, 0, 11)","(18, 13, 18, 1, 19, 19, 10)"
4,7,"(8, 1, 0, 12, 6, 11, 13, 3, 10, 9)","(13, 9, 19, 19, 8, 12, 3, 11, 3, 11)"
5,0,"(5, 3, 8)","(16, 1, 19)"
5,1,"(11, 6, 1, 5, 9, 14, 10, 3, 8, 0, 12, 13, 7, 2)","(3, 15, 11, 12, 9, 4, 14, 3, 5, 7, 12, 8, 12, 5)"
5,2,"(10, 13, 5, 12, 2, 14, 8)","(14, 12, 16, 6, 17, 15, 12)"
5,3,"(11, 13, 10, 3, 9)","(1, 6, 1, 15, 12)"
5,4,"(0, 7, 6, 14, 5, 12, 1, 13)","(1, 10, 1, 12, 8, 19, 8, 16)"
5,5,"(14,)","(1,)"
5,6,"(4,)","(17,)"
6,0,"(3, 11)","(19, 5)"
6,1,"(12, 5, 9, 7, 3, 6, 8, 4, 0, 1, 13, 2, 14, 11, 10)","(18, 20, 5, 20, 3, 1, 10, 18, 18, 16, 11, 6, 7, 5, 5)"
6,2,"(11, 3, 0, 13, 1)","(2, 2, 11, 14, 7)"
6,3,"(5, 11, 12, 14, 4, 7, 3, 2, 1, 10)","(10, 4, 5, 1, 13, 13, 9, 16, 4, 12)"
6,4,"(6, 14, 4, 13, 8, 11, 12, 10, 1, 5, 7, 2)","(8, 14, 11, 7, 3, 4, 6, 1, 11, 12, 7, 15)"
6,5,"(12, 11, 14, 4)","(11, 13, 15, 13)"
6,6,"(10, 1, 14, 9, 8, 12, 2, 5, 11, 7, 13, 0, 4, 6)","(5, 19, 7, 13, 19, 16, 16, 16, 14, 5, 17, 4, 12, 2)"
7,0,"(8, 5, 1)","(8, 5, 11)"
7,1,"(11, 2, 14, 7, 10, 1, 4, 5)","(10, 3, 18, 1, 14, 4, 17, 18)"
7,2,"(12, 0, 13, 2, 10, 5, 11, 8, 1)","(6, 5, 17, 9, 9, 18, 19, 11, 20)"
7,3,"(11, 2, 1, 9)","(8, 1, 11, 7)"
7,4,"(4, 9, 11, 7, 8, 13, 10, 3, 1, 14, 2, 6, 0)","(5, 16, 5, 2, 12, 8, 9, 20, 5, 12, 11, 6, 15)"
7,5,"(14, 9, 10, 3, 5, 11, 0, 4, 2, 7, 12, 8, 6, 1, 13)","(7, 18, 2, 10, 2, 5, 15, 8, 15, 12, 11, 17, 16, 2, 10)"
7,6,"(0, 2, 8, 3, 12)","(8, 19, 1, 5, 2)"
7,7,"(7,)","(17,)"
7,8,"(4, 3, 14, 2, 0, 12, 11)","(19, 4, 1, 12, 2, 10, 8)"
8,0,"(11, 10, 5, 9, 2, 12, 8, 13, 0, 4, 1, 3)","(13, 6, 17, 7, 1, 12, 7, 17, 3, 14, 13, 3)"
8,1,"(3, 10, 11)","(19, 18, 2)"
8,2,"(10, 3, 4, 14, 1, 12, 5, 11, 0, 6)","(14, 19, 12, 4, 12, 16, 17, 10, 10, 19)"
8,3,"(9,)","(15,)"
8,4,"(12, 14, 2, 5, 8, 6, 10, 7, 13)","(2, 5, 20, 15, 10, 6, 17, 1, 10)"
9,0,"(12, 4, 6, 11, 3, 14, 9, 0, 1, 13, 10)","(6, 17, 6, 2, 3, 12, 5, 7, 10, 6, 11)"
9,1,"(3, 6, 12, 10, 4, 9, 2, 11, 8, 0, 13, 5)","(2, 5, 16, 4, 15, 10, 14, 10, 20, 8, 13, 9)"
9,2,"(10, 14, 7, 12, 3, 4, 8, 11, 5, 13, 0, 1)","(7, 13, 20, 2, 12, 16, 17, 9, 1, 11, 16, 11)"
9,3,"(14, 11, 13, 4, 5, 1, 0, 8, 2, 7, 3, 12)","(13, 10, 13, 19, 3, 7, 3, 6, 16, 15, 6, 6)"
9,4,"(1, 4, 9, 11, 7, 14, 8, 12, 10)","(11, 6, 14, 14, 17, 10, 10, 20, 7)"
9,5,"(5, 0, 1, 2)","(3, 6, 3, 3)"
9,6,"(14, 9, 3, 13, 12, 2, 6, 5, 8, 10)","(20, 18, 5, 11, 1, 17, 5, 19, 3, 20)"
10,0,"(4, 5, 2, 12, 8, 10, 13, 3, 9, 6, 1, 0, 7, 14)","(14, 2, 9, 1, 1, 16, 7, 6, 3, 13, 3, 11, 13, 2)"
10,1,"(3, 2, 1)","(13, 3, 13)"
10,2,"(1, 6, 10, 9, 7, 13, 14, 3, 11, 2, 5, 12, 4, 8, 0)","(8, 18, 1, 20, 5, 3, 4, 6, 18, 3, 17, 17, 7, 19, 4)"
10,3,"(0, 3, 13, 1, 12, 7, 14, 5, 11, 2, 9, 10)","(4, 4, 4, 9, 2, 11, 7, 11, 2, 5, 7, 8)"
10,4,"(4, 5, 1, 10, 13, 8, 12, 3, 14, 0)","(7, 13, 1, 14, 3, 18, 19, 14, 13, 2)"
10,5,"(3, 0, 13, 7, 11, 8)","(9, 9, 9, 4, 10, 12)"
10,6,"(8, 7)","(8, 4)"
10,7,"(9, 13, 4, 12, 11, 2, 7, 14, 3, 6, 0)","(11, 18, 6, 10, 3, 17, 19, 16, 4, 1, 16)"
11,0,"(13, 10, 6, 5, 2)","(10, 11, 4, 4, 13)"
11,1,"(8, 2, 7, 13, 4, 0, 1, 9)","(2, 10, 4, 4, 13, 10, 4, 12)"
11,2,"(4, 12, 2, 14, 1, 3)","(14, 13, 8, 13, 4, 8)"
11,3,"(13, 7, 8, 11, 6, 2, 1, 0, 3)","(10, 6, 5, 3, 20, 8, 17, 14, 14)"
11,4,"(14, 4, 1, 0)","(15, 14, 2, 19)"
11,5,"(13, 2, 7, 5, 8, 10, 11, 4, 14, 9, 3, 1, 0, 6)","(20, 11, 15, 10, 7, 12, 16, 9, 20, 4, 2, 15, 18, 16)"
11,6,"(8,)","(19,)"
11,7,"(9, 1, 5, 0, 12, 6, 4)","(6, 18, 20, 19, 1, 17, 4)"
11,8,"(7, 11, 8, 13, 10, 14)","(14, 14, 10, 3, 15, 20)"
