kind,task,machine_selectable,process_time
4,0,"(2, 7, 6, 12, 18, 15, 0, 19, 3, 10, 14, 5, 9, 17, 16, 11)","(19, 18, 7, 20, 7, 12, 9, 18, 11, 15, 3, 2, 5, 17, 17, 18)"
4,1,"(13, 8, 7, 3, 12, 10, 4, 17, 19, 9, 0, 6, 2, 15, 11, 18, 1)","(4, 1, 6, 14, 4, 9, 18, 6, 11, 2, 5, 2, 1, 17, 4, 6, 14)"
4,2,"(7, 18, 10, 0, 15, 16, 8, 2, 19, 17, 12, 13, 4, 6, 9, 11)","(17, 5, 10, 17, 18, 9, 16, 19, 10, 14, 3, 4, 1, 5, 20, 16)"
4,3,"(5, 17, 3, 15, 12, 7, 14, 13, 2, 6, 16, 0, 19, 11, 1, 9)","(17, 20, 14, 8, 19, 12, 15, 10, 4, 18, 4, 19, 4, 6, 8, 5)"
4,4,"(1, 16, 7, 19, 12, 6, 9, 17, 8, 4, 15, 10)","(17, 11, 15, 12, 6, 12, 10, 7, 8, 14, 3, 12)"
4,5,"(16, 5, 12, 13, 2, 15, 10, 9, 18, 11, 0, 14, 4, 1, 3, 17, 19, 7)","(16, 8, 10, 5, 11, 6, 12, 17, 9, 3, 2, 6, 16, 19, 11, 19, 8, 7)"
4,6,"(0, 14, 6, 7, 1, 4, 16, 11)","(5, 20, 6, 10, 10, 1, 9, 9)"
4,7,"(17, 5, 14, 8, 15, 3, 11, 2, 7, 10, 18, 16, 1, 12, 6, 19, 9, 4, 13, 0)","(12, 9, 6, 17, 12, 9, 16, 10, 8, 11, 8, 16, 16, 16, 4, 9, 9, 16, 10, 17)"
4,8,"(2, 15, 1, 18, 7, 16, 17, 10, 3, 4, 19, 8, 12)","(14, 8, 12, 3, 18, 12, 1, 14, 4, 9, 18, 16, 16)"
4,9,"(5, 18, 4, 3, 8, 10, 14, 2, 15, 19, 17, 9, 12, 11, 1, 0)","(20, 7, 5, 1, 15, 19, 8, 12, 6, 20, 17, 6, 2, 13, 2, 5)"
5,0,"(19, 5, 18)","(16, 6, 13)"
5,1,"(7, 5, 6, 16, 12, 3, 10, 17, 13, 18, 0, 4, 15)","(18, 20, 11, 15, 7, 1, 7, 15, 6, 7, 1, 19, 16)"
5,2,"(17,)","(16,)"
5,3,"(9, 15, 1, 8, 17, 4, 2, 7, 16, 5, 3, 10, 18, 6, 12)","(17, 3, 1, 9, 9, 16, 19, 7, 18, 16, 13, 2, 6, 10, 15)"
5,4,"(1, 7, 9, 11, 3)","(19, 7, 5, 13, 16)"
5,5,"(5, 15, 10, 7, 13, 18)","(5, 19, 17, 1, 2, 17)"
5,6,"(8, 12, 6, 17)","(17, 12, 19, 4)"
5,7,"(0,)","(11,)"
6,0,"(12, 11, 0, 6, 2, 17, 14, 4, 16, 10, 19, 18)","(17, 19, 18, 15, 13, 3, 5, 16, 19, 7, 13, 8)"
6,1,"(3, 2)","(10, 15)"
6,2,"(2, 18, 19, 13, 16)","(16, 5, 5, 20, 8)"
6,3,"(11, 3, 15, 2, 10, 4, 8, 6, 19)","(16, 4, 5, 12, 11, 18, 11, 19, 17)"
6,4,"(19, 15, 0, 3, 12, 7)","(9, 14, 18, 17, 14, 15)"
6,5,"(7, 14, 12, 0, 1, 6, 15, 19, 13, 9, 8, 5, 17)","(8, 2, 20, 18, 4, 8, 12, 4, 16, 14, 5, 7, 4)"
6,6,"(9, 14, 8, 12, 13, 3, 16, 0, 2, 10)","(20, 5, 3, 13, 8, 7, 13, 3, 11, 11)"
6,7,"(16, 7, 3, 15, 4, 0, 6, 14, 13)","(10, 12, 9, 11, 4, 17, 12, 7, 6)"
6,8,"(5,)","(6,)"
6,9,"(9, 16, 15, 11, 13, 10, 6, 18, 0, 3)","(3, 6, 14, 8, 17, 5, 17, 14, 18, 20)"
7,0,"(3, 5)","(14, 17)"
7,1,"(19, 18, 12, 9, 15)","(11, 14, 10, 2, 2)"
7,2,"(5, 8, 15, 14, 1, 0, 3, 19, 13, 18)","(15, 7, 14, 18, 10, 3, 10, 6, 4, 4)"
7,3,"(17, 16, 14, 13, 4, 15, 6, 1, 11, 19, 9, 12, 2, 5, 3, 18, 0)","(5, 15, 2, 11, 15, 13, 2, 10, 13, 10, 9, 14, 20, 19, 1, 2, 16)"
7,4,"(18, 14, 3, 11, 7, 8, 16)","(14, 5, 2, 12, 1, 1, 16)"
7,5,"(4, 6, 13, 14, 8, 19, 0, 11, 12, 1, 15, 18, 16, 2, 5, 3, 10, 9, 17, 7)","(19, 16, 16, 9, 3, 10, 8, 15, 14, 2, 4, 10, 9, 15, 17, 5, 19, 3, 10, 8)"
7,6,"(8, 11, 7, 2, 4, 13, 1, 10, 0, 14, 12, 17)","(7, 1, 10, 2, 2, 10, 9, 8, 11, 19, 16, 16)"
7,7,"(3, 13, 5, 4, 16, 12)","(13, 1, 11, 1, 18, 20)"
7,8,"(19, 16, 13, 3, 11, 6, 14, 17, 8, 0, 4, 7, 1, 9, 10, 15, 18, 12)","(18, 9, 18, 18, 5, 18, 3, 20, 15, 9, 4, 10, 5, 10, 15, 3, 3, 4)"
8,0,"(19, 13, 4, 3, 12, 14, 17, 5, 11, 16, 0, 9, 6, 2, 7, 8, 18, 1, 10, 15)","(12, 4, 4, 4, 2, 1, 14, 16, 17, 7, 11, 11, 4, 18, 6, 20, 5, 10, 13, 16)"
8,1,"(19, 7, 18, 15, 13, 5, 14, 10)","(11, 12, 9, 3, 20, 9, 8, 2)"
8,2,"(4, 18, 5, 7, 6, 3, 9, 11, 15, 1, 8, 19, 10)","(12, 16, 6, 4, 3, 16, 17, 20, 18, 12, 11, 12, 16)"
8,3,"(7, 3)","(18, 6)"
8,4,"(4, 6, 19, 12, 1, 17, 8, 10, 5, 16, 9, 0, 11, 15)","(10, 13, 8, 7, 7, 13, 8, 7, 11, 11, 1, 17, 2, 10)"
8,5,"(17, 19, 15, 1, 8, 5, 10, 3, 7, 4, 11, 2, 16, 0, 14, 12, 9)","(6, 19, 12, 10, 10, 20, 2, 10, 15, 18, 10, 5, 7, 7, 4, 20, 4)"
8,6,"(15, 16, 4, 1, 9, 14, 11, 12, 3, 17, 18, 0, 5, 8, 6, 2, 13, 7)","(19, 14, 2, 4, 20, 16, 9, 20, 19, 9, 10, 14, 14, 16, 16, 3, 10, 13)"
8,7,"(17, 9, 15, 12, 0, 8, 13, 1, 16, 10, 3, 14, 11, 6, 7, 19, 5, 4, 18)","(1, 6, 6, 6, 13, 6, 6, 8, 5, 20, 5, 5, 17, 12, 16, 14, 5, 4, 10)"
8,8,"(15, 18, 10)","(3, 11, 16)"
9,0,"(16, 5, 15, 2, 19, 0, 13, 9, 4, 18, 8, 10, 17, 6, 12, 7, 14)","(7, 12, 3, 14, 14, 14, 7, 13, 17, 18, 5, 17, 16, 3, 18, 6, 15)"
9,1,"(0,)","(20,)"
9,2,"(0, 1, 13, 11, 3, 9, 10, 12, 4, 16, 2, 19, 14, 7, 5, 17, 18, 15, 8, 6)","(10, 17, 18, 3, 14, 11, 7, 12, 12, 18, 16, 8, 12, 18, 18, 4, 6, 7, 11, 16)"
9,3,"(7, 18, 6, 0, 5, 4, 3, 10, 9, 2, 12, 15, 8, 11, 14, 1, 19, 13, 16)","(8, 5, 14, 11, 9, 19, 2, 12, 4, 14, 7, 19, 13, 15, 8, 9, 15, 7, 13)"
9,4,"(17, 12, 3, 19, 4, 18, 2)","(20, 6, 12, 9, 3, 15, 20)"
9,5,"(8, 13, 3, 6, 15, 2, 0, 16)","(16, 12, 5, 13, 17, 11, 13, 2)"
9,6,"(4, 7, 1, 5, 15, 11, 17, 13, 14, 3, 18)","(6, 16, 12, 4, 5, 5, 9, 9, 7, 4, 17)"
9,7,"(13, 17, 2, 10, 6, 5, 19, 9, 1, 3, 16, 0, 8, 14, 11, 12, 18, 4)","(5, 3, 18, 5, 6, 20, 9, 1, 16, 14, 11, 3, 1, 11, 8, 17, 2, 18)"
9,8,"(13, 5, 7, 0, 16, 18)","(12, 18, 4, 17, 9, 20)"
10,0,"(9, 10, 11, 3, 5, 4, 6, 14, 19, 2, 15, 17, 7, 1)","(10, 16, 3, 20, 7, 9, 11, 17, 2, 11, 13, 2, 2, 7)"
10,1,"(5, 13, 16, 10, 8, 12, 4, 11, 9, 14, 15, 19)","(15, 4, 17, 5, 12, 7, 3, 17, 7, 15, 8, 16)"
10,2,"(14, 9, 3)","(3, 6, 19)"
10,3,"(12, 19, 6, 5, 3, 10, 4, 7)","(3, 1, 7, 6, 6, 17, 3, 6)"
10,4,"(15, 14, 5, 16, 10, 13, 19, 6, 3, 8, 0, 1)","(5, 5, 12, 3, 17, 11, 9, 10, 20, 6, 20, 9)"
10,5,"(10, 14, 11, 2, 16, 8, 9, 4, 0, 1, 17, 5, 19, 13, 15, 18, 7, 3, 12, 6)","(13, 4, 2, 7, 14, 13, 5, 13, 5, 5, 5, 18, 14, 1, 20, 8, 4, 17, 14, 6)"
10,6,"(9,)","(8,)"
10,7,"(8, 18, 1, 14, 17)","(20, 14, 20, 10, 9)"
10,8,"(16, 4, 5, 10, 13, 2, 9, 17, 15, 19, 7, 18, 8, 6)","(10, 16, 12, 4, 10, 18, 17, 9, 11, 6, 11, 15, 2, 16)"
10,9,"(8, 15, 7, 18, 4, 16, 19, 2, 1, 17)","(10, 6, 20, 16, 3, 16, 1, 11, 7, 12)"
