kind,task,machine_selectable,process_time
2,2,"(7, 4, 11, 10, 19, 8, 5, 0, 1, 15, 17, 6, 12, 2, 3, 16, 13, 18, 14, 9)","(1, 6, 19, 10, 6, 9, 15, 20, 10, 2, 2, 14, 18, 7, 4, 15, 3, 2, 20, 13)"
2,3,"(0, 3, 6, 12, 17, 13, 9, 18, 15, 10)","(20, 20, 4, 1, 7, 17, 14, 13, 20, 16)"
2,4,"(1, 2, 7, 12, 10, 15, 11, 16, 9, 18, 13, 8, 14, 5, 6, 19, 17)","(10, 14, 6, 15, 12, 3, 8, 4, 1, 3, 19, 1, 2, 9, 11, 10, 4)"
2,5,"(19, 17)","(6, 6)"
2,6,"(1, 6, 0, 9, 16, 14, 11, 17, 15, 8, 4)","(16, 9, 18, 5, 2, 5, 15, 2, 20, 3, 20)"
2,7,"(4, 13, 10, 15, 0, 3, 2, 14)","(15, 10, 2, 4, 2, 4, 12, 2)"
2,8,"(4, 5, 9, 15, 2, 14, 18, 1, 12, 11, 17)","(19, 16, 20, 4, 9, 10, 11, 20, 5, 7, 12)"
3,0,"(14,)","(11,)"
3,1,"(0, 3, 6, 10, 17, 7, 2, 11, 5, 8, 14, 9)","(15, 7, 12, 6, 1, 11, 12, 3, 18, 17, 1, 4)"
3,2,"(8, 11, 0, 14)","(6, 12, 16, 20)"
3,3,"(14, 6, 13, 0, 12, 8, 19, 18, 4, 11, 7, 9, 1, 10, 5)","(3, 17, 3, 18, 2, 11, 13, 3, 17, 18, 7, 20, 2, 17, 17)"
3,4,"(17, 11, 19, 10, 4, 12, 1, 7, 0, 5, 14, 13, 3, 9, 2, 15, 6, 8, 16, 18)","(15, 20, 6, 11, 10, 4, 7, 16, 19, 11, 9, 12, 3, 6, 19, 11, 15, 4, 17, 12)"
4,0,"(10, 12, 1, 4, 9, 15, 5, 14)","(3, 13, 8, 9, 14, 18, 7, 13)"
4,1,"(10, 18, 11, 19, 5, 3, 2, 9, 0)","(12, 14, 17, 16, 1, 2, 4, 10, 19)"
4,2,"(15,)","(6,)"
4,3,"(6, 9, 17, 11, 2, 8, 13, 0, 15, 3, 4, 12, 16, 19, 10, 18)","(1, 19, 4, 14, 7, 6, 3, 16, 2, 1, 9, 9, 1, 5, 9, 9)"
4,4,"(16, 15, 14, 9)","(9, 9, 15, 19)"
4,5,"(5, 2)","(1, 11)"
5,0,"(11, 18, 8, 2, 3, 13, 16, 1, 5, 17, 0, 12, 10, 7, 15, 6)","(13, 7, 17, 5, 4, 7, 2, 15, 19, 6, 15, 10, 12, 11, 4, 10)"
5,1,"(11, 6)","(7, 20)"
5,2,"(15, 16, 11, 14, 4, 1, 10)","(4, 15, 7, 9, 12, 15, 14)"
5,3,"(13, 0, 14, 12, 15)","(7, 10, 16, 5, 7)"
5,4,"(5, 7, 9, 2, 16, 0, 19, 12, 13, 17, 8, 14)","(16, 18, 18, 10, 19, 19, 14, 2, 10, 6, 4, 2)"
5,5,"(8, 11, 16, 9, 18, 4, 1, 2, 3, 5, 12)","(2, 14, 10, 19, 2, 1, 17, 9, 15, 8, 11)"
5,6,"(13, 19, 16, 3, 1, 17, 0, 18, 6, 14, 11, 4, 8, 10)","(16, 8, 16, 13, 18, 13, 12, 13, 19, 16, 14, 15, 16, 1)"
6,0,"(3, 7, 4, 16, 13, 2, 1, 17, 19, 8, 0, 5, 10, 6, 18, 14, 9, 15)","(10, 19, 8, 9, 6, 14, 5, 2, 5, 16, 1, 8, 2, 15, 19, 19, 18, 11)"
6,1,"(11, 0, 1, 5, 2, 8, 12, 7, 16, 3, 15, 4, 19, 17, 9)","(6, 2, 2, 18, 12, 17, 5, 8, 18, 9, 9, 8, 14, 2, 15)"
6,2,"(13, 9, 18, 11, 17, 12, 6, 14, 1, 10, 4)","(3, 8, 6, 4, 12, 3, 15, 19, 2, 6, 8)"
6,3,"(5, 12, 2, 16, 7, 9, 8, 6, 0, 17, 11, 14, 13, 19, 10, 1)","(11, 15, 3, 7, 20, 1, 8, 14, 12, 17, 18, 9, 6, 11, 14, 17)"
6,4,"(1, 7)","(7, 6)"
6,5,"(18, 1, 15, 13, 14, 10, 0, 12, 2, 3, 4, 5)","(4, 19, 8, 8, 11, 5, 20, 16, 2, 10, 7, 18)"
6,6,"(17, 4, 6, 11, 12, 13, 18, 16, 14, 5, 8, 0, 10, 15, 2, 19, 7, 9)","(5, 11, 20, 14, 2, 5, 14, 18, 5, 10, 8, 4, 7, 6, 1, 14, 2, 6)"
6,7,"(8, 18, 1, 3, 12, 11, 10, 6, 16, 17, 0, 9, 14, 19, 5, 2, 13, 4)","(2, 15, 3, 16, 1, 7, 2, 18, 7, 15, 20, 18, 3, 13, 12, 3, 8, 17)"
7,0,"(14, 2, 0, 4, 18, 13, 3, 1, 5, 12, 11, 6, 17, 8)","(16, 9, 7, 4, 4, 9, 6, 19, 16, 15, 18, 12, 13, 3)"
7,1,"(12, 6, 3, 7, 0, 5, 15, 17, 16, 1, 4, 2, 18, 10, 11, 13, 8)","(4, 17, 17, 2, 14, 10, 4, 12, 3, 14, 20, 17, 12, 5, 20, 17, 2)"
7,2,"(0, 9, 16, 5, 10, 13, 7, 17, 6, 14, 15, 4, 8, 11, 1)","(4, 2, 14, 14, 4, 7, 10, 10, 10, 15, 2, 20, 9, 17, 1)"
7,3,"(6,)","(18,)"
7,4,"(6,)","(1,)"
7,5,"(6, 16)","(9, 5)"
8,0,"(0,)","(19,)"
8,1,"(6, 9, 12, 17)","(6, 15, 1, 17)"
8,2,"(15, 12, 9, 14, 0, 17, 5, 10, 8, 6, 13)","(8, 1, 2, 1, 4, 3, 12, 18, 16, 19, 20)"
8,3,"(2, 15, 3, 0, 1, 11, 19, 9, 13, 10, 12, 17, 5, 4, 16, 8, 6, 7)","(12, 17, 8, 3, 19, 3, 7, 1, 4, 20, 11, 4, 11, 14, 1, 16, 2, 20)"
8,4,"(16, 11, 3, 9, 0, 8, 5, 6, 4, 2, 17, 18, 15, 19, 12, 14)","(17, 3, 3, 3, 8, 13, 10, 2, 3, 17, 11, 1, 17, 18, 13, 16)"
8,5,"(14, 12, 13, 19, 10, 0, 7, 16, 18, 11, 1, 3)","(12, 19, 11, 18, 4, 13, 13, 13, 14, 6, 9, 11)"
8,6,"(18, 10, 15, 9)","(14, 5, 13, 12)"
8,7,"(5, 19, 10, 2, 4, 7, 14, 13, 1, 6, 17, 15, 11, 9, 3, 0, 12)","(4, 9, 1, 6, 6, 18, 12, 20, 19, 9, 18, 2, 12, 19, 1, 15, 10)"
9,0,"(11, 6, 8, 14)","(7, 5, 16, 4)"
9,1,"(13, 8, 16, 2, 14)","(1, 3, 14, 9, 5)"
9,2,"(3, 18, 2, 17, 5)","(2, 16, 19, 17, 9)"
9,3,"(5, 15, 8, 13, 0, 7, 12, 9, 6, 2, 19)","(8, 10, 13, 10, 4, 17, 3, 16, 4, 15, 18)"
9,4,"(16, 13, 7, 10, 4, 17, 1, 18, 11, 5, 0, 14, 12, 8, 3, 19)","(18, 8, 16, 1, 10, 9, 6, 14, 14, 15, 6, 18, 20, 12, 3, 3)"
9,5,"(5, 14, 1, 3)","(18, 16, 12, 17)"
9,6,"(3, 15, 10, 1, 14, 7, 4, 2, 0, 5, 9, 17, 16, 19, 8)","(1, 20, 4, 16, 7, 20, 16, 1, 2, 17, 17, 11, 1, 9, 12)"
9,7,"(6, 17, 10, 0, 16, 5, 18, 12, 8, 19, 13, 11, 15, 4, 7, 2)","(9, 17, 7, 16, 17, 12, 20, 19, 8, 19, 19, 13, 10, 10, 11, 14)"
9,8,"(16, 11, 12, 7, 18, 4, 8, 13, 3, 14, 19, 5, 9, 10, 1, 6, 0, 2, 15)","(13, 9, 17, 19, 14, 1, 18, 13, 17, 10, 12, 6, 19, 13, 4, 18, 18, 17, 2)"
9,9,"(13, 9, 19, 11, 1, 4, 14, 2)","(14, 20, 17, 2, 7, 6, 12, 6)"
10,0,"(6, 12, 2, 14, 3, 18, 8, 16, 13, 5)","(12, 10, 2, 15, 16, 8, 11, 19, 18, 8)"
10,1,"(15, 13, 17, 7, 2, 0, 5, 14, 19)","(17, 15, 16, 2, 5, 20, 18, 20, 15)"
10,2,"(17, 4, 14, 11, 9, 12, 5, 1, 0, 2, 15, 8, 7, 19, 13, 3, 6)","(13, 16, 17, 17, 7, 2, 4, 2, 16, 17, 9, 8, 17, 7, 17, 16, 9)"
10,3,"(1, 16, 4, 8, 13, 18, 12)","(2, 14, 16, 20, 1, 6, 17)"
10,4,"(13, 7, 19, 12, 8, 1, 4, 2, 5, 18, 15, 14, 0, 11)","(16, 5, 12, 20, 12, 8, 3, 10, 2, 13, 20, 7, 5, 8)"
10,5,"(7, 18, 9, 3, 17, 4, 6, 11)","(16, 1, 11, 7, 9, 6, 12, 14)"
10,6,"(0, 5, 8, 13, 1, 19, 4, 7, 17, 11, 9, 6, 3, 15, 14, 12, 16, 10, 2, 18)","(7, 15, 10, 2, 4, 16, 11, 18, 5, 16, 14, 7, 4, 13, 2, 17, 15, 12, 8, 10)"
11,0,"(16, 11, 6, 12)","(1, 8, 16, 7)"
11,1,"(9, 2, 13, 4, 14, 19, 1, 17, 16, 3, 15, 10, 18, 0, 12, 7, 6, 8, 11, 5)","(9, 12, 11, 14, 16, 19, 9, 18, 7, 8, 18, 17, 7, 3, 3, 5, 11, 8, 1, 11)"
11,2,"(13, 3, 15, 8, 12, 5, 9, 11, 6, 18, 4, 7, 19, 0, 2)","(7, 17, 6, 6, 4, 19, 17, 8, 9, 15, 5, 9, 13, 12, 10)"
11,3,"(17, 10, 7, 14)","(2, 20, 6, 16)"
11,4,"(18, 5, 6, 0, 19, 7, 11, 3, 12, 10, 1, 9, 14, 8, 17, 4, 13, 15, 2, 16)","(12, 4, 13, 18, 3, 7, 16, 17, 6, 17, 6, 11, 17, 5, 2, 4, 5, 4, 11, 3)"
11,5,"(10, 5, 9, 11, 12, 7)","(13, 15, 3, 6, 8, 19)"
11,6,"(2, 6, 10, 7, 18, 14, 12)","(2, 16, 7, 18, 15, 10, 17)"
11,7,"(13, 5, 9, 6, 3, 10, 12, 7, 1, 18, 16, 14, 17)","(16, 16, 14, 19, 3, 6, 4, 12, 17, 15, 2, 17, 20)"
11,8,"(17, 0, 11, 12, 14, 15, 16, 3, 4)","(16, 9, 6, 16, 11, 20, 15, 11, 18)"
12,0,"(8, 13, 15, 19, 16, 6, 17, 4, 3, 7, 2, 11, 0, 18, 14, 5, 10, 12)","(5, 17, 13, 15, 12, 11, 9, 14, 2, 12, 20, 19, 15, 1, 13, 17, 4, 2)"
12,1,"(13,)","(13,)"
12,2,"(17, 13, 8, 4, 1)","(14, 9, 2, 20, 6)"
12,3,"(6, 18, 4, 10, 1, 7, 8, 5, 15, 16, 9, 2, 13, 19, 3, 17, 14)","(1, 17, 20, 6, 14, 20, 5, 10, 7, 13, 13, 6, 3, 10, 18, 20, 8)"
12,4,"(8, 5, 13, 19, 12, 7, 3, 18, 4, 11)","(2, 18, 14, 11, 15, 1, 11, 19, 12, 4)"
12,5,"(8, 13, 9)","(10, 3, 11)"
12,6,"(15,)","(9,)"
12,7,"(19, 15, 7, 13, 11, 4, 1)","(13, 16, 16, 13, 14, 20, 18)"
