kind,task,machine_selectable,process_time
2,6,"(14, 5, 9, 17, 2, 6, 7, 1, 15, 19, 11, 10, 4, 18)","(4, 18, 17, 8, 4, 4, 20, 13, 2, 13, 18, 12, 15, 13)"
2,7,"(3, 15, 1, 7, 14, 19, 2, 12, 9, 4, 5, 6, 0, 8, 18, 17, 11, 13)","(11, 4, 1, 4, 1, 6, 12, 7, 15, 1, 14, 17, 16, 20, 19, 18, 3, 3)"
2,8,"(6, 18)","(3, 12)"
3,0,"(7, 0, 4, 8, 3, 13)","(18, 4, 17, 7, 5, 16)"
3,1,"(9, 7, 18, 6, 10, 16, 14, 1)","(16, 4, 6, 17, 18, 9, 8, 16)"
3,2,"(3, 1, 19, 8, 16, 13, 17, 5, 2, 10, 15, 14)","(5, 8, 1, 2, 3, 17, 11, 9, 4, 10, 9, 14)"
3,3,"(2, 16, 9, 14, 6, 15, 5, 18, 0, 11, 3, 8)","(7, 18, 10, 4, 6, 17, 18, 19, 3, 17, 8, 11)"
3,4,"(0, 14, 17, 2, 1, 11)","(7, 19, 12, 7, 2, 12)"
3,5,"(7, 14, 16, 4, 15, 1, 6, 3)","(9, 18, 12, 11, 9, 15, 18, 12)"
3,6,"(10, 19, 0, 6, 15, 3, 9)","(20, 8, 2, 5, 3, 15, 16)"
3,7,"(8, 4, 13, 7)","(9, 14, 7, 20)"
3,8,"(15, 8, 12, 6, 14)","(1, 10, 18, 9, 9)"
4,0,"(9, 17, 1, 3, 15, 6, 5, 0, 10, 18, 14, 16, 12)","(19, 1, 10, 10, 2, 13, 1, 2, 8, 16, 10, 9, 5)"
4,1,"(0, 2, 3, 19, 18, 7, 9, 1, 17, 16, 10, 14, 5, 8, 13, 6, 11, 15, 12, 4)","(1, 18, 18, 3, 11, 20, 2, 9, 11, 17, 18, 9, 4, 16, 16, 17, 3, 19, 10, 19)"
4,2,"(18, 2, 6, 3, 16, 15, 11, 13, 9, 0, 8, 1, 17, 10, 14, 5, 4, 19)","(3, 14, 18, 3, 10, 1, 9, 2, 11, 2, 19, 7, 5, 17, 10, 11, 14, 8)"
4,3,"(12,)","(11,)"
4,4,"(4, 13, 6, 17, 5, 11, 18, 0, 1, 3, 9, 12, 14)","(8, 6, 19, 9, 7, 7, 16, 1, 17, 6, 15, 5, 12)"
4,5,"(11, 2, 0, 19, 5, 16, 18, 17, 7, 10, 12, 4, 13, 3, 14)","(19, 14, 10, 3, 9, 12, 19, 1, 8, 15, 11, 11, 2, 20, 7)"
4,6,"(19, 7, 13, 9, 10, 15)","(9, 15, 17, 15, 8, 14)"
4,7,"(5, 9, 19, 15, 10, 2, 6, 7, 17, 1, 4, 8, 12, 13, 0, 16, 3)","(20, 2, 14, 3, 6, 2, 17, 16, 12, 18, 19, 8, 17, 7, 11, 16, 5)"
4,8,"(5, 2, 14, 6, 8, 3, 19, 16)","(14, 9, 10, 10, 15, 19, 19, 10)"
5,0,"(9, 6, 2, 16, 19, 5, 18, 11, 8, 15, 7, 12)","(7, 7, 2, 15, 19, 14, 15, 19, 9, 12, 12, 3)"
5,1,"(6, 11, 18, 1, 0, 12, 17, 16, 10, 5, 7, 9, 15, 8, 2, 14, 4, 3, 19)","(10, 15, 11, 11, 6, 8, 12, 11, 7, 20, 7, 11, 1, 12, 10, 16, 11, 17, 16)"
5,2,"(15, 0, 16, 9, 8, 5, 6, 2, 7, 3, 13, 19, 4, 17, 11, 12)","(18, 20, 9, 13, 13, 20, 16, 12, 17, 19, 10, 3, 2, 18, 14, 5)"
5,3,"(1, 18, 15, 13, 6, 0, 5)","(1, 9, 19, 14, 9, 18, 11)"
5,4,"(17, 15, 0, 6, 9, 1, 11, 14, 19, 7, 2, 10, 4, 12)","(3, 4, 10, 7, 2, 12, 11, 17, 20, 19, 20, 4, 12, 19)"
5,5,"(2, 12, 0, 9, 3, 4, 15, 16, 5)","(19, 15, 7, 18, 20, 14, 15, 5, 16)"
5,6,"(18, 19, 8, 11, 9, 5, 14, 10, 6, 3, 0, 4, 17, 2, 12, 1, 7, 15, 16, 13)","(1, 16, 16, 8, 8, 20, 19, 7, 6, 4, 13, 10, 8, 16, 5, 7, 2, 9, 20, 20)"
5,7,"(9, 4, 1, 16, 18, 8, 0, 13)","(15, 9, 10, 19, 6, 5, 12, 2)"
5,8,"(9, 12, 10, 16, 6, 14, 15, 4, 8, 18, 19, 5, 3, 17, 0, 11)","(15, 19, 3, 2, 13, 8, 3, 5, 5, 10, 11, 20, 6, 6, 6, 16)"
5,9,"(6, 8, 7, 14, 12, 18, 1, 5, 15)","(8, 12, 19, 1, 13, 11, 1, 7, 6)"
6,0,"(8, 9, 13, 14)","(3, 1, 6, 7)"
6,1,"(19, 5, 18, 13, 11, 4, 9, 6, 1, 10, 2, 7, 16, 8, 3)","(10, 4, 8, 7, 11, 10, 11, 12, 10, 16, 15, 4, 3, 1, 18)"
6,2,"(0, 1, 16, 15, 6, 11, 2, 5, 13, 4, 3, 17, 12)","(5, 6, 4, 9, 10, 1, 13, 4, 4, 3, 14, 4, 17)"
6,3,"(8, 12, 15, 7, 19, 9, 11, 5, 17, 6, 10, 14, 3, 4, 16)","(13, 13, 12, 15, 20, 3, 16, 2, 15, 8, 5, 4, 6, 16, 3)"
6,4,"(8, 4, 16, 5, 12, 6, 13, 2, 7, 1, 10, 15, 17, 3)","(20, 7, 8, 9, 4, 5, 8, 17, 13, 2, 8, 5, 3, 11)"
7,0,"(8, 9, 0, 2, 1, 12, 17, 16, 11, 5, 15, 4, 19, 10, 13, 3)","(6, 7, 15, 19, 5, 10, 15, 15, 14, 2, 13, 18, 19, 18, 5, 16)"
7,1,"(18, 17, 8, 16, 14, 9, 12, 5, 0, 15, 3, 19, 7, 1, 11, 4, 13, 10, 6, 2)","(7, 6, 8, 14, 14, 1, 3, 18, 6, 12, 12, 9, 15, 13, 15, 16, 17, 4, 17, 18)"
7,2,"(16, 1, 10, 6)","(7, 18, 19, 7)"
7,3,"(4,)","(19,)"
7,4,"(13, 15, 18, 8, 5, 10, 7, 6, 2, 17, 14, 4, 3, 9, 16, 19, 11, 12, 0)","(4, 17, 13, 15, 1, 10, 10, 3, 10, 7, 19, 6, 14, 16, 4, 18, 19, 19, 12)"
7,5,"(4, 8, 5, 14, 15, 10, 13, 12, 2, 11, 19, 6, 7, 9, 0, 16, 17)","(19, 20, 10, 4, 20, 12, 19, 3, 11, 10, 15, 13, 6, 12, 13, 6, 4)"
7,6,"(9, 2, 16, 5)","(11, 15, 13, 9)"
7,7,"(10, 2, 7, 5, 15, 8, 14, 3, 12, 17, 1, 11, 0, 13, 19, 9, 16, 18)","(4, 14, 3, 19, 17, 15, 16, 2, 20, 12, 9, 9, 19, 10, 17, 1, 17, 1)"
8,0,"(10, 1, 9, 8, 3, 5, 19, 16, 6, 18, 12, 14, 15, 7, 4, 11, 2)","(8, 2, 3, 7, 4, 16, 20, 15, 1, 8, 10, 1, 20, 12, 5, 5, 12)"
8,1,"(13, 7, 16, 8)","(14, 19, 3, 3)"
8,2,"(12, 15, 17, 6, 13, 5)","(16, 20, 19, 18, 3, 9)"
8,3,"(18, 5, 13, 7)","(18, 19, 4, 11)"
8,4,"(2, 19, 11, 1, 16, 9, 13, 17, 8, 7, 10, 12)","(19, 6, 6, 10, 19, 10, 11, 1, 4, 9, 13, 1)"
8,5,"(8, 12, 14, 19, 11, 1, 4, 9, 6, 13, 16, 7, 3, 0, 17, 2)","(11, 13, 8, 12, 9, 6, 11, 13, 6, 16, 16, 9, 14, 13, 13, 17)"
8,6,"(2, 8, 3, 18, 11, 9, 16, 15, 5, 0, 6, 13, 17, 10, 12, 1, 19)","(20, 4, 15, 8, 8, 18, 16, 9, 15, 6, 17, 18, 8, 13, 17, 20, 13)"
8,7,"(12, 15, 14, 7, 2, 19, 5, 16, 9, 8, 6, 1, 0, 4, 11, 13, 17, 10, 18)","(8, 8, 19, 12, 5, 20, 11, 5, 13, 2, 3, 18, 7, 1, 13, 14, 9, 18, 14)"
