kind,task,machine_selectable,process_time
10,8,"(6, 9, 5, 0, 1)","(15, 11, 17, 12, 3)"
11,0,"(8, 6, 9, 0, 2, 7, 5)","(16, 10, 1, 7, 11, 11, 16)"
11,1,"(3, 6, 9, 8, 7, 1, 5, 4, 2, 0)","(4, 16, 13, 18, 10, 7, 8, 17, 2, 16)"
11,2,"(6, 9, 7, 1, 5, 0, 4, 3)","(11, 3, 15, 14, 16, 19, 14, 2)"
11,3,"(8, 2, 4, 9, 0)","(20, 17, 17, 10, 12)"
11,4,"(1, 9, 4)","(7, 3, 9)"
11,5,"(7, 9)","(19, 5)"
12,0,"(3, 6)","(1, 6)"
12,1,"(6, 5, 3, 7, 2, 8, 4, 1, 0)","(20, 1, 20, 7, 2, 4, 19, 12, 13)"
12,2,"(8, 5, 3)","(3, 20, 12)"
12,3,"(0, 2, 6, 3, 4, 1, 9, 5, 8, 7)","(16, 19, 12, 5, 14, 13, 17, 11, 7, 15)"
12,4,"(1, 4, 5, 2)","(7, 6, 11, 6)"
12,5,"(4, 5, 1, 2, 3, 0, 7, 6)","(8, 17, 16, 20, 16, 7, 12, 15)"
12,6,"(3, 9, 5, 7, 4, 2)","(3, 5, 9, 2, 6, 12)"
12,7,"(4, 0, 2, 5, 8, 7, 1, 9)","(9, 15, 16, 4, 17, 12, 13, 6)"
12,8,"(4, 7, 3, 0, 9, 2, 5, 6)","(16, 3, 5, 12, 11, 16, 18, 13)"
12,9,"(0, 7)","(19, 7)"
13,0,"(4, 3)","(7, 2)"
13,1,"(7, 6, 8, 3)","(1, 12, 7, 19)"
13,2,"(6, 5, 1, 2, 4, 3)","(5, 16, 10, 4, 3, 19)"
13,3,"(5, 6, 7, 4, 2, 0, 9, 8)","(20, 5, 3, 17, 16, 20, 15, 6)"
13,4,"(5, 3, 1, 4, 2, 0, 9)","(5, 9, 8, 10, 1, 7, 16)"
13,5,"(2,)","(12,)"
13,6,"(9, 5, 3, 8)","(17, 3, 9, 19)"
14,0,"(3, 7, 4)","(5, 10, 9)"
14,1,"(4,)","(16,)"
14,2,"(6, 9, 8, 1)","(18, 13, 3, 13)"
14,3,"(5, 1, 3, 0, 8, 6, 9, 7)","(15, 19, 13, 11, 1, 18, 2, 20)"
14,4,"(9, 2, 3)","(17, 19, 1)"
14,5,"(7, 9, 5, 0, 1, 8, 6, 3)","(7, 2, 6, 8, 6, 3, 14, 10)"
