kind,task,machine_selectable,process_time
2,3,"(12, 3, 8, 7, 10, 17, 1, 18, 9, 19, 13, 6, 11, 0, 5, 14, 4, 16, 2)","(7, 7, 16, 5, 1, 3, 6, 8, 9, 15, 4, 19, 15, 10, 6, 5, 8, 6, 17)"
2,4,"(1, 5, 7, 12, 18, 8, 17, 0, 2, 9, 11, 10, 15, 13, 14, 16, 19)","(1, 10, 14, 16, 14, 13, 7, 19, 15, 7, 18, 16, 5, 3, 12, 15, 16)"
2,5,"(10, 2, 18, 7, 19, 11, 13, 0, 8, 4, 5)","(12, 14, 11, 20, 13, 17, 12, 7, 7, 7, 9)"
2,6,"(6, 11, 17)","(13, 2, 10)"
2,7,"(4, 8, 1, 16, 17, 2, 6, 0, 14, 18, 7, 5, 9, 12)","(11, 5, 7, 7, 10, 14, 3, 3, 8, 19, 14, 2, 20, 16)"
2,8,"(9, 17, 7, 11, 14, 13)","(11, 4, 11, 8, 14, 3)"
2,9,"(1,)","(19,)"
3,0,"(11, 17, 2, 14, 18, 16, 7, 10, 4, 3, 13, 1, 15, 5, 12, 8, 19)","(4, 3, 7, 19, 4, 18, 8, 14, 8, 17, 4, 13, 16, 18, 2, 5, 3)"
3,1,"(12, 15, 7, 6, 5, 9, 1, 14, 4, 11, 16, 17, 10, 0, 3, 18, 8, 13)","(13, 9, 9, 5, 13, 10, 6, 8, 12, 13, 17, 6, 17, 6, 3, 19, 19, 8)"
3,2,"(5, 18, 14, 2, 4, 12, 1, 3, 17, 9, 6, 13, 11, 7, 0)","(12, 6, 14, 12, 19, 1, 2, 11, 6, 11, 7, 1, 19, 14, 20)"
3,3,"(0, 6, 14, 19, 12, 4, 1, 3, 15)","(18, 6, 11, 1, 13, 6, 16, 12, 15)"
3,4,"(0, 3, 4, 2, 1)","(18, 11, 6, 16, 9)"
3,5,"(17, 5, 4, 3, 19, 6, 2, 7, 13, 18, 10, 12, 8, 0, 11, 16, 9, 1, 15, 14)","(20, 2, 1, 6, 4, 18, 15, 4, 20, 4, 2, 1, 4, 13, 14, 17, 12, 19, 19, 2)"
3,6,"(19, 17, 0, 8, 15, 10, 4, 7, 6, 14, 1, 18, 12, 5, 2, 9)","(20, 17, 5, 19, 6, 12, 16, 18, 10, 18, 7, 18, 2, 19, 2, 1)"
3,7,"(7, 0, 6, 10, 17)","(8, 10, 7, 20, 19)"
3,8,"(7, 15, 10, 16, 5, 6, 18, 8, 19, 0, 17, 9, 1, 4)","(8, 11, 5, 20, 16, 5, 1, 9, 20, 1, 17, 15, 8, 9)"
3,9,"(6, 2, 15, 7)","(20, 19, 4, 15)"
4,0,"(6, 0, 1, 8, 9, 16, 19, 11, 10, 12, 2, 3, 4, 14, 13, 17, 15, 5, 7)","(12, 4, 12, 14, 6, 16, 2, 17, 17, 7, 17, 18, 5, 20, 3, 17, 13, 18, 12)"
4,1,"(9, 17, 8, 15, 14, 13, 19)","(5, 12, 11, 9, 13, 9, 2)"
4,2,"(10, 19, 4, 16)","(15, 9, 11, 15)"
4,3,"(17, 6, 16, 5, 3, 12, 2, 15, 1, 8, 10, 0)","(12, 6, 4, 20, 14, 10, 1, 14, 19, 18, 10, 11)"
4,4,"(15, 18, 12, 0, 17, 10, 2, 14, 1, 16, 9, 11, 6, 4, 19, 13, 7, 5, 3, 8)","(9, 2, 3, 10, 14, 15, 20, 17, 8, 11, 8, 5, 11, 17, 9, 16, 16, 13, 18, 15)"
4,5,"(17, 4, 13, 6, 19, 0, 14, 18, 5, 15)","(15, 18, 15, 2, 5, 20, 20, 1, 1, 10)"
4,6,"(16, 17, 9, 14, 18, 15)","(18, 18, 1, 20, 4, 17)"
5,0,"(8,)","(7,)"
5,1,"(17,)","(7,)"
5,2,"(6, 8, 3, 7, 11, 14, 10)","(7, 6, 19, 17, 13, 14, 3)"
5,3,"(13, 2, 14, 10, 12, 1, 11, 7, 9, 4, 17)","(2, 19, 17, 3, 11, 2, 19, 7, 12, 18, 4)"
5,4,"(3, 1, 18, 6, 15, 4, 19, 7, 16, 2, 5, 0, 17, 11, 12, 9, 13, 10)","(2, 16, 3, 15, 14, 1, 17, 13, 20, 20, 12, 15, 16, 2, 9, 19, 16, 9)"
5,5,"(0, 8, 13, 11, 5, 9, 17, 18, 10, 7, 15, 14, 16, 12, 2, 6, 4)","(8, 7, 14, 7, 18, 2, 19, 13, 1, 14, 12, 18, 10, 11, 2, 12, 18)"
5,6,"(11,)","(11,)"
6,0,"(13, 1, 14, 15, 16, 8, 12, 7, 2, 5, 17, 6, 0, 11, 4)","(5, 11, 14, 13, 13, 6, 17, 9, 4, 6, 5, 5, 20, 9, 18)"
6,1,"(17, 18, 5, 2, 19, 0, 16, 13, 12, 8)","(1, 17, 12, 14, 20, 20, 12, 6, 4, 11)"
6,2,"(15, 19, 13, 17, 11, 12, 1, 14, 6, 10, 5)","(13, 2, 10, 8, 5, 12, 1, 2, 1, 16, 16)"
6,3,"(19, 15, 11, 2, 5, 14, 9, 17, 13, 0, 16)","(3, 7, 13, 6, 7, 5, 19, 6, 20, 4, 9)"
6,4,"(1, 3, 12, 8, 7, 4)","(4, 6, 8, 17, 14, 17)"
6,5,"(5,)","(20,)"
6,6,"(0, 6, 1, 13, 19, 12, 16, 11)","(18, 5, 10, 15, 11, 4, 4, 6)"
6,7,"(11, 17, 10, 3, 0, 6, 8, 9, 7, 14, 5, 18, 13, 4, 19)","(3, 4, 1, 4, 14, 15, 7, 7, 7, 4, 16, 13, 18, 5, 13)"
6,8,"(2, 14, 4, 5, 11, 6)","(20, 11, 7, 4, 11, 20)"
6,9,"(10, 3, 11)","(15, 10, 15)"
7,0,"(12, 13, 16, 4, 7, 17)","(3, 7, 13, 16, 4, 7)"
7,1,"(10, 17, 15, 11, 19, 9, 2, 0, 8, 1, 4, 5, 13, 16, 14, 12, 3, 6, 7)","(14, 18, 15, 8, 11, 13, 3, 1, 16, 11, 16, 19, 7, 4, 11, 13, 17, 1, 13)"
7,2,"(7, 11, 10, 18, 12, 9, 0, 17, 13, 5, 19, 14)","(6, 3, 11, 5, 6, 19, 11, 14, 15, 17, 13, 6)"
7,3,"(5, 10, 16, 14, 6, 7, 3, 9, 11, 2)","(6, 8, 2, 3, 9, 15, 3, 18, 14, 15)"
7,4,"(8, 13, 5, 0, 7, 18, 19, 4, 6)","(7, 1, 12, 10, 4, 15, 11, 11, 13)"
8,0,"(9, 15, 18, 13, 2, 14, 1, 6, 0, 10, 16, 11, 4, 19, 3, 8, 5, 12)","(7, 5, 11, 8, 12, 18, 9, 10, 3, 11, 11, 9, 11, 2, 18, 13, 5, 18)"
8,1,"(17, 7, 3, 1, 9, 13, 14, 8, 12, 5)","(7, 9, 16, 2, 13, 4, 8, 14, 8, 7)"
8,2,"(3, 13, 9, 16, 4, 6, 5, 8, 7, 14, 15, 18)","(16, 13, 6, 18, 17, 11, 16, 18, 9, 2, 13, 18)"
8,3,"(15, 19, 11, 8, 4, 7, 0, 5, 18, 13, 9, 10, 1, 12, 14, 17, 3, 16)","(12, 20, 8, 14, 18, 3, 16, 10, 13, 13, 18, 18, 11, 10, 1, 13, 1, 1)"
8,4,"(15, 3, 16, 8, 11, 7)","(17, 5, 10, 11, 2, 14)"
8,5,"(9, 6, 8, 0, 19, 17, 16, 7, 18, 2, 4, 5, 12, 13, 3)","(6, 8, 12, 15, 11, 20, 7, 4, 8, 6, 15, 11, 19, 15, 2)"
8,6,"(16, 6, 15, 1)","(5, 15, 19, 3)"
8,7,"(11, 7, 13)","(4, 18, 10)"
8,8,"(8, 19, 6, 0, 3, 1, 15, 13, 7)","(18, 11, 10, 1, 6, 12, 13, 9, 18)"
9,0,"(7, 2, 10, 15, 1)","(2, 1, 5, 3, 2)"
9,1,"(5, 18, 17, 16, 15, 9, 2)","(14, 2, 13, 15, 6, 20, 13)"
9,2,"(19, 11, 12, 3, 0, 13, 18, 4, 15, 16, 9, 5, 17, 8, 6, 1)","(2, 19, 18, 18, 20, 4, 17, 5, 18, 13, 6, 12, 14, 2, 2, 7)"
9,3,"(3, 9, 7, 1, 16, 15)","(8, 1, 5, 3, 16, 10)"
9,4,"(10, 15, 3, 1, 9, 16, 6, 13, 17, 7, 4, 19, 12, 5, 14, 2, 11, 0, 18)","(11, 10, 18, 12, 7, 5, 7, 3, 20, 9, 7, 20, 14, 3, 3, 16, 7, 20, 9)"
9,5,"(7,)","(2,)"
9,6,"(0, 19, 1, 18, 11, 7, 13, 16, 17, 6, 12, 8, 10, 3, 15, 9, 14, 4, 2)","(11, 9, 12, 17, 16, 5, 6, 13, 17, 1, 15, 5, 7, 14, 6, 1, 20, 1, 1)"
9,7,"(4, 1, 16, 8, 12, 10, 2, 7, 18, 15, 3, 6, 19, 13, 0, 5, 9, 17, 14, 11)","(13, 16, 3, 14, 13, 9, 17, 8, 4, 17, 9, 15, 2, 11, 8, 6, 10, 5, 9, 20)"
9,8,"(19, 15, 4, 8, 7, 12, 14, 5, 0, 9, 13, 2, 3, 6, 10)","(15, 8, 3, 5, 11, 3, 9, 13, 12, 18, 14, 3, 9, 1, 4)"
9,9,"(14, 7, 1, 15, 16)","(13, 18, 15, 17, 8)"
10,0,"(1, 7, 5)","(14, 4, 16)"
10,1,"(14, 8, 16, 9, 3, 11, 15, 1, 18, 2, 0)","(9, 8, 5, 8, 16, 19, 8, 18, 14, 20, 7)"
10,2,"(3, 9, 15, 2, 10, 11, 0, 12, 1, 5, 19, 14, 8, 18, 7, 17)","(6, 7, 17, 11, 20, 4, 19, 10, 16, 14, 9, 18, 19, 6, 3, 17)"
10,3,"(4, 10, 9, 0, 11, 3, 2, 7, 13, 14, 8, 5, 18, 17, 16)","(18, 20, 2, 17, 9, 13, 17, 5, 19, 6, 10, 20, 15, 6, 13)"
10,4,"(2, 18, 1, 11, 13, 19, 0, 9, 3, 14, 6, 12, 8, 17, 16, 10, 4)","(20, 4, 20, 15, 1, 16, 13, 13, 16, 7, 12, 9, 18, 12, 7, 6, 9)"
10,5,"(0, 19, 8, 1, 16, 13, 6, 9, 2, 7, 15)","(8, 18, 10, 16, 3, 9, 10, 2, 12, 20, 7)"
10,6,"(14, 13, 17, 8, 16, 15, 19, 10, 2, 6, 11, 3, 9, 7)","(5, 11, 8, 10, 15, 3, 3, 10, 15, 5, 8, 12, 19, 1)"
11,0,"(7, 11, 4, 10, 5, 3)","(12, 16, 5, 3, 11, 15)"
11,1,"(0, 14, 5, 1, 15, 2, 17, 10, 18, 7, 6, 13, 12, 11, 4, 3)","(9, 1, 10, 18, 8, 15, 11, 19, 13, 19, 12, 13, 14, 6, 7, 6)"
11,2,"(10, 0, 15, 2, 8, 16, 4, 7, 14, 6, 18, 1, 5, 17, 19, 11, 3, 9, 12, 13)","(20, 17, 1, 4, 10, 5, 18, 11, 10, 7, 4, 1, 1, 16, 9, 3, 20, 3, 5, 6)"
11,3,"(11, 19, 12, 3, 0, 15, 16, 9, 17, 5, 7, 10, 18)","(6, 12, 3, 4, 14, 2, 12, 12, 17, 11, 1, 6, 9)"
11,4,"(16, 17, 14, 6, 13, 12, 7, 5, 19, 4)","(16, 7, 9, 14, 1, 17, 1, 14, 2, 17)"
11,5,"(19, 11, 1, 2, 18)","(20, 15, 6, 9, 1)"
12,0,"(11, 5, 7, 9, 6)","(6, 2, 15, 3, 13)"
12,1,"(7, 0, 15, 3)","(8, 7, 1, 3)"
12,2,"(13, 16, 7, 15, 10, 14, 11)","(5, 13, 1, 5, 15, 20, 20)"
12,3,"(14, 8, 6, 4, 15, 11, 9, 3, 10, 5, 17, 2)","(1, 2, 16, 16, 9, 20, 13, 4, 16, 13, 20, 13)"
12,4,"(11, 15, 0, 6, 19, 10, 1, 2, 8, 18, 7, 16, 3, 5, 4, 13, 14, 17, 12)","(19, 3, 2, 17, 16, 12, 11, 17, 8, 17, 3, 16, 2, 18, 6, 19, 7, 7, 4)"
12,5,"(19, 16, 6, 13, 3, 5, 0, 1, 4)","(20, 9, 4, 4, 20, 7, 14, 5, 8)"
12,6,"(13, 9, 2, 12, 16, 10, 7, 3, 19, 4, 17, 15, 0, 5, 18, 1)","(17, 17, 16, 13, 10, 9, 17, 15, 1, 14, 10, 12, 13, 13, 3, 1)"
12,7,"(1, 19, 8, 16, 2, 4, 9, 17, 15, 7, 13, 14, 11, 6, 10, 18, 3, 5, 0)","(4, 5, 2, 4, 1, 16, 5, 16, 4, 14, 5, 15, 16, 17, 19, 12, 13, 12, 18)"
