kind,task,machine_selectable,process_time
4,0,"(14, 13, 17, 0, 2, 12, 6, 8, 18, 16, 19, 5, 7, 9, 10, 11, 1)","(7, 12, 11, 9, 2, 5, 20, 17, 2, 11, 7, 5, 6, 1, 2, 18, 8)"
4,1,"(19, 12, 2, 0, 7, 8, 15, 13, 17)","(15, 8, 7, 18, 16, 1, 14, 14, 13)"
4,2,"(2, 15, 12, 16, 1, 6, 13, 10, 9, 8, 14, 11, 7, 17, 19, 0, 4, 5)","(19, 3, 8, 10, 1, 19, 3, 12, 3, 19, 16, 12, 20, 20, 4, 13, 8, 1)"
4,3,"(15, 4)","(11, 7)"
4,4,"(15, 17, 14, 7, 1, 13, 4, 19, 5, 16, 6, 8, 11, 2, 3, 12)","(13, 11, 3, 1, 20, 11, 8, 3, 7, 4, 7, 8, 11, 5, 20, 5)"
4,5,"(1, 16, 11, 18, 6, 3, 0, 2, 14)","(8, 4, 16, 14, 14, 18, 12, 17, 9)"
4,6,"(5, 13, 0, 19, 14, 12, 4, 16, 7, 18, 9, 15, 2, 6, 8)","(16, 19, 11, 2, 19, 18, 2, 11, 4, 1, 9, 5, 4, 3, 16)"
5,0,"(11, 0, 16, 9, 4, 7, 10, 13, 19, 8, 14, 5, 6)","(17, 12, 2, 5, 5, 13, 19, 15, 16, 3, 18, 5, 15)"
5,1,"(9, 6, 10, 11, 8, 17, 14, 0, 16, 5, 2, 12, 3, 7, 4, 1, 13, 15, 19)","(5, 8, 1, 3, 7, 8, 20, 14, 1, 15, 19, 20, 17, 8, 10, 3, 1, 4, 11)"
5,2,"(0, 2, 9, 7, 10, 15, 6, 14, 17, 13, 18, 11, 19, 5, 12, 8, 1, 16, 4)","(16, 8, 12, 7, 14, 2, 3, 19, 9, 13, 7, 4, 7, 1, 13, 13, 3, 10, 16)"
5,3,"(15, 8, 10, 3, 17, 1, 12, 5, 13, 14, 4, 19)","(12, 15, 10, 10, 5, 7, 9, 16, 8, 12, 2, 5)"
5,4,"(1, 3, 8, 5, 7, 4, 0, 11, 6, 2, 13, 12, 9, 14)","(1, 15, 19, 16, 3, 1, 2, 19, 10, 9, 2, 9, 20, 3)"
5,5,"(2, 19, 6, 5, 4, 11, 1, 12, 17, 16, 3, 10, 14, 18)","(20, 15, 14, 14, 4, 10, 2, 13, 18, 14, 8, 15, 5, 11)"
5,6,"(8, 6, 18, 14, 19, 11)","(18, 12, 11, 7, 9, 10)"
5,7,"(6, 9, 3, 17, 4, 10, 0, 13, 2, 8, 1, 16, 12, 7, 15, 11, 18)","(5, 11, 11, 9, 17, 5, 12, 9, 15, 6, 10, 17, 12, 10, 4, 12, 17)"
5,8,"(8, 12, 13, 6, 7, 1, 5, 16, 17, 11, 2, 14, 18, 10, 9, 0, 15)","(6, 1, 5, 3, 11, 9, 2, 16, 6, 19, 8, 7, 4, 6, 9, 18, 19)"
5,9,"(13, 11, 5, 15, 19, 2, 4, 6, 1, 12)","(18, 12, 16, 12, 4, 1, 10, 12, 7, 20)"
