kind,task,machine_selectable,process_time
2,3,"(13, 17, 3, 11, 14, 19, 5, 4, 9, 2, 16, 1, 6, 12, 18, 0, 8, 15, 7, 10)","(1, 15, 17, 14, 12, 16, 13, 3, 9, 9, 19, 17, 12, 13, 15, 8, 18, 17, 14, 20)"
2,4,"(11, 10, 14, 0, 5, 9, 6, 16, 2, 17, 1, 3, 18, 4)","(11, 16, 16, 9, 8, 6, 19, 20, 3, 15, 8, 7, 8, 5)"
2,5,"(12, 11, 6, 19, 14, 15)","(19, 4, 19, 18, 2, 2)"
2,6,"(14, 0, 8, 2, 5, 3, 18, 11, 12, 10, 7, 9)","(7, 9, 4, 19, 12, 18, 11, 19, 10, 3, 18, 9)"
2,7,"(16, 17, 1, 12, 10, 14, 0, 2, 3, 9)","(10, 4, 20, 18, 12, 10, 18, 17, 12, 9)"
3,0,"(16, 5, 6, 0, 12, 17, 13, 10, 8, 15)","(6, 3, 19, 19, 15, 2, 5, 6, 20, 16)"
3,1,"(14, 17, 11, 13, 1, 6, 8, 4, 18, 0, 15, 9, 12, 2, 3, 16, 5, 7, 19)","(9, 10, 9, 3, 1, 9, 4, 6, 5, 16, 5, 8, 5, 16, 5, 4, 7, 11, 11)"
3,2,"(12, 1, 3, 9, 8, 16, 0, 11, 17, 5, 13, 15, 18)","(11, 8, 10, 17, 18, 6, 11, 9, 20, 5, 15, 16, 9)"
3,3,"(16, 19, 5, 18)","(15, 5, 16, 20)"
3,4,"(8, 4, 0, 18, 3, 15, 16, 6)","(9, 17, 5, 20, 9, 16, 20, 10)"
3,5,"(13, 7, 5, 19, 4, 15)","(15, 3, 3, 1, 4, 4)"
3,6,"(14, 8, 9, 12, 1, 0, 19)","(12, 5, 15, 14, 19, 3, 9)"
3,7,"(0, 16, 10, 6, 11, 4, 18, 15, 7, 1, 3, 17, 5, 9)","(2, 13, 9, 11, 20, 19, 15, 17, 16, 9, 16, 20, 3, 19)"
4,0,"(3, 15, 6, 2, 7, 18)","(6, 19, 5, 20, 13, 5)"
4,1,"(12, 8, 5, 15, 0)","(9, 1, 3, 4, 2)"
4,2,"(9, 7, 0, 14, 11, 15, 16, 13, 2, 17, 6, 5, 1, 8, 12, 18, 10, 3, 4, 19)","(9, 9, 19, 5, 10, 10, 16, 6, 4, 17, 7, 12, 16, 15, 10, 12, 14, 2, 11, 15)"
4,3,"(9, 7, 14, 17)","(16, 9, 8, 5)"
4,4,"(2, 6, 11, 17, 9, 15)","(13, 10, 19, 20, 4, 19)"
4,5,"(16,)","(6,)"
4,6,"(14, 9, 11, 2, 1, 18, 6, 13, 15, 8, 17)","(12, 7, 4, 8, 12, 1, 5, 4, 5, 10, 16)"
5,0,"(14, 3, 18, 17, 2, 1, 15, 8, 13, 16, 12, 6, 10)","(7, 1, 5, 17, 4, 17, 11, 20, 18, 11, 3, 16, 16)"
5,1,"(19, 12, 13, 9, 2, 5, 3, 0, 18, 4, 15, 7, 16, 11)","(17, 15, 10, 5, 6, 6, 5, 5, 17, 18, 9, 6, 12, 19)"
5,2,"(7, 4, 11, 10, 6)","(14, 9, 2, 3, 19)"
5,3,"(11, 10, 0, 3, 4, 2, 19, 6, 18, 1, 9, 12, 16, 5, 14, 8)","(15, 4, 9, 20, 16, 2, 8, 7, 14, 3, 9, 12, 17, 10, 12, 7)"
5,4,"(15, 13, 6, 2, 1, 7, 11)","(1, 14, 20, 12, 9, 8, 6)"
5,5,"(8, 9, 19, 5, 2, 6, 15, 14, 10, 18, 16, 13, 1, 7)","(6, 17, 1, 8, 2, 12, 14, 18, 4, 13, 3, 13, 11, 10)"
5,6,"(15, 5, 0, 19, 14, 7, 12, 1, 2, 4, 11, 3, 17, 18, 9, 6, 8, 10)","(11, 9, 15, 2, 12, 7, 13, 8, 17, 17, 13, 8, 14, 17, 7, 14, 8, 10)"
5,7,"(17, 10, 9, 16, 4, 14, 12, 19, 18, 7, 2, 11)","(7, 19, 12, 9, 17, 11, 8, 9, 19, 12, 12, 20)"
5,8,"(18,)","(14,)"
5,9,"(15, 0, 7, 13, 5, 19, 11, 9, 8, 4, 12, 1)","(15, 11, 7, 19, 5, 8, 13, 14, 9, 5, 9, 6)"
6,0,"(13, 2)","(1, 12)"
6,1,"(12,)","(3,)"
6,2,"(17, 14, 5, 13, 9, 2, 0, 12, 8, 6, 15, 10, 3, 4)","(7, 9, 14, 2, 2, 5, 16, 15, 6, 18, 2, 8, 16, 8)"
6,3,"(16, 0, 11, 14)","(12, 15, 4, 4)"
6,4,"(1, 9, 2, 14, 12, 13, 8, 16, 15, 6, 3, 0, 5, 10, 18)","(17, 16, 20, 18, 9, 7, 17, 19, 19, 9, 9, 17, 20, 6, 9)"
6,5,"(14, 3, 15, 2, 1, 16, 6, 0, 7, 11, 4, 13, 19, 17)","(3, 14, 20, 6, 14, 12, 2, 6, 19, 20, 5, 9, 19, 10)"
7,0,"(1, 10, 3, 16, 2, 18, 6)","(5, 4, 7, 13, 17, 3, 8)"
7,1,"(14, 15, 16, 10, 7, 12, 5, 6, 3, 18, 19)","(18, 3, 12, 15, 15, 3, 1, 5, 12, 9, 6)"
7,2,"(15, 8, 10, 4, 9, 5, 13, 14, 12)","(12, 3, 4, 11, 17, 3, 16, 3, 15)"
7,3,"(15, 6, 3, 19, 9, 1, 18, 11, 12, 16, 4, 8, 2, 0, 5, 13)","(7, 16, 12, 4, 19, 20, 14, 17, 11, 13, 19, 14, 17, 5, 16, 11)"
7,4,"(5, 11, 15, 9, 0, 4, 2, 12, 16, 8, 19, 18)","(16, 15, 15, 11, 14, 1, 3, 16, 19, 12, 19, 3)"
7,5,"(17, 12, 2, 18)","(5, 8, 11, 13)"
8,0,"(10,)","(17,)"
8,1,"(6, 12, 9, 10, 17, 16, 14, 7, 0, 11, 5, 15, 3)","(6, 15, 18, 19, 1, 13, 14, 6, 18, 7, 18, 11, 14)"
8,2,"(5, 16, 7, 17, 12, 6, 1, 14, 10, 9, 4, 15)","(3, 16, 11, 3, 7, 1, 11, 14, 17, 5, 12, 4)"
8,3,"(4, 5)","(9, 4)"
8,4,"(9, 13, 0, 1, 11, 7, 18, 5, 4)","(6, 1, 18, 2, 20, 3, 7, 5, 13)"
8,5,"(12, 11, 8, 2, 19, 13, 0, 15)","(13, 2, 3, 16, 9, 13, 4, 10)"
9,0,"(16, 1, 12, 2, 8, 13, 14, 6, 19, 7, 4, 0, 5, 11)","(17, 16, 6, 9, 10, 16, 6, 15, 14, 10, 16, 13, 8, 13)"
9,1,"(3, 8)","(20, 8)"
9,2,"(2, 14, 9, 16)","(16, 7, 3, 16)"
9,3,"(16, 17, 19, 12, 6, 3, 4)","(13, 4, 8, 13, 19, 19, 17)"
9,4,"(14, 6)","(13, 16)"
10,0,"(17, 8, 18, 7, 16, 9, 13, 4, 5, 11, 3, 0, 12, 14, 2, 10, 1)","(14, 13, 7, 11, 13, 16, 6, 12, 5, 7, 6, 18, 20, 2, 4, 9, 4)"
10,1,"(5, 15, 17, 14, 6)","(1, 3, 13, 3, 9)"
10,2,"(18, 7, 17, 14, 5, 15, 19, 9, 13, 16, 8, 10, 1, 2, 0)","(3, 16, 8, 20, 12, 17, 12, 5, 20, 12, 20, 17, 7, 15, 8)"
10,3,"(4, 19, 12, 16, 9, 8, 18)","(1, 14, 7, 16, 10, 12, 3)"
10,4,"(6, 2, 1, 10, 18)","(12, 17, 12, 6, 18)"
10,5,"(4, 9, 11, 6, 14, 13, 16)","(17, 2, 19, 10, 10, 6, 13)"
10,6,"(6, 0, 17, 15, 1, 18, 5, 12, 4, 16, 7, 14, 13, 10, 8, 19, 2, 9)","(10, 1, 2, 20, 15, 3, 7, 13, 4, 17, 13, 17, 20, 8, 11, 12, 19, 7)"
10,7,"(4, 7, 16, 1, 3, 6, 15, 11, 19, 14, 17)","(13, 10, 20, 17, 12, 18, 4, 7, 20, 3, 17)"
10,8,"(14, 1, 8, 15, 4, 9, 5, 3, 11, 17, 19, 6, 2, 7, 18, 10, 12, 16)","(11, 14, 14, 7, 13, 18, 10, 1, 15, 2, 7, 12, 4, 9, 15, 9, 9, 20)"
10,9,"(10, 19, 0, 6, 4, 16, 12, 15, 1, 17, 18, 14, 9, 11, 5, 8, 3, 2, 13)","(1, 2, 17, 9, 4, 11, 6, 19, 7, 13, 14, 18, 2, 8, 17, 16, 16, 14, 4)"
11,0,"(9, 7, 16, 1, 2, 18, 0, 11, 8, 12, 19, 17, 10, 14, 5, 6, 4, 15, 3, 13)","(18, 16, 14, 10, 7, 9, 13, 14, 4, 7, 4, 5, 10, 7, 18, 20, 19, 11, 13, 18)"
11,1,"(1, 11, 12, 18, 8, 3, 6, 5)","(4, 9, 20, 17, 14, 3, 9, 1)"
11,2,"(0, 10, 16, 15, 9, 6, 17, 8, 2, 19, 4, 14, 5)","(16, 18, 2, 15, 15, 9, 12, 19, 9, 12, 11, 1, 13)"
11,3,"(13, 12, 14)","(12, 2, 5)"
11,4,"(17, 11, 5, 2, 0, 19, 1, 14, 7, 9, 3, 16)","(12, 1, 4, 12, 4, 13, 16, 18, 8, 3, 3, 19)"
11,5,"(2, 8, 4, 17, 13, 16, 19, 11, 7, 18, 5, 10, 9, 6, 1, 3, 0)","(8, 8, 15, 11, 4, 3, 16, 18, 11, 14, 17, 9, 15, 7, 16, 10, 7)"
11,6,"(11, 8, 9, 16, 17, 0, 2, 3, 7, 5, 15, 1, 14, 13, 12, 6)","(10, 6, 4, 15, 14, 4, 9, 6, 4, 17, 6, 18, 11, 3, 3, 16)"
12,0,"(14, 9)","(18, 4)"
12,1,"(4, 12, 0, 18, 8, 10, 9, 1, 17, 11, 3, 2, 5)","(10, 13, 2, 15, 18, 15, 11, 20, 5, 20, 8, 8, 13)"
12,2,"(17, 19, 12, 15, 13, 9, 18, 16, 2, 7, 0, 14, 10, 5, 1)","(16, 20, 12, 1, 16, 15, 9, 6, 19, 9, 14, 20, 15, 9, 6)"
12,3,"(1, 4, 6, 18, 11, 5, 8, 10, 13, 17, 7, 14, 12, 2, 15, 19)","(17, 15, 17, 3, 18, 1, 19, 17, 5, 12, 19, 12, 18, 13, 9, 9)"
12,4,"(14, 1, 6, 3, 16, 12, 9, 8, 15, 17, 7, 0, 10, 18, 11, 5, 13, 4, 19)","(13, 20, 2, 20, 6, 18, 3, 9, 20, 6, 10, 8, 10, 5, 6, 3, 15, 13, 9)"
12,5,"(7, 2, 6, 4, 13)","(11, 2, 3, 1, 9)"
12,6,"(5, 16, 8, 18, 10, 1, 11)","(9, 11, 1, 15, 3, 19, 12)"
