kind,task,machine_selectable,process_time
3,8,"(19, 0, 7, 5, 9, 1, 18, 11, 17, 10, 12, 6, 4, 14, 3, 15, 13, 16, 2, 8)","(17, 11, 1, 19, 11, 20, 4, 10, 7, 17, 2, 16, 13, 2, 18, 8, 4, 7, 7, 19)"
3,9,"(13, 4)","(7, 14)"
4,0,"(2, 15, 0, 4, 7, 12, 19, 14, 8, 17)","(10, 1, 3, 6, 12, 18, 5, 4, 16, 5)"
4,1,"(4, 17, 1, 3, 15, 7, 9, 2, 8, 14)","(5, 3, 4, 1, 13, 10, 20, 12, 3, 15)"
4,2,"(12, 13, 3, 10, 19, 16, 18, 4, 9, 7, 14, 2, 1, 8)","(7, 14, 10, 13, 9, 13, 11, 1, 18, 5, 12, 19, 5, 14)"
4,3,"(7, 11, 4, 9, 1, 13)","(19, 12, 1, 3, 2, 6)"
4,4,"(18, 5, 17, 16, 2, 13, 19, 0, 10, 7, 14)","(11, 11, 3, 1, 16, 9, 1, 14, 10, 1, 10)"
4,5,"(0, 1, 17, 11, 13, 16, 4, 7, 2, 3)","(20, 2, 18, 9, 9, 10, 9, 20, 5, 18)"
4,6,"(9, 11, 14)","(10, 6, 20)"
4,7,"(11, 0, 13, 6, 7, 1)","(9, 11, 7, 18, 7, 11)"
5,0,"(7, 3, 11, 5, 0, 13, 19, 4, 17, 9, 15)","(19, 17, 4, 5, 8, 6, 11, 6, 6, 5, 17)"
5,1,"(12,)","(7,)"
5,2,"(1, 8, 10, 6, 18, 17, 14)","(5, 8, 18, 12, 17, 3, 13)"
5,3,"(17, 9, 5, 4, 12, 18, 1, 8, 0)","(12, 15, 15, 12, 17, 10, 14, 16, 8)"
5,4,"(13, 5, 2, 1, 18, 15, 4, 6, 8, 3, 14, 9)","(16, 7, 2, 19, 17, 13, 19, 6, 12, 11, 11, 18)"
5,5,"(11, 0, 5, 13, 4, 10, 8, 3)","(8, 5, 12, 18, 15, 19, 12, 14)"
5,6,"(8, 2, 16, 9, 3, 14, 4, 18, 13, 1, 12, 7, 0)","(4, 1, 20, 8, 8, 12, 20, 18, 15, 15, 20, 17, 7)"
5,7,"(5, 18, 14, 7, 16, 8)","(1, 6, 5, 11, 16, 13)"
5,8,"(9, 7, 5, 0, 1, 14, 3, 13, 18, 10)","(6, 11, 16, 6, 3, 8, 5, 8, 13, 3)"
6,0,"(18,)","(13,)"
6,1,"(3, 8, 12)","(4, 14, 1)"
6,2,"(16, 15, 11, 5, 7, 3, 0, 18, 13, 2, 14, 1)","(11, 10, 1, 15, 18, 7, 15, 18, 1, 11, 9, 6)"
6,3,"(19, 9, 4)","(12, 10, 11)"
6,4,"(9, 11, 16, 17, 13, 2, 15, 4, 7, 0, 1)","(20, 7, 15, 1, 3, 8, 9, 7, 11, 9, 12)"
6,5,"(12, 2, 7, 10, 14, 4, 17, 11, 9, 15, 19, 6)","(6, 2, 14, 12, 1, 14, 17, 20, 15, 3, 20, 5)"
6,6,"(2, 10, 16, 12, 11, 5, 7, 8, 9, 19, 14)","(15, 6, 16, 6, 13, 6, 2, 14, 11, 6, 7)"
6,7,"(17, 1, 4, 2, 15, 13, 11, 16, 10, 19, 18, 8, 7, 6, 12)","(14, 19, 1, 5, 3, 10, 18, 18, 18, 15, 11, 11, 5, 12, 10)"
7,0,"(18, 12, 10, 19, 3, 17, 0, 7)","(8, 4, 13, 5, 1, 18, 3, 6)"
7,1,"(13, 3, 16, 9, 8, 2, 10, 6, 1, 19, 17, 4, 11, 7)","(14, 11, 4, 17, 19, 16, 15, 8, 5, 8, 5, 14, 8, 17)"
7,2,"(8, 5, 9, 13, 11, 16, 7, 19, 18, 14, 12, 3, 10, 6, 17, 0, 15, 1)","(18, 15, 11, 9, 15, 19, 8, 12, 7, 12, 18, 8, 13, 2, 8, 5, 1, 9)"
7,3,"(17, 19, 7, 13, 12, 3, 8, 18, 6, 15, 14, 2, 11, 10)","(14, 1, 8, 18, 20, 14, 18, 14, 16, 14, 7, 19, 9, 10)"
7,4,"(13, 8, 0, 14, 17, 3, 12, 18, 15, 11, 6, 7, 5, 19)","(20, 19, 9, 14, 16, 7, 20, 13, 9, 13, 17, 1, 13, 3)"
8,0,"(3, 16, 12, 8, 6, 7, 19, 18, 13, 1, 4, 0, 17, 15)","(7, 19, 7, 5, 7, 11, 2, 19, 9, 6, 4, 18, 12, 6)"
8,1,"(1, 12, 0, 8, 3, 6, 13, 10, 5, 4)","(6, 16, 20, 7, 5, 12, 2, 15, 11, 8)"
8,2,"(2, 15, 17, 1, 18, 3, 8, 7, 14, 13)","(11, 2, 16, 15, 9, 13, 7, 9, 2, 4)"
8,3,"(19, 0, 6, 18, 1, 15, 7)","(5, 1, 5, 12, 10, 13, 4)"
8,4,"(14, 7, 16, 4, 5, 19, 11, 13, 8, 9, 6, 17, 12, 10, 15, 0, 1, 3, 2)","(2, 14, 17, 19, 11, 4, 20, 18, 12, 19, 16, 17, 2, 7, 14, 12, 5, 15, 15)"
9,0,"(1, 2)","(19, 19)"
9,1,"(6, 18, 15, 8, 14, 13, 9, 4, 16, 3, 11, 7)","(4, 1, 2, 16, 8, 7, 7, 10, 5, 6, 17, 10)"
9,2,"(17, 7, 6, 12, 4, 11, 15, 8, 18, 13, 16, 9, 10, 19, 3, 0, 2, 1)","(14, 8, 18, 11, 9, 17, 16, 19, 5, 18, 19, 15, 4, 2, 13, 15, 3, 15)"
9,3,"(15, 18, 5, 17, 12, 0, 10, 16, 11, 9)","(5, 6, 17, 18, 14, 16, 9, 6, 4, 18)"
9,4,"(8, 5, 12, 10, 17, 1, 19, 9, 13, 16, 15, 6, 11, 2, 0, 18, 4)","(18, 15, 5, 8, 17, 9, 2, 17, 7, 18, 9, 2, 9, 8, 8, 1, 1)"
9,5,"(18, 14)","(11, 2)"
9,6,"(18, 1, 12, 4)","(7, 9, 19, 13)"
9,7,"(10, 16, 15, 13, 17)","(3, 13, 16, 8, 11)"
9,8,"(16, 18, 12, 7, 9, 2, 15, 0, 1, 4, 11)","(9, 20, 4, 1, 20, 9, 13, 2, 10, 3, 16)"
9,9,"(11, 3, 9, 2, 5, 15, 10)","(5, 7, 5, 17, 9, 20, 6)"
10,0,"(19, 10, 9, 2)","(19, 12, 2, 12)"
10,1,"(2, 12, 19, 16, 7, 0, 9, 1, 11, 10, 3, 18, 5, 6, 8, 4, 15, 17, 14, 13)","(6, 4, 5, 9, 20, 18, 17, 1, 5, 9, 17, 2, 19, 9, 13, 17, 1, 9, 2, 8)"
10,2,"(13, 2, 5, 11, 15, 12, 0, 6, 1, 18, 8, 9, 16, 17, 10, 14, 19, 4, 3)","(14, 9, 15, 6, 18, 4, 7, 5, 3, 7, 4, 11, 13, 19, 20, 14, 14, 14, 4)"
10,3,"(15, 6, 3, 7, 5, 11, 18, 13, 10, 4)","(20, 2, 14, 9, 9, 4, 18, 16, 18, 11)"
10,4,"(10, 8, 9, 7, 11, 19, 15, 5, 2)","(18, 18, 15, 3, 11, 8, 13, 20, 17)"
10,5,"(11, 12, 1, 5, 7, 9, 8, 18, 17, 13, 10, 2)","(4, 4, 20, 12, 15, 1, 2, 2, 3, 13, 7, 15)"
11,0,"(10, 8, 4, 16, 18)","(13, 11, 15, 1, 18)"
11,1,"(1, 3, 2, 14, 10, 16, 15, 5, 13, 6, 4, 8, 18, 19, 11, 12, 9, 17, 7)","(18, 16, 5, 18, 16, 16, 4, 9, 4, 4, 20, 19, 14, 17, 9, 18, 20, 17, 5)"
11,2,"(11, 5, 15, 7, 18, 16, 1, 6, 13, 17, 4, 19, 3, 9, 8, 2)","(4, 10, 16, 10, 15, 9, 9, 18, 16, 10, 14, 17, 8, 2, 8, 19)"
11,3,"(16, 14, 8, 19, 17, 2, 9, 0, 6, 3, 7, 11, 13, 12, 4, 18, 1, 15)","(11, 13, 4, 13, 2, 17, 9, 11, 18, 10, 4, 12, 16, 18, 4, 10, 18, 12)"
11,4,"(19,)","(19,)"
11,5,"(13,)","(4,)"
11,6,"(19, 2, 18, 9, 11, 6, 17, 5, 16, 10, 15, 7, 3, 4, 8, 13, 14, 0, 1, 12)","(2, 6, 9, 1, 3, 8, 10, 18, 20, 2, 6, 15, 18, 18, 3, 13, 15, 9, 15, 12)"
11,7,"(1, 12, 8, 2, 0, 3, 14)","(20, 20, 14, 5, 17, 7, 5)"
12,0,"(17, 0, 16, 5, 14, 19, 9, 2, 18)","(13, 9, 17, 10, 19, 7, 9, 4, 5)"
12,1,"(3, 7, 18, 13, 8, 11, 16, 5, 10, 9, 15, 12, 19, 14, 1, 6)","(13, 12, 20, 9, 19, 8, 6, 16, 13, 20, 8, 17, 12, 7, 4, 2)"
12,2,"(12, 14, 7, 10, 1, 16, 11, 4, 9)","(2, 17, 6, 20, 16, 20, 5, 14, 7)"
12,3,"(3, 15, 8, 7, 6, 18, 17, 10, 16, 11, 13, 19, 5, 0, 12, 9, 1, 14, 2)","(11, 5, 3, 20, 17, 12, 14, 1, 8, 20, 11, 12, 14, 12, 18, 16, 7, 13, 3)"
12,4,"(10, 0, 8, 19, 5, 11, 1, 4, 16, 2, 15, 14, 13, 18, 17, 12, 9, 6, 3, 7)","(4, 16, 17, 5, 19, 16, 19, 5, 16, 12, 6, 1, 8, 14, 11, 2, 4, 20, 18, 4)"
12,5,"(15, 10, 8, 4, 7, 9, 18, 12, 1, 2, 0, 6)","(15, 18, 4, 11, 3, 14, 20, 15, 5, 8, 11, 8)"
13,0,"(3, 7, 0, 19, 15, 14)","(6, 8, 15, 1, 10, 13)"
13,1,"(0, 19)","(18, 4)"
13,2,"(18, 6)","(8, 14)"
13,3,"(9, 5, 11, 1, 17, 3, 6, 2)","(8, 4, 7, 8, 8, 6, 18, 20)"
13,4,"(16, 3, 0, 4, 5, 2, 9, 1, 10, 15, 14, 17, 7, 12, 19, 8, 18, 6, 11)","(18, 13, 4, 18, 17, 13, 9, 4, 8, 11, 11, 12, 1, 9, 15, 14, 13, 18, 17)"
14,0,"(5, 14, 12, 7, 11, 15, 9, 13, 6, 3, 0, 10, 2, 19, 17, 1)","(2, 3, 1, 12, 20, 3, 6, 1, 1, 18, 8, 3, 15, 16, 10, 7)"
14,1,"(14, 2, 6, 10, 8, 16, 15, 9, 5, 4, 18, 11, 19, 12, 13, 0, 3, 7, 1, 17)","(20, 18, 12, 3, 20, 14, 17, 4, 19, 19, 3, 1, 4, 7, 11, 20, 1, 18, 15, 7)"
14,2,"(3, 10, 6, 9, 16, 14, 0, 7, 2, 5, 1, 13, 19, 17, 4, 18, 12)","(8, 15, 12, 17, 7, 8, 6, 11, 17, 14, 15, 17, 19, 11, 20, 3, 8)"
14,3,"(4, 7, 1, 0, 13, 17, 14, 5, 11, 2, 19, 3, 6, 8, 10, 18, 15, 12, 16)","(2, 16, 3, 4, 12, 15, 1, 11, 1, 3, 20, 17, 20, 4, 8, 8, 7, 20, 9)"
14,4,"(19, 17, 9, 15, 16, 1, 6, 12, 7, 11, 18, 10, 4, 3, 8, 13, 5, 0, 2, 14)","(12, 19, 2, 1, 18, 7, 20, 13, 5, 13, 11, 11, 6, 13, 7, 7, 1, 6, 12, 5)"
14,5,"(19, 9, 15, 16, 5, 4, 12, 18, 1, 6, 0, 8, 14, 7, 3, 2, 11, 10, 13, 17)","(13, 17, 20, 15, 7, 14, 6, 17, 20, 13, 3, 7, 8, 17, 5, 16, 20, 20, 15, 20)"
