kind,task,machine_selectable,process_time
6,0,"(7, 12, 3, 10, 11, 0, 8, 13, 2, 9)","(8, 10, 12, 8, 17, 19, 12, 20, 13, 9)"
6,1,"(7, 5, 4, 2, 11, 9, 6)","(5, 13, 1, 11, 4, 6, 3)"
6,2,"(7, 4, 6, 5, 12, 9)","(9, 17, 9, 17, 18, 16)"
6,3,"(13, 8, 11, 14, 6, 3, 0, 7, 4)","(19, 2, 1, 19, 14, 4, 5, 17, 20)"
6,4,"(3, 9, 8, 12, 2)","(19, 15, 18, 1, 14)"
6,5,"(2,)","(2,)"
7,0,"(5, 0, 13, 12, 14, 9, 1, 2, 6, 4, 3)","(12, 16, 15, 1, 19, 5, 14, 10, 7, 19, 19)"
7,1,"(3, 7, 5, 12, 13, 0, 10)","(4, 16, 20, 13, 19, 11, 18)"
7,2,"(6, 0, 7, 11, 12, 3, 4, 13, 8, 1, 10, 14)","(9, 1, 5, 16, 13, 17, 7, 19, 14, 19, 10, 3)"
7,3,"(10, 5, 6, 1, 14, 0, 11, 8, 3, 9, 4, 12)","(6, 13, 14, 7, 16, 20, 19, 16, 14, 5, 3, 14)"
7,4,"(11, 12, 5)","(10, 13, 16)"
7,5,"(3,)","(4,)"
7,6,"(4, 13, 2, 5, 3, 7, 1)","(12, 17, 13, 10, 6, 9, 7)"
7,7,"(1, 13, 7, 11, 9, 8, 2, 14)","(17, 18, 19, 14, 11, 8, 8, 17)"
7,8,"(14, 4, 2, 11, 7, 12, 1, 6, 0, 13, 10, 8, 3, 5, 9)","(17, 5, 9, 16, 3, 1, 18, 9, 1, 7, 4, 10, 4, 6, 6)"
8,0,"(12, 5, 13, 4, 0, 6, 1, 3, 10, 7, 8, 2)","(14, 18, 16, 18, 20, 15, 7, 9, 6, 14, 13, 15)"
8,1,"(14, 7, 13, 11, 1, 12, 0, 2, 5, 4, 6, 10, 9, 3, 8)","(9, 12, 7, 9, 1, 9, 11, 14, 17, 11, 10, 17, 13, 11, 5)"
8,2,"(10, 11, 5, 4, 9, 12, 13, 3, 2, 0, 7)","(20, 14, 1, 15, 10, 12, 10, 8, 14, 16, 7)"
8,3,"(1, 3, 5, 13, 9, 10, 2, 0, 8, 12, 14, 4)","(13, 8, 12, 13, 4, 16, 6, 20, 5, 14, 5, 5)"
8,4,"(2, 7, 0)","(15, 10, 19)"
8,5,"(4, 8, 10, 9, 3, 7, 11, 5, 6, 2, 12, 13, 0)","(7, 6, 20, 5, 8, 3, 20, 20, 8, 9, 7, 4, 5)"
9,0,"(1, 2, 5, 3)","(19, 19, 11, 9)"
9,1,"(0, 2, 3, 4, 7, 8, 10, 1, 12, 5, 6, 9, 14, 11)","(15, 19, 20, 17, 11, 14, 20, 9, 8, 19, 4, 18, 5, 13)"
9,2,"(6, 11, 7, 0, 9, 13, 5, 8, 10, 3, 14, 4, 2, 1)","(1, 9, 9, 6, 8, 2, 2, 10, 1, 6, 15, 11, 9, 18)"
9,3,"(7, 11, 10, 3, 13, 9, 1, 0)","(10, 15, 5, 4, 5, 16, 19, 11)"
9,4,"(12, 7, 10, 4, 8, 2, 11, 9, 6, 1, 3, 13, 0)","(10, 15, 20, 12, 20, 2, 20, 5, 10, 15, 2, 20, 5)"
9,5,"(14, 11)","(7, 7)"
9,6,"(8, 2, 3, 1, 5, 10, 6, 0, 9, 13, 4, 12, 14)","(5, 3, 16, 16, 20, 7, 3, 4, 14, 5, 18, 12, 4)"
9,7,"(3, 1, 8, 0, 9, 5, 7, 2, 12, 14, 4, 10, 11)","(15, 4, 8, 5, 19, 3, 16, 9, 2, 8, 12, 14, 2)"
9,8,"(4, 10, 3, 8, 13, 7, 11)","(10, 13, 2, 13, 15, 5, 14)"
