kind,task,machine_selectable,process_time
7,7,"(2, 0, 5, 13, 9, 10, 6, 4, 12, 7, 11, 14, 1)","(14, 4, 13, 2, 13, 18, 18, 14, 11, 15, 18, 19, 17)"
8,0,"(5,)","(16,)"
8,1,"(8, 6, 11, 0, 2, 9, 1, 14, 5, 4, 3, 7)","(7, 15, 3, 20, 19, 18, 1, 7, 16, 6, 18, 10)"
8,2,"(9, 1, 4, 10, 12, 14, 5, 13, 11, 6, 0, 7, 8, 2, 3)","(12, 10, 3, 15, 2, 1, 8, 5, 6, 17, 14, 15, 14, 10, 19)"
8,3,"(2,)","(14,)"
8,4,"(7, 5, 6, 14, 2, 3, 4, 13, 12, 9, 11, 10, 8, 1)","(7, 14, 14, 9, 16, 11, 5, 12, 15, 17, 10, 14, 12, 4)"
8,5,"(13, 1, 8, 3, 11, 0, 4, 7, 12, 2)","(14, 9, 10, 2, 5, 17, 3, 9, 15, 11)"
8,6,"(13, 10, 9, 14, 5, 12, 0)","(7, 6, 15, 9, 8, 19, 6)"
8,7,"(0, 8, 6, 11, 10, 14, 2, 7, 13, 4, 12, 9)","(7, 16, 14, 7, 19, 16, 8, 9, 4, 20, 3, 15)"
8,8,"(2, 5, 3, 0, 13, 11)","(19, 10, 14, 20, 9, 5)"
