kind,task,machine_selectable,process_time
10,5,"(8, 1, 4, 2, 5, 7, 9, 0, 6)","(18, 3, 16, 17, 18, 16, 5, 15, 1)"
10,6,"(2,)","(12,)"
10,7,"(7, 6, 2, 4, 9, 3, 1, 5)","(13, 7, 6, 12, 1, 5, 7, 19)"
10,8,"(5, 2, 6, 4, 7, 8)","(14, 10, 12, 4, 15, 5)"
11,0,"(1, 4, 3, 6, 8, 5, 7, 0)","(9, 6, 10, 7, 19, 2, 4, 15)"
11,1,"(9,)","(5,)"
11,2,"(6, 5)","(15, 19)"
11,3,"(9, 6, 2, 3, 1, 0, 5, 7, 4)","(19, 12, 15, 13, 12, 20, 8, 6, 4)"
11,4,"(6, 3, 1, 4, 9)","(20, 15, 1, 5, 11)"
11,5,"(3, 0, 7, 4, 2, 8, 1)","(10, 16, 17, 1, 6, 11, 14)"
12,0,"(9, 2, 0, 4, 8, 6, 3, 7, 1)","(13, 3, 18, 16, 6, 16, 19, 10, 2)"
12,1,"(1,)","(15,)"
12,2,"(8, 9, 7, 2, 3)","(19, 16, 16, 5, 1)"
12,3,"(6, 3, 8, 1, 2, 0, 9)","(18, 5, 17, 2, 14, 16, 7)"
12,4,"(0, 2, 1, 7, 4, 6, 5, 3)","(12, 16, 14, 14, 12, 2, 7, 11)"
12,5,"(6, 2, 8, 1, 3, 0)","(19, 3, 17, 15, 5, 4)"
