kind,task,machine_selectable,process_time
3,3,"(9, 6, 7, 2, 1, 3, 5, 4, 0)","(17, 5, 9, 1, 3, 17, 9, 19, 2)"
3,4,"(8, 1, 0, 4, 6)","(10, 4, 12, 18, 18)"
3,5,"(2,)","(9,)"
3,6,"(0, 6, 3, 9, 7)","(6, 19, 17, 13, 1)"
3,7,"(5, 4, 2, 9, 7)","(1, 2, 20, 6, 2)"
3,8,"(4, 5, 9, 3, 0, 7)","(14, 19, 12, 9, 6, 15)"
3,9,"(0, 6, 4, 1, 5, 9)","(2, 13, 8, 12, 4, 6)"
4,0,"(6, 3, 4, 5, 0, 9, 1, 8, 7)","(5, 11, 5, 20, 7, 11, 4, 17, 8)"
4,1,"(5, 2)","(4, 7)"
4,2,"(4, 3, 7, 1, 9, 6, 8)","(19, 6, 12, 17, 1, 11, 11)"
4,3,"(1, 0, 7, 2, 9, 4, 6)","(20, 1, 13, 3, 14, 14, 20)"
4,4,"(5, 4, 3, 9)","(7, 10, 1, 20)"
4,5,"(8,)","(8,)"
4,6,"(7, 5, 4, 1, 0, 6, 3, 2, 9, 8)","(10, 17, 15, 20, 16, 10, 8, 1, 6, 3)"
4,7,"(0, 6)","(2, 9)"
4,8,"(0, 6, 8, 9, 3, 7, 5, 2, 1, 4)","(5, 12, 5, 1, 3, 10, 8, 16, 1, 17)"
5,0,"(4, 3, 1, 0, 5, 2, 6, 9, 8, 7)","(12, 9, 5, 8, 14, 4, 19, 14, 14, 19)"
5,1,"(9, 1, 3, 2, 6, 8, 5, 7)","(1, 9, 15, 12, 19, 3, 20, 6)"
5,2,"(7, 3, 9)","(12, 7, 4)"
5,3,"(3, 1, 9, 4)","(1, 19, 9, 4)"
5,4,"(5, 9, 2, 3, 0, 7)","(10, 14, 8, 19, 15, 13)"
6,0,"(2, 6, 3, 8, 0, 5, 4, 7, 1, 9)","(12, 16, 14, 14, 20, 3, 13, 12, 16, 15)"
6,1,"(7, 4, 5, 1, 3, 2, 0)","(5, 9, 15, 12, 6, 18, 1)"
6,2,"(8, 5, 9, 2, 4)","(19, 7, 16, 13, 6)"
6,3,"(3, 2, 8, 4, 1, 5, 6, 0, 9, 7)","(15, 20, 15, 7, 17, 20, 20, 3, 16, 7)"
6,4,"(4, 1, 5)","(7, 8, 9)"
6,5,"(4, 8, 1, 9)","(9, 13, 7, 13)"
6,6,"(6, 1, 7, 2, 5, 0, 9, 8)","(4, 8, 13, 17, 18, 5, 7, 19)"
6,7,"(7, 9, 1, 5, 3, 0, 8, 6, 2)","(13, 13, 19, 10, 17, 17, 15, 15, 3)"
6,8,"(2, 4, 3, 0, 1, 9, 8, 5, 6)","(6, 16, 7, 3, 15, 1, 14, 5, 8)"
6,9,"(6, 5, 1, 9, 7, 8, 0, 3, 2)","(12, 15, 9, 11, 12, 12, 11, 19, 13)"
7,0,"(9, 3, 4, 7)","(12, 5, 12, 5)"
7,1,"(2, 7, 3, 1, 6, 5, 9, 0, 4, 8)","(7, 16, 8, 11, 20, 7, 18, 1, 17, 7)"
7,2,"(9,)","(16,)"
7,3,"(2, 8, 4, 3, 5, 7, 1)","(6, 14, 13, 6, 19, 9, 6)"
7,4,"(2,)","(6,)"
7,5,"(6, 9, 0)","(16, 19, 10)"
7,6,"(4, 9, 8, 6, 5, 7, 2, 3, 1)","(10, 16, 14, 8, 11, 19, 13, 8, 3)"
7,7,"(4, 2)","(15, 7)"
7,8,"(4, 1)","(7, 9)"
8,0,"(6, 7, 8, 9, 0, 4, 5)","(7, 2, 11, 20, 2, 20, 11)"
8,1,"(6, 1, 2, 0, 7, 8, 5, 3, 4)","(18, 6, 8, 14, 16, 11, 2, 15, 9)"
8,2,"(9, 8, 7, 5, 6, 4, 1, 0)","(16, 20, 15, 3, 19, 15, 19, 9)"
8,3,"(1, 0, 5, 9)","(9, 11, 18, 16)"
8,4,"(0, 4, 6)","(14, 8, 13)"
8,5,"(0, 5, 2, 1, 7, 4, 8)","(13, 13, 2, 4, 2, 18, 5)"
8,6,"(2, 8, 9, 7, 3, 1, 5, 4, 6)","(10, 1, 14, 13, 4, 18, 11, 6, 1)"
9,0,"(3, 4, 2)","(11, 20, 10)"
9,1,"(0, 7, 9, 8, 5, 6, 4, 1, 2, 3)","(16, 16, 20, 14, 14, 1, 8, 18, 11, 14)"
9,2,"(1, 7, 9, 2, 4, 6, 3, 5, 8, 0)","(19, 14, 11, 6, 18, 16, 3, 8, 17, 19)"
9,3,"(8, 3, 9, 0, 6, 1, 4, 7, 5, 2)","(18, 1, 11, 12, 19, 10, 13, 16, 8, 17)"
9,4,"(7, 5)","(19, 7)"
