kind,task,machine_selectable,process_time
4,0,"(11, 3, 4, 5, 2, 9, 7, 10, 15, 13)","(10, 10, 18, 11, 8, 3, 19, 8, 8, 16)"
4,1,"(11, 18, 10, 2, 14, 15, 9, 7, 16, 19, 3, 12, 8, 0, 13, 4, 5, 6, 1)","(17, 1, 1, 20, 1, 8, 1, 4, 13, 6, 17, 17, 16, 9, 4, 10, 5, 9, 11)"
4,2,"(19,)","(16,)"
4,3,"(3, 8, 17, 13, 9, 18, 4, 1, 19, 16, 2, 15, 10, 6, 0)","(7, 6, 7, 3, 19, 13, 11, 12, 16, 13, 2, 17, 12, 12, 6)"
4,4,"(15, 8, 5, 12, 3, 19, 18, 1, 13, 11, 6, 14, 16, 2, 7, 0, 17, 9, 4)","(12, 20, 7, 10, 14, 12, 15, 7, 15, 4, 20, 18, 3, 15, 14, 18, 6, 17, 14)"
4,5,"(3, 9, 17, 14, 7, 19, 16, 1, 6)","(19, 2, 2, 7, 11, 17, 14, 8, 16)"
4,6,"(10, 9, 14, 19, 3, 17, 0, 13)","(11, 20, 9, 12, 9, 5, 7, 13)"
5,0,"(1, 19, 11, 14, 0, 15, 13, 8, 9, 12)","(13, 9, 5, 16, 7, 6, 14, 1, 11, 20)"
5,1,"(6, 10, 3, 8, 1, 19, 18, 11, 13, 12, 5, 9, 7, 4)","(18, 8, 12, 13, 2, 4, 9, 19, 18, 3, 12, 4, 5, 14)"
5,2,"(15, 8, 12, 1, 6, 4, 10, 9)","(9, 5, 16, 10, 14, 3, 9, 11)"
5,3,"(6, 15, 2, 8)","(15, 10, 12, 12)"
5,4,"(14, 8, 11, 4, 12, 7, 19, 18, 1)","(10, 17, 6, 4, 20, 19, 14, 4, 3)"
5,5,"(5, 9, 0, 3, 10, 7)","(5, 10, 10, 8, 15, 19)"
5,6,"(7, 10, 3, 16, 9, 14, 12, 5, 15, 6, 2, 19, 4, 11, 18, 13, 17, 8, 0)","(6, 10, 4, 15, 11, 8, 12, 7, 6, 18, 20, 17, 7, 4, 12, 20, 16, 13, 3)"
5,7,"(4, 11, 10, 12)","(13, 15, 5, 16)"
5,8,"(19, 16, 6, 10, 15, 17, 8, 3)","(9, 3, 1, 1, 17, 2, 8, 14)"
5,9,"(5, 16, 7, 8)","(18, 2, 17, 7)"
6,0,"(16, 5, 3)","(5, 1, 4)"
6,1,"(5, 15, 17, 13, 14, 19, 9, 11, 8, 3, 2, 1, 0, 12, 6, 4)","(16, 12, 15, 16, 16, 15, 4, 8, 13, 10, 12, 15, 15, 7, 10, 20)"
6,2,"(10, 9, 4)","(19, 19, 3)"
6,3,"(3, 1, 13, 15, 16, 0, 7, 5)","(11, 9, 12, 9, 9, 4, 13, 7)"
6,4,"(15,)","(9,)"
6,5,"(16, 9, 17, 2, 19, 15, 4, 5, 6, 10, 8, 0, 14, 3, 1, 7, 13, 18, 12)","(19, 5, 5, 10, 18, 4, 13, 10, 3, 6, 2, 16, 17, 20, 8, 12, 11, 1, 17)"
7,0,"(7, 3, 11, 10, 13, 4, 6, 14, 1, 16, 12)","(5, 19, 2, 14, 20, 15, 11, 18, 10, 7, 2)"
7,1,"(14, 11, 12)","(5, 14, 9)"
7,2,"(9, 5, 17, 11, 16, 1, 7, 14, 15, 10, 6, 19, 0, 12, 8, 2, 13)","(12, 17, 12, 16, 3, 4, 14, 15, 14, 18, 15, 10, 6, 4, 6, 13, 9)"
7,3,"(17, 1, 12, 8, 5, 11, 14, 10, 19, 0, 6, 7, 9, 15, 3, 18, 2)","(20, 2, 13, 9, 20, 14, 19, 12, 3, 18, 11, 3, 9, 5, 4, 12, 1)"
7,4,"(2, 14, 18, 0, 11, 6, 10, 12, 3, 13, 8, 7, 16, 5)","(12, 11, 17, 9, 1, 4, 20, 15, 20, 20, 13, 10, 2, 18)"
7,5,"(0, 5, 16, 15, 12, 8, 19, 10)","(16, 5, 5, 15, 9, 4, 19, 9)"
8,0,"(16, 2)","(3, 5)"
8,1,"(7, 15)","(14, 7)"
8,2,"(19, 0, 14, 15, 13, 10, 12, 11, 6, 17, 3, 2)","(17, 11, 12, 3, 4, 2, 17, 7, 7, 13, 5, 18)"
8,3,"(13, 15, 18)","(20, 11, 5)"
8,4,"(11, 0, 2, 6, 10, 18, 17)","(1, 20, 9, 2, 18, 14, 11)"
8,5,"(14, 18, 5, 15, 2, 6, 8, 17, 19, 0, 7, 10, 11, 3, 16, 1, 9, 13)","(10, 12, 11, 3, 6, 15, 19, 13, 4, 6, 18, 10, 10, 7, 14, 14, 18, 8)"
8,6,"(2, 8, 11, 13, 10, 16, 14, 5, 7, 17, 6, 4)","(11, 20, 14, 15, 2, 16, 1, 17, 11, 10, 7, 7)"
8,7,"(5, 17, 8, 4, 18, 0, 7, 12, 11, 14, 19)","(7, 5, 16, 8, 16, 11, 19, 14, 14, 14, 19)"
9,0,"(11, 8, 2, 16, 9, 15)","(15, 7, 2, 12, 4, 14)"
9,1,"(15, 6, 8, 11, 3, 16, 0, 2, 19, 17, 7, 1)","(3, 14, 19, 13, 11, 10, 11, 2, 2, 1, 19, 2)"
9,2,"(11, 17, 3, 15)","(3, 16, 20, 14)"
9,3,"(13, 19, 6, 7, 1, 16, 2)","(16, 3, 9, 3, 10, 18, 10)"
9,4,"(17, 19, 9, 14, 12, 8, 18, 1, 10, 3)","(14, 12, 17, 8, 2, 14, 1, 15, 16, 7)"
9,5,"(8, 19, 11, 1, 4, 10, 18, 6, 3, 0, 12, 15, 17, 9)","(19, 2, 12, 12, 2, 18, 13, 16, 1, 12, 11, 15, 6, 6)"
9,6,"(12, 1, 16, 8, 9)","(18, 18, 1, 2, 14)"
9,7,"(19, 16, 13, 2, 8, 10, 18, 12)","(9, 14, 7, 12, 7, 13, 11, 11)"
9,8,"(12, 1, 5, 10, 7, 6, 18, 14, 0, 15, 17, 4, 16, 11, 9)","(12, 20, 2, 10, 16, 8, 15, 6, 15, 6, 5, 10, 11, 11, 10)"
10,0,"(1, 5, 13, 7, 4, 17, 3, 15, 6, 19)","(7, 12, 15, 5, 19, 18, 19, 11, 14, 12)"
10,1,"(19, 0, 1, 9, 7, 17, 13, 3, 11, 2, 16, 6)","(20, 14, 8, 11, 8, 6, 19, 16, 10, 13, 8, 4)"
10,2,"(6, 18, 19, 9, 2, 15, 1, 7, 3, 5, 10, 16, 0, 4, 17, 11)","(15, 10, 17, 19, 2, 14, 14, 19, 10, 12, 14, 15, 20, 12, 20, 3)"
10,3,"(17, 18)","(14, 16)"
10,4,"(11, 2, 18, 3, 5, 12, 17, 7, 15)","(3, 5, 16, 15, 13, 3, 16, 1, 18)"
11,0,"(18,)","(12,)"
11,1,"(12, 11, 16, 15, 8, 14, 0, 10, 18, 17, 1)","(6, 5, 16, 13, 16, 11, 15, 12, 2, 10, 13)"
11,2,"(6, 16, 4, 2, 14)","(16, 12, 7, 1, 12)"
11,3,"(4, 18, 1, 7, 14, 3, 12, 9)","(9, 4, 6, 13, 12, 9, 19, 10)"
11,4,"(16, 14, 3, 15, 2, 4, 0, 9, 18, 7, 11, 17, 12)","(12, 6, 5, 19, 18, 9, 19, 7, 9, 15, 2, 18, 2)"
11,5,"(5, 8, 11, 2, 10, 6, 9)","(1, 4, 8, 18, 8, 14, 5)"
11,6,"(11, 17, 7, 4, 13, 15, 14, 1)","(7, 2, 16, 12, 9, 4, 19, 7)"
11,7,"(3, 1, 0, 14, 18, 12, 5)","(15, 8, 14, 17, 10, 9, 14)"
