kind,task,machine_selectable,process_time
3,6,"(12, 13, 9, 6, 10, 7, 5, 8, 2, 0, 11, 1, 4, 14, 3)","(16, 4, 1, 1, 18, 15, 16, 9, 14, 14, 6, 3, 13, 20, 7)"
3,7,"(1, 3, 5, 7, 4, 8, 13, 2, 14, 10, 6, 9, 12)","(5, 20, 12, 2, 5, 9, 20, 9, 2, 16, 10, 17, 18)"
4,0,"(2, 10, 13, 5, 9, 4, 12)","(9, 3, 19, 19, 11, 5, 13)"
4,1,"(7, 8, 1, 5, 4, 9, 14, 2, 0, 13, 6, 3, 10)","(10, 9, 7, 5, 5, 18, 16, 6, 14, 13, 5, 11, 11)"
4,2,"(10,)","(15,)"
4,3,"(12, 11, 1)","(1, 14, 19)"
4,4,"(11, 2, 6, 9, 13, 4, 3, 0, 1, 14, 7, 12, 5, 8)","(15, 12, 17, 11, 7, 14, 4, 11, 15, 8, 4, 9, 2, 19)"
4,5,"(11, 14, 7, 10, 5, 12, 1, 13, 4, 9)","(14, 5, 11, 8, 17, 11, 1, 18, 10, 19)"
4,6,"(1, 2, 4, 13, 9, 7, 0, 8, 5, 12, 6, 10, 11, 14)","(17, 13, 7, 18, 13, 1, 1, 9, 16, 13, 7, 8, 6, 8)"
5,0,"(0, 2, 12)","(1, 6, 7)"
5,1,"(0, 1, 5, 11, 8, 7, 12, 10, 13, 14, 4)","(12, 8, 17, 8, 13, 5, 9, 1, 11, 14, 12)"
5,2,"(11, 2, 12, 0, 10, 14)","(15, 16, 5, 17, 2, 19)"
5,3,"(1, 7, 9)","(7, 18, 3)"
5,4,"(4, 6, 9, 12)","(15, 15, 19, 19)"
5,5,"(8, 1, 4, 10, 14, 12, 3, 13, 5, 2, 9, 6, 11, 7, 0)","(5, 11, 20, 11, 17, 14, 7, 9, 12, 17, 18, 12, 17, 9, 13)"
5,6,"(11, 2, 0)","(1, 19, 13)"
6,0,"(9, 10, 0, 5, 6)","(16, 4, 4, 18, 12)"
6,1,"(8, 11, 7, 5, 13, 10, 6, 2, 12)","(8, 8, 7, 18, 12, 11, 14, 12, 4)"
6,2,"(10, 6)","(1, 8)"
6,3,"(0, 14, 4, 7, 11, 10, 9, 12, 13, 5)","(14, 12, 9, 17, 3, 10, 15, 11, 5, 13)"
6,4,"(13, 10, 9, 3, 1)","(10, 7, 4, 19, 12)"
7,0,"(8, 14)","(18, 10)"
7,1,"(8,)","(16,)"
7,2,"(12, 5, 7, 9, 13, 1, 10, 14, 2, 0, 4, 11)","(6, 5, 6, 11, 8, 2, 18, 17, 3, 4, 12, 6)"
7,3,"(9, 8, 11, 14, 2, 10, 7, 12, 3, 5, 1)","(20, 5, 11, 7, 19, 13, 16, 9, 13, 20, 16)"
7,4,"(1, 12, 10, 9, 8, 5, 13, 3)","(5, 5, 7, 7, 19, 15, 5, 10)"
7,5,"(0, 13, 5, 2, 11, 3, 9, 4, 14, 10, 12)","(13, 5, 18, 5, 13, 16, 18, 6, 18, 10, 11)"
7,6,"(1, 13, 14)","(6, 12, 18)"
7,7,"(3, 10, 8, 13, 6, 11)","(11, 17, 15, 18, 15, 16)"
7,8,"(6, 0, 2, 10, 13, 7, 12, 9, 3, 4, 5, 14)","(1, 2, 17, 11, 10, 11, 14, 8, 1, 1, 10, 19)"
8,0,"(12, 13, 4, 6, 2, 3, 7, 9, 14, 5, 10, 8, 0)","(9, 16, 16, 9, 6, 20, 18, 9, 11, 17, 19, 16, 13)"
8,1,"(1, 6, 2, 5, 3, 9, 7, 8, 14, 11, 13, 12, 10)","(2, 13, 9, 20, 17, 9, 6, 20, 9, 13, 11, 9, 3)"
8,2,"(4, 9, 8, 2, 13, 7, 1, 5, 10, 0)","(7, 1, 7, 11, 3, 11, 2, 17, 17, 4)"
8,3,"(14, 0, 7, 11, 9, 3)","(20, 10, 20, 14, 14, 1)"
8,4,"(1, 10)","(14, 17)"
9,0,"(14, 4, 0, 8, 10, 13, 5, 1, 11, 2)","(10, 17, 20, 5, 12, 18, 18, 6, 18, 19)"
9,1,"(11, 10, 1, 9, 7, 3, 14, 5)","(13, 5, 7, 4, 7, 2, 11, 9)"
9,2,"(12, 2, 6, 1, 13, 0)","(14, 17, 17, 10, 1, 12)"
9,3,"(14, 0, 2, 8, 3, 4, 13, 10, 12, 11, 1, 7, 5)","(15, 13, 18, 20, 19, 7, 8, 15, 17, 12, 3, 15, 6)"
9,4,"(6, 11, 14, 4, 10, 3, 7)","(11, 14, 20, 4, 16, 4, 9)"
9,5,"(3, 9, 2, 5, 12, 6, 7, 10, 14, 13, 8, 11, 1)","(16, 19, 5, 11, 9, 2, 15, 3, 14, 9, 1, 9, 20)"
10,0,"(6, 3, 12, 5, 9, 0, 2, 7, 14, 13, 10)","(10, 20, 11, 4, 9, 13, 13, 5, 7, 14, 10)"
10,1,"(9, 4, 5, 10, 13, 11, 3, 1, 2, 7, 0)","(20, 20, 19, 9, 7, 7, 12, 1, 3, 19, 3)"
10,2,"(14, 6, 4, 0, 10, 8, 1, 13, 9, 11, 5)","(12, 11, 18, 16, 7, 8, 16, 18, 20, 8, 15)"
10,3,"(7, 3, 4, 9, 5, 8, 1)","(6, 14, 18, 20, 18, 7, 3)"
10,4,"(4, 6, 8, 14, 7, 2, 12, 1, 5, 3, 0)","(10, 20, 11, 6, 7, 8, 9, 1, 11, 16, 11)"
10,5,"(0, 9, 14, 12, 4, 11, 10, 6, 13, 7, 8, 1)","(18, 9, 1, 7, 6, 12, 1, 12, 14, 20, 9, 15)"
10,6,"(8, 6, 3, 11, 10, 9)","(6, 1, 11, 3, 11, 5)"
10,7,"(11, 0, 8, 5, 14, 3, 6)","(14, 9, 11, 15, 15, 13, 7)"
10,8,"(4, 8, 11, 7, 1, 3, 2)","(8, 8, 2, 11, 7, 20, 13)"
10,9,"(0, 12, 3, 13, 14, 6, 11, 10, 8, 5, 2, 1)","(5, 5, 19, 2, 8, 6, 13, 19, 2, 7, 20, 17)"
11,0,"(14, 2, 3, 10, 7, 9, 12, 13)","(9, 10, 4, 11, 10, 16, 15, 10)"
11,1,"(14, 11, 12, 9, 2, 5, 4)","(19, 5, 9, 19, 18, 12, 11)"
11,2,"(2, 14, 8, 10, 3, 7, 1, 0, 5, 4, 6)","(20, 5, 6, 10, 2, 9, 1, 4, 5, 8, 10)"
11,3,"(10, 12, 2, 6, 11, 9, 4, 5, 14, 3, 0, 7, 1, 8, 13)","(5, 8, 9, 3, 6, 12, 2, 3, 17, 3, 18, 4, 10, 4, 6)"
11,4,"(12, 6, 7)","(17, 17, 5)"
11,5,"(12, 11, 3, 6, 9, 10)","(2, 6, 4, 4, 3, 10)"
12,0,"(14, 4, 2, 7, 0, 9, 8, 5)","(15, 9, 11, 4, 19, 17, 12, 12)"
12,1,"(13, 1, 12, 6, 14, 0, 8, 11, 5, 3, 4, 7, 9, 10, 2)","(1, 20, 14, 17, 17, 4, 11, 8, 4, 7, 13, 8, 9, 11, 18)"
12,2,"(2, 3, 11, 5, 1, 12, 0, 10, 7, 9, 13, 14, 8, 4, 6)","(1, 10, 10, 11, 17, 9, 3, 1, 20, 12, 18, 20, 7, 9, 20)"
12,3,"(4, 3, 14, 0, 5, 10, 2, 12)","(11, 2, 19, 4, 18, 9, 15, 17)"
12,4,"(2, 5, 13, 1, 3, 12, 8, 0, 10, 9, 4)","(19, 13, 2, 3, 5, 16, 11, 17, 1, 7, 12)"
13,0,"(12, 1, 5, 7, 0, 9, 4, 6, 2, 13, 14, 11)","(16, 18, 18, 4, 19, 19, 6, 8, 6, 8, 10, 14)"
13,1,"(0, 7, 5, 14, 4, 11, 10, 6, 8, 3, 9, 1, 2)","(3, 18, 3, 13, 17, 6, 12, 6, 5, 12, 15, 12, 20)"
13,2,"(12,)","(14,)"
13,3,"(5,)","(19,)"
13,4,"(13, 7, 4, 8, 0, 5, 11, 6, 9, 12, 3)","(20, 19, 20, 3, 11, 10, 7, 18, 20, 13, 1)"
13,5,"(8, 14, 3, 0, 7, 6, 12, 10, 9, 4, 2, 11, 13, 1, 5)","(9, 5, 1, 6, 2, 7, 10, 16, 14, 18, 10, 4, 16, 19, 14)"
13,6,"(0, 7, 2, 4, 14, 9, 1, 5, 3, 6, 11, 10, 13, 8)","(9, 16, 19, 10, 14, 1, 10, 4, 6, 14, 16, 5, 19, 6)"
13,7,"(11, 4, 8, 14)","(11, 18, 17, 2)"
13,8,"(11, 7, 5, 14, 0, 4, 10)","(3, 13, 18, 5, 12, 11, 13)"
13,9,"(11, 3, 10)","(17, 15, 15)"
