kind,task,machine_selectable,process_time
3,0,"(9, 10, 3, 5)","(14, 18, 14, 5)"
3,1,"(7, 1, 9, 17, 6, 2, 12, 14, 19, 18, 11, 10, 4, 15)","(1, 20, 5, 16, 14, 4, 18, 1, 9, 4, 13, 11, 2, 6)"
3,2,"(1, 8, 5, 18, 10, 0)","(9, 20, 7, 11, 13, 11)"
3,3,"(0, 17, 2)","(20, 12, 14)"
3,4,"(2, 8)","(11, 18)"
3,5,"(3, 18, 11)","(2, 13, 14)"
3,6,"(7, 0, 8, 4, 6, 14, 11, 10, 19, 17, 12, 5)","(3, 20, 4, 20, 17, 7, 3, 13, 14, 3, 11, 7)"
3,7,"(0, 10)","(13, 5)"
3,8,"(4, 6, 3, 18)","(9, 6, 16, 11)"
4,0,"(4, 3, 12, 6, 5, 1, 0, 13, 17, 19, 14, 9, 11, 16, 2, 15, 7, 18, 10)","(16, 19, 16, 1, 20, 4, 11, 7, 14, 14, 3, 20, 6, 17, 4, 6, 11, 2, 14)"
4,1,"(5, 7, 1, 10, 15, 6, 14, 8, 11, 4, 12, 0, 9, 16, 2, 17, 18)","(20, 3, 15, 10, 15, 4, 16, 4, 2, 3, 4, 5, 4, 6, 20, 13, 12)"
4,2,"(12, 17, 9, 4, 3, 15, 16, 7, 19, 6, 13)","(16, 11, 17, 1, 16, 16, 7, 2, 10, 15, 5)"
4,3,"(1, 19, 12, 15, 2, 3, 11)","(12, 7, 3, 18, 19, 12, 2)"
4,4,"(17, 9, 12, 10, 5, 16, 0, 18)","(8, 13, 1, 12, 18, 4, 19, 8)"
4,5,"(8, 18, 11, 12, 13, 6, 5, 19, 17)","(1, 6, 1, 5, 7, 4, 2, 6, 17)"
5,0,"(2, 5, 19, 0, 11, 7, 15, 14, 4, 18, 16, 1, 10, 13, 17, 12, 6, 3)","(5, 10, 13, 16, 16, 18, 7, 9, 19, 3, 13, 15, 15, 4, 14, 20, 18, 9)"
5,1,"(5, 7, 9, 15)","(20, 3, 14, 12)"
5,2,"(13,)","(7,)"
5,3,"(5, 13, 12, 2, 7, 10)","(4, 15, 11, 7, 9, 15)"
5,4,"(16, 15, 19, 5, 8, 13, 7)","(12, 8, 8, 5, 5, 7, 16)"
5,5,"(4, 17, 16, 10, 7, 1, 19, 18, 6, 2, 5, 15, 11, 14, 3, 13, 8, 12, 9)","(10, 13, 19, 8, 15, 4, 16, 4, 14, 17, 18, 5, 10, 11, 20, 17, 20, 9, 4)"
5,6,"(7, 18, 15, 5, 1, 11, 13, 19, 4, 14, 3, 17, 16, 10, 9, 2, 8, 0)","(13, 11, 6, 2, 2, 9, 2, 9, 9, 5, 17, 19, 10, 4, 20, 20, 13, 3)"
5,7,"(3, 15, 13, 18, 12, 9, 1, 8, 17, 10, 14)","(2, 2, 16, 20, 9, 8, 16, 10, 3, 13, 11)"
