kind,task,machine_selectable,process_time
2,8,"(3, 8, 7, 2, 4, 1, 5)","(18, 9, 17, 13, 18, 3, 7)"
2,9,"(8, 0, 4, 7, 6, 9, 5, 3)","(11, 1, 11, 15, 20, 6, 5, 15)"
3,0,"(9, 1)","(11, 15)"
3,1,"(1, 9, 8)","(7, 4, 11)"
3,2,"(6, 0, 2, 4, 5, 8, 9, 7, 3, 1)","(15, 16, 15, 6, 11, 1, 15, 18, 7, 14)"
3,3,"(5, 9)","(1, 17)"
3,4,"(2,)","(7,)"
3,5,"(4, 3)","(7, 20)"
3,6,"(4, 1, 8, 2, 9)","(4, 19, 5, 20, 11)"
3,7,"(6, 3, 9, 1)","(2, 11, 19, 4)"
3,8,"(4,)","(2,)"
4,0,"(9, 7, 6, 3, 5, 0, 8, 1, 4)","(6, 2, 12, 13, 11, 8, 10, 4, 11)"
4,1,"(1,)","(19,)"
4,2,"(9, 5, 3, 1, 2, 0, 8, 4, 7, 6)","(10, 17, 14, 4, 9, 18, 16, 9, 19, 20)"
4,3,"(0, 6, 5, 4)","(3, 10, 3, 6)"
4,4,"(5, 1, 8, 6, 9, 3, 4)","(11, 19, 8, 18, 5, 20, 19)"
5,0,"(9,)","(7,)"
5,1,"(8, 5)","(15, 8)"
5,2,"(7,)","(14,)"
5,3,"(1, 2, 7)","(5, 1, 1)"
5,4,"(4, 1, 8, 7, 6, 2, 3)","(9, 3, 12, 4, 8, 1, 13)"
5,5,"(5, 7, 9, 6, 2, 8, 0, 3, 1, 4)","(14, 16, 14, 18, 12, 5, 20, 2, 3, 12)"
5,6,"(9, 4, 0, 6, 5, 3, 8, 7, 2, 1)","(6, 6, 4, 4, 6, 7, 16, 2, 6, 16)"
5,7,"(7, 3, 9)","(3, 5, 10)"
5,8,"(0, 6, 7, 5)","(12, 9, 4, 12)"
6,0,"(5, 0, 4, 3, 9, 2, 7, 1)","(10, 14, 4, 18, 14, 9, 3, 17)"
6,1,"(6, 1)","(13, 18)"
6,2,"(6, 0, 7, 2, 4, 5, 8, 9)","(4, 1, 3, 6, 6, 11, 17, 3)"
6,3,"(2, 4, 7, 8, 6, 5, 0, 9, 3, 1)","(4, 7, 7, 2, 3, 12, 17, 12, 5, 14)"
6,4,"(7, 6, 5, 1, 3, 8, 9, 2, 4, 0)","(6, 7, 7, 16, 11, 18, 15, 13, 13, 3)"
6,5,"(9, 0)","(17, 17)"
6,6,"(8, 3, 2, 4, 5, 0, 9)","(15, 16, 1, 12, 10, 6, 10)"
6,7,"(8, 7, 0, 4)","(5, 17, 11, 17)"
6,8,"(4, 0, 3, 9, 6, 8, 7)","(14, 1, 5, 16, 11, 1, 17)"
7,0,"(2, 1, 6, 9, 0)","(7, 18, 14, 8, 18)"
7,1,"(4, 7, 0, 5, 3, 6, 1, 8, 9, 2)","(6, 12, 3, 5, 17, 17, 5, 9, 6, 20)"
7,2,"(1,)","(4,)"
7,3,"(8, 9, 5, 7, 1, 6, 0, 4)","(3, 6, 7, 16, 8, 7, 15, 14)"
7,4,"(5,)","(18,)"
7,5,"(5, 6, 1, 2, 7, 4)","(16, 12, 2, 14, 2, 12)"
8,0,"(9, 5, 3, 8, 0, 6)","(2, 12, 20, 1, 20, 6)"
8,1,"(5, 7, 4, 0, 2, 6, 8, 1)","(19, 10, 6, 2, 19, 4, 2, 3)"
8,2,"(9, 7, 1, 3, 4, 6, 5, 2, 8)","(5, 3, 18, 16, 18, 14, 11, 11, 18)"
8,3,"(4, 6, 0, 1, 9, 2)","(15, 18, 4, 5, 19, 13)"
8,4,"(4, 7, 0, 5, 8, 2)","(9, 16, 4, 15, 18, 18)"
8,5,"(8, 6, 9, 3, 4, 1)","(7, 12, 6, 3, 3, 7)"
8,6,"(4, 8, 0, 9)","(12, 7, 3, 3)"
8,7,"(9,)","(16,)"
9,0,"(1, 9, 5, 4, 0, 3, 6, 2, 7, 8)","(3, 18, 7, 6, 3, 9, 18, 5, 19, 16)"
9,1,"(8, 2, 3, 7)","(9, 11, 9, 18)"
9,2,"(6, 5, 9, 4, 2)","(17, 9, 10, 20, 20)"
9,3,"(7, 0, 3, 4, 6, 2, 5)","(11, 4, 19, 17, 18, 19, 19)"
9,4,"(9, 4, 6, 0, 5, 3, 2)","(20, 20, 11, 11, 11, 7, 4)"
9,5,"(5, 4, 3, 7, 9, 6, 1, 2, 8, 0)","(10, 11, 17, 7, 9, 13, 2, 1, 3, 6)"
9,6,"(8, 2, 9, 1, 5, 0, 7)","(10, 4, 1, 8, 11, 6, 7)"
9,7,"(8, 7, 9, 5, 3, 4, 0, 1, 2)","(10, 4, 12, 18, 12, 4, 17, 15, 20)"
9,8,"(4, 2, 0, 5, 7, 1, 9, 6)","(4, 11, 2, 18, 9, 15, 17, 13)"
9,9,"(7, 0, 2, 1, 9, 4)","(12, 5, 10, 11, 12, 6)"
10,0,"(9, 3, 0, 4, 6, 2, 7)","(8, 1, 17, 9, 14, 6, 11)"
10,1,"(2, 7, 4, 9, 0, 8)","(16, 1, 5, 5, 16, 16)"
10,2,"(5, 7)","(5, 11)"
10,3,"(3, 1, 4, 8, 7)","(2, 3, 4, 20, 13)"
10,4,"(1, 3, 9, 0, 4, 7)","(11, 10, 9, 18, 19, 17)"
10,5,"(1, 8, 0, 6, 9)","(17, 4, 10, 18, 11)"
10,6,"(3, 6, 4, 9, 2)","(19, 19, 13, 10, 10)"
10,7,"(1, 7, 2)","(17, 6, 1)"
11,0,"(2, 4, 5, 7, 9, 0, 6, 3, 8)","(15, 12, 18, 7, 3, 10, 3, 14, 5)"
11,1,"(4, 8, 5, 3)","(15, 7, 9, 5)"
11,2,"(0, 8)","(20, 16)"
11,3,"(4, 9, 7, 5, 1, 0, 6, 2)","(17, 11, 19, 16, 4, 4, 20, 2)"
11,4,"(5, 3, 2)","(4, 11, 10)"
11,5,"(3, 7)","(14, 2)"
12,0,"(3, 4, 7, 2, 5, 6, 8)","(18, 16, 1, 16, 7, 13, 13)"
12,1,"(0, 3, 4, 1, 9, 2, 8, 7, 6)","(7, 12, 15, 16, 3, 9, 8, 12, 8)"
12,2,"(8, 1, 3, 2, 6, 0, 9, 4, 5, 7)","(14, 5, 1, 8, 15, 6, 11, 12, 13, 6)"
12,3,"(9, 4, 6, 2, 0, 1, 8, 7)","(1, 15, 16, 15, 10, 18, 18, 18)"
12,4,"(3, 1, 4, 0, 2)","(14, 20, 16, 11, 5)"
12,5,"(9, 7, 6, 5, 2, 1, 3, 8)","(18, 19, 19, 12, 16, 14, 6, 4)"
12,6,"(7, 1, 6, 2, 5, 9, 8, 0)","(13, 10, 6, 10, 1, 20, 11, 15)"
12,7,"(0, 2, 1, 8, 9, 3, 6, 5)","(14, 5, 18, 16, 14, 8, 10, 13)"
