kind,task,machine_selectable,process_time
2,4,"(19, 4, 14, 9, 1, 17, 3, 6, 2, 18, 8, 16)","(6, 7, 11, 1, 5, 10, 6, 4, 1, 16, 6, 14)"
2,5,"(18, 3, 7, 10, 8, 0, 12, 16, 6)","(3, 19, 20, 10, 15, 10, 1, 19, 7)"
2,6,"(13, 0, 4, 17, 10, 1, 3, 14, 12, 2)","(19, 9, 3, 6, 2, 3, 17, 5, 11, 15)"
2,7,"(0, 10, 18, 14, 3, 6, 9, 15, 11, 1, 16)","(17, 20, 20, 14, 9, 19, 13, 6, 19, 5, 14)"
3,0,"(5, 8, 7, 0, 3, 2, 18, 10, 14, 9, 11, 15, 12, 19)","(1, 8, 1, 9, 8, 7, 4, 8, 16, 10, 2, 5, 20, 12)"
3,1,"(4, 0, 1, 7, 3, 6)","(11, 15, 18, 8, 4, 12)"
3,2,"(4, 7, 16, 14, 9, 5, 15, 19, 1)","(4, 13, 11, 20, 18, 12, 5, 9, 12)"
3,3,"(0, 9)","(16, 1)"
3,4,"(10, 9, 14, 15, 5, 19, 0, 2, 4, 12, 6, 11, 1, 16, 18, 7, 3, 17, 8)","(15, 4, 1, 14, 17, 8, 6, 18, 6, 6, 7, 5, 14, 18, 16, 18, 5, 7, 17)"
3,5,"(13, 4, 12, 0, 5, 1, 9, 8, 3, 14)","(2, 19, 18, 11, 3, 20, 7, 18, 14, 15)"
4,0,"(16, 6, 9, 13, 18, 3, 17, 4, 1, 2, 7, 0, 10, 19, 5, 12, 14, 11, 8)","(4, 5, 14, 7, 3, 8, 16, 16, 19, 20, 19, 1, 15, 2, 7, 17, 7, 5, 14)"
4,1,"(14, 13, 17, 6, 4, 1, 10, 8, 5, 12, 19, 16, 7, 3, 0, 9, 15)","(1, 1, 13, 5, 10, 13, 1, 14, 6, 15, 17, 17, 11, 17, 5, 12, 11)"
4,2,"(12,)","(12,)"
4,3,"(0, 3, 2, 1, 11, 4)","(5, 7, 8, 18, 20, 18)"
4,4,"(3, 18, 1, 7, 2, 4, 14, 19)","(9, 20, 3, 8, 20, 17, 7, 6)"
4,5,"(16, 1, 5, 10, 19, 3, 0, 2, 7)","(14, 3, 14, 7, 4, 10, 1, 8, 8)"
4,6,"(2, 6, 14, 19, 12, 8, 1, 7, 17)","(15, 6, 16, 7, 14, 9, 17, 4, 18)"
4,7,"(11, 17, 4, 6, 10, 15, 0, 14, 2, 19, 3)","(7, 16, 11, 10, 20, 11, 20, 14, 5, 4, 7)"
4,8,"(11, 2, 8, 12, 19, 7, 14, 4, 5, 0)","(1, 18, 18, 16, 7, 3, 9, 20, 7, 11)"
5,0,"(17, 8, 15, 16, 6, 13, 1, 18, 19, 0, 5, 12, 11)","(13, 4, 2, 16, 6, 12, 5, 10, 17, 15, 15, 13, 10)"
5,1,"(15, 12, 9, 3, 14)","(12, 17, 5, 2, 1)"
5,2,"(11, 13, 9, 8, 16, 18, 1, 3, 4)","(14, 15, 9, 20, 16, 11, 14, 9, 12)"
5,3,"(11, 12, 0, 1, 18, 2, 15, 9, 7, 3, 14, 6, 19, 10, 8, 16, 13, 5, 17)","(2, 16, 16, 6, 15, 14, 2, 9, 9, 3, 17, 7, 17, 16, 18, 14, 12, 7, 7)"
5,4,"(10, 19, 1, 12, 7)","(9, 18, 19, 15, 6)"
5,5,"(16, 11)","(9, 17)"
5,6,"(10, 6, 18, 1, 15, 9, 4)","(19, 10, 17, 12, 2, 14, 18)"
5,7,"(15, 11, 12, 18, 2, 9, 10, 1, 5, 6, 17, 4, 16, 7, 14, 13, 8, 19, 3)","(11, 6, 4, 16, 18, 19, 3, 5, 17, 7, 15, 6, 10, 12, 13, 17, 19, 13, 11)"
