kind,task,machine_selectable,process_time
4,6,"(15, 8, 16, 19, 17, 2, 11, 1, 7)","(19, 20, 19, 11, 8, 1, 12, 20, 15)"
4,7,"(13, 0, 14, 8, 2, 18, 1, 5, 9, 15, 16, 4, 10, 17, 6, 12, 7, 3, 19, 11)","(13, 1, 1, 4, 6, 15, 19, 3, 16, 5, 13, 15, 16, 12, 6, 3, 9, 4, 12, 1)"
5,0,"(11, 16, 17, 10, 6, 8, 7, 14, 18, 15, 12, 5, 4)","(14, 3, 11, 4, 19, 17, 9, 11, 4, 2, 5, 2, 2)"
5,1,"(11,)","(10,)"
5,2,"(4, 15, 16, 2, 8, 19, 13, 10, 1, 14, 11, 5, 18)","(4, 3, 17, 14, 1, 18, 9, 4, 18, 13, 8, 9, 6)"
5,3,"(3, 13, 4, 2, 12, 7, 5, 1, 10, 15, 14, 19, 16, 8, 9, 18, 6)","(3, 20, 6, 20, 15, 20, 1, 5, 9, 20, 3, 5, 5, 2, 18, 11, 4)"
5,4,"(1, 13, 6, 7, 17, 0)","(6, 10, 16, 9, 19, 5)"
5,5,"(19, 4, 9, 1, 2, 8, 16, 11, 6, 7, 14, 18)","(18, 3, 14, 13, 15, 12, 3, 19, 9, 1, 13, 16)"
6,0,"(4, 14, 17, 10, 18, 12, 8, 7, 15, 5, 13, 0, 11, 1, 9, 6, 16, 2, 3)","(11, 5, 5, 18, 13, 15, 16, 13, 16, 16, 5, 10, 6, 15, 5, 11, 1, 15, 12)"
6,1,"(19, 2, 1, 14, 4, 10, 12, 18, 3)","(6, 6, 9, 17, 12, 20, 2, 5, 6)"
6,2,"(4, 5, 19, 7, 16, 17, 10, 9, 14, 8, 3, 2)","(7, 9, 4, 12, 15, 3, 12, 16, 19, 19, 9, 15)"
6,3,"(1, 15, 11, 17, 7, 2, 8, 0, 13, 19)","(1, 5, 20, 8, 20, 18, 3, 19, 19, 2)"
6,4,"(5, 16, 7, 6)","(2, 10, 5, 4)"
6,5,"(1, 14, 9, 6, 2, 4, 18, 8, 11, 3)","(8, 18, 5, 16, 18, 19, 15, 19, 17, 13)"
6,6,"(5, 9, 17, 11, 15, 12)","(4, 17, 20, 13, 14, 15)"
6,7,"(0, 19, 7, 9, 5, 6, 4)","(13, 7, 12, 6, 3, 14, 13)"
6,8,"(12, 10, 2, 9, 13, 3, 7, 16, 5)","(17, 4, 18, 2, 18, 12, 12, 8, 1)"
6,9,"(1, 12, 13, 5, 9, 4, 17, 18, 7, 14, 11, 8, 15, 16, 0, 3, 2)","(10, 4, 7, 13, 12, 14, 10, 8, 16, 6, 10, 12, 16, 4, 6, 11, 11)"
