kind,task,machine_selectable,process_time
7,9,"(7, 6, 9, 19, 11, 8, 4, 18, 15, 0, 2, 10)","(5, 6, 1, 1, 9, 16, 7, 15, 9, 5, 12, 13)"
8,0,"(4, 19, 1, 6, 17, 10, 9, 3, 15, 7, 2, 11, 0, 16, 12)","(7, 2, 9, 14, 18, 7, 7, 19, 8, 20, 2, 14, 8, 16, 9)"
8,1,"(19, 6, 18)","(2, 9, 3)"
8,2,"(17, 8, 4, 2, 12, 1, 5, 6, 9, 0, 18, 7, 13, 3, 11)","(5, 20, 3, 11, 6, 15, 20, 9, 17, 11, 16, 7, 20, 19, 14)"
8,3,"(18, 9, 0, 13, 19, 8, 15, 6, 1, 16, 11, 5, 17)","(20, 14, 9, 13, 17, 18, 5, 5, 6, 2, 4, 16, 13)"
8,4,"(17, 11, 3, 9)","(7, 8, 12, 12)"
9,0,"(5, 16, 18, 8, 11, 17, 19, 0, 1, 4, 6, 12)","(3, 4, 4, 18, 17, 9, 13, 1, 15, 8, 14, 13)"
9,1,"(16, 9, 6, 15, 11, 18, 5, 14, 8, 7, 1)","(9, 19, 2, 16, 5, 7, 9, 19, 19, 15, 13)"
9,2,"(8, 2, 11, 6, 15, 3, 19, 5, 9, 18, 1)","(17, 16, 2, 12, 14, 11, 10, 20, 18, 2, 9)"
9,3,"(13, 11, 12, 15, 14, 9, 3, 0)","(8, 12, 12, 20, 17, 8, 14, 16)"
9,4,"(11, 10, 14, 18, 8, 17, 0, 3, 15, 4, 9, 16, 6, 7, 19, 1)","(8, 13, 12, 15, 19, 10, 17, 5, 9, 9, 3, 18, 11, 7, 11, 12)"
9,5,"(4, 16, 9, 3, 11, 0, 10, 15, 17)","(10, 12, 8, 17, 15, 15, 2, 15, 8)"
9,6,"(11, 6, 18, 19, 16, 15, 3, 5, 12, 4)","(16, 7, 9, 5, 1, 11, 6, 2, 3, 17)"
9,7,"(17, 9, 6, 1, 0, 5, 12, 2, 3, 19, 7, 15, 8, 16, 13, 18, 11, 14, 4, 10)","(16, 18, 20, 18, 19, 1, 17, 15, 9, 6, 1, 2, 13, 10, 20, 4, 12, 2, 11, 11)"
9,8,"(14, 2, 4, 8, 10, 19, 0, 13, 11, 17, 15, 6, 18, 7, 16, 12, 9)","(14, 6, 14, 18, 17, 20, 3, 14, 5, 18, 17, 1, 2, 10, 12, 19, 6)"
10,0,"(3, 4, 9, 15, 7, 2, 19, 8, 5)","(13, 6, 17, 1, 13, 17, 1, 19, 11)"
10,1,"(5, 3, 12)","(19, 18, 9)"
10,2,"(0, 17, 1, 15)","(14, 14, 4, 16)"
10,3,"(15,)","(12,)"
10,4,"(17, 18, 2, 15, 0, 5, 12, 3, 4, 7, 19)","(14, 2, 7, 14, 6, 4, 4, 5, 14, 18, 11)"
11,0,"(1, 14, 7, 6, 9, 3, 19, 17, 13, 4, 8, 11, 0)","(18, 6, 20, 2, 16, 8, 8, 18, 16, 20, 3, 12, 6)"
11,1,"(7, 16, 18, 12, 4, 5, 11)","(5, 8, 11, 3, 7, 4, 19)"
11,2,"(5, 9, 7, 8, 4, 18, 1, 6, 12)","(1, 15, 14, 15, 1, 17, 19, 17, 8)"
11,3,"(16, 6, 7, 9, 12, 5, 0, 19, 18, 10, 3, 4, 11, 17, 1, 8, 15, 2)","(17, 17, 9, 1, 6, 1, 3, 3, 17, 5, 1, 10, 16, 15, 13, 2, 4, 13)"
11,4,"(2, 17, 14, 8, 3, 9, 12, 18, 4, 16, 19, 0, 7, 10, 1, 15, 5, 11, 13, 6)","(10, 4, 4, 18, 2, 2, 4, 5, 4, 10, 15, 15, 17, 2, 4, 20, 14, 4, 13, 16)"
11,5,"(14, 16, 15, 13, 10, 6, 5, 12, 17, 8, 2)","(15, 17, 20, 3, 20, 16, 12, 19, 7, 20, 15)"
11,6,"(17, 10, 3, 16, 13, 2, 8, 7, 11, 15, 1, 19, 12, 9, 6, 5, 4, 14, 18)","(15, 10, 10, 14, 5, 17, 1, 12, 16, 16, 20, 16, 15, 15, 20, 18, 19, 13, 18)"
11,7,"(0, 3, 18, 15, 9, 12, 2, 8, 4, 16, 5, 13, 14, 17, 11, 19, 10, 1)","(5, 8, 19, 18, 10, 18, 2, 17, 11, 5, 14, 14, 6, 19, 5, 15, 18, 4)"
11,8,"(14, 2, 19, 15, 4, 7, 16, 3)","(1, 18, 15, 15, 19, 14, 4, 8)"
11,9,"(2, 15, 4, 13, 11, 6, 3, 16, 14, 7, 8, 10)","(3, 9, 13, 2, 10, 4, 13, 16, 16, 14, 17, 14)"
12,0,"(18, 14, 3, 12, 6, 2, 1, 11)","(16, 19, 8, 8, 6, 15, 16, 16)"
12,1,"(1, 9, 0, 7, 18, 4, 8, 3, 12, 5, 13, 14, 15, 17, 16, 19, 11, 10, 6)","(7, 6, 16, 17, 3, 2, 10, 20, 3, 13, 11, 1, 17, 16, 19, 20, 9, 15, 6)"
12,2,"(2, 14)","(11, 18)"
12,3,"(19, 9, 5, 17, 15, 6, 12, 11, 2)","(5, 12, 3, 3, 7, 17, 6, 5, 14)"
12,4,"(18, 7, 16, 8, 15, 0, 6, 3, 10, 13, 4, 2, 17, 5, 9, 14, 19)","(1, 5, 13, 15, 17, 9, 4, 16, 17, 5, 1, 17, 8, 8, 15, 11, 6)"
13,0,"(7, 2, 0, 11, 9, 16, 6, 14, 8, 13, 4)","(4, 4, 3, 7, 16, 18, 12, 14, 4, 18, 18)"
13,1,"(9, 14, 2, 4, 16, 5, 7, 17, 12, 11, 0, 6, 8, 10, 3, 19, 15, 13, 18)","(7, 17, 9, 1, 14, 8, 4, 18, 16, 1, 1, 14, 2, 6, 16, 20, 2, 9, 6)"
13,2,"(4, 13, 0, 7, 17, 14)","(9, 16, 19, 2, 15, 7)"
13,3,"(2, 18, 1, 3, 10, 16, 7, 8, 0)","(6, 13, 15, 8, 6, 15, 7, 20, 5)"
13,4,"(15, 16, 17, 7, 19, 1, 8, 18, 6, 13, 9, 2, 11, 10, 14, 3)","(13, 11, 7, 19, 18, 5, 14, 12, 12, 14, 20, 13, 7, 4, 15, 10)"
13,5,"(18, 16, 17, 13, 11, 19, 1, 15, 3, 14, 6, 9, 10)","(13, 9, 18, 20, 1, 12, 12, 14, 5, 7, 17, 13, 1)"
13,6,"(2, 19, 3, 10, 6, 14, 13, 4)","(13, 3, 10, 1, 9, 8, 19, 15)"
13,7,"(6, 4, 2, 12, 18, 16, 14, 13, 8, 17, 1, 5, 0, 9, 11, 19, 15, 7, 10, 3)","(1, 16, 13, 17, 10, 18, 8, 2, 12, 12, 19, 12, 17, 2, 2, 15, 6, 16, 9, 12)"
13,8,"(16, 8, 12, 13, 15, 9, 0, 11, 10, 17, 3, 1, 5, 6, 19, 18, 4, 14, 7, 2)","(6, 12, 19, 5, 20, 1, 9, 7, 3, 2, 19, 11, 15, 18, 3, 19, 11, 1, 4, 10)"
14,0,"(15, 18, 6)","(7, 2, 12)"
14,1,"(13, 7, 8, 2, 1, 3, 10, 19, 5, 16, 11)","(7, 11, 16, 10, 14, 17, 14, 9, 10, 18, 13)"
14,2,"(12, 7, 5, 6, 10, 13, 11, 9, 19, 16, 18, 0, 2, 1)","(10, 1, 3, 4, 16, 12, 17, 7, 20, 14, 17, 12, 4, 12)"
14,3,"(9, 4, 5, 2, 17, 1, 0, 7)","(20, 15, 7, 16, 16, 1, 17, 18)"
14,4,"(3, 4, 12, 18, 1, 9, 8, 5, 15, 7, 10, 0, 19, 6, 14, 17, 2, 16, 13, 11)","(6, 18, 6, 6, 8, 14, 13, 1, 7, 11, 16, 18, 15, 9, 20, 12, 13, 20, 12, 8)"
14,5,"(10, 7, 1, 15, 14, 8, 9, 16, 5, 2, 13)","(6, 16, 4, 6, 4, 5, 13, 2, 19, 14, 18)"
14,6,"(17,)","(11,)"
14,7,"(9, 15, 6, 17, 14, 16, 12, 4, 8, 1)","(7, 16, 12, 1, 4, 18, 4, 5, 12, 15)"
