kind,task,machine_selectable,process_time
2,6,"(3, 14, 5, 2, 4, 11, 6, 10, 0, 13, 1, 8, 12)","(18, 3, 19, 14, 13, 6, 7, 10, 18, 9, 11, 17, 10)"
2,7,"(9, 4, 3)","(9, 11, 18)"
3,0,"(4, 14, 0, 9, 13, 8, 12, 5, 10)","(8, 3, 4, 10, 19, 15, 2, 3, 17)"
3,1,"(13, 14, 1, 6, 12, 2, 5, 0, 3, 8, 9)","(1, 2, 2, 20, 12, 15, 2, 11, 14, 16, 18)"
3,2,"(9, 8, 5, 1, 6, 7, 2)","(16, 9, 19, 20, 18, 18, 6)"
3,3,"(6, 1, 3, 0, 12, 13, 7, 11, 10, 5, 9, 2, 14)","(7, 12, 14, 16, 14, 10, 15, 3, 7, 18, 1, 4, 13)"
3,4,"(14, 6, 11, 2, 7, 1, 3, 10, 5)","(17, 14, 15, 17, 18, 18, 18, 13, 2)"
3,5,"(9, 2, 7, 8, 13, 1, 10)","(1, 17, 12, 10, 19, 18, 15)"
4,0,"(2, 5, 13, 8, 11, 6, 9, 0, 12, 3, 14, 10)","(5, 12, 10, 17, 11, 10, 7, 3, 20, 17, 11, 20)"
4,1,"(2, 5, 4, 0, 14, 11, 10, 12, 6, 9, 13, 1, 7, 8, 3)","(16, 10, 15, 8, 15, 14, 2, 4, 9, 1, 7, 20, 13, 15, 20)"
4,2,"(6, 0, 2, 13, 10, 1, 5, 12, 4)","(14, 18, 3, 7, 3, 17, 8, 16, 16)"
4,3,"(5, 8, 13, 9)","(15, 9, 10, 8)"
4,4,"(1, 7, 0, 9, 13, 6)","(5, 8, 4, 13, 8, 12)"
4,5,"(7, 14, 3, 13, 0, 1, 12, 10, 4, 11)","(15, 13, 8, 10, 2, 20, 7, 20, 5, 1)"
5,0,"(5, 10, 11, 6, 13, 2, 14, 1, 7)","(19, 6, 5, 10, 14, 18, 7, 8, 14)"
5,1,"(8, 13, 12)","(7, 13, 2)"
5,2,"(9, 10, 6, 4, 0, 2, 14, 5, 8, 7)","(7, 14, 14, 20, 12, 8, 6, 6, 17, 12)"
5,3,"(12,)","(6,)"
5,4,"(11, 6, 8, 5, 9, 13, 10, 0, 3, 2, 14, 1)","(18, 17, 14, 5, 5, 16, 16, 9, 14, 11, 12, 3)"
5,5,"(9, 14, 8, 3, 10, 5, 2, 6, 0, 11)","(5, 5, 3, 8, 1, 7, 5, 20, 18, 14)"
5,6,"(2, 8, 9, 13, 5, 4, 10)","(11, 17, 14, 6, 16, 3, 10)"
5,7,"(10, 3, 8, 5, 13, 0, 14, 7, 9, 1, 4, 2)","(9, 9, 7, 14, 7, 16, 16, 15, 15, 14, 11, 13)"
5,8,"(0, 6, 12, 13)","(11, 7, 6, 11)"
5,9,"(4, 2, 6, 14)","(14, 1, 13, 9)"
6,0,"(3,)","(11,)"
6,1,"(2, 3, 12, 11, 7, 6, 13, 10, 0, 4, 14, 9, 5)","(6, 13, 15, 20, 13, 2, 8, 19, 3, 6, 3, 20, 12)"
6,2,"(8, 4, 5, 9, 2, 0, 12, 1, 13)","(11, 8, 2, 9, 16, 1, 9, 16, 14)"
6,3,"(2, 10)","(16, 14)"
6,4,"(4, 5, 6, 14, 1)","(7, 1, 11, 6, 12)"
6,5,"(13, 9, 5, 3, 6, 1, 7, 4, 8, 14)","(15, 20, 9, 3, 7, 9, 2, 4, 10, 6)"
6,6,"(1, 3, 7, 0, 13, 6, 5, 4, 9, 10, 2, 12, 11, 14, 8)","(15, 12, 7, 16, 15, 15, 6, 15, 12, 18, 16, 10, 11, 15, 14)"
6,7,"(7, 4, 3, 11)","(9, 10, 11, 16)"
7,0,"(8, 3, 1, 6)","(15, 11, 4, 8)"
7,1,"(6,)","(13,)"
7,2,"(2, 4, 13, 0, 9, 7, 8, 12, 14, 6, 11, 5, 10)","(3, 13, 9, 16, 20, 20, 11, 16, 9, 7, 17, 19, 1)"
7,3,"(9, 2, 5)","(9, 8, 10)"
7,4,"(10, 7, 6, 11, 1, 12, 9, 14, 2, 13, 8)","(14, 12, 11, 9, 11, 10, 13, 6, 17, 7, 14)"
7,5,"(14, 13)","(5, 2)"
7,6,"(13, 10, 3, 14, 2, 12, 11, 8, 4, 1, 5)","(14, 14, 15, 14, 7, 16, 12, 18, 2, 9, 1)"
7,7,"(9,)","(18,)"
7,8,"(3, 5, 14, 12, 13, 10, 11, 4, 1, 6, 7, 8, 2, 9)","(15, 6, 19, 18, 20, 10, 20, 9, 6, 10, 9, 7, 9, 17)"
7,9,"(9, 12, 4)","(8, 7, 11)"
