kind,task,machine_selectable,process_time
3,2,"(4, 6, 2, 3, 12, 1, 0, 10, 14, 7, 5, 8)","(6, 19, 10, 1, 20, 19, 2, 14, 18, 18, 9, 12)"
3,3,"(13, 10, 0, 8, 5, 12, 6, 9, 11, 4, 7, 3)","(2, 13, 6, 1, 5, 19, 8, 11, 1, 19, 10, 10)"
3,4,"(6, 7, 8, 1, 3, 9, 0, 10)","(12, 15, 11, 6, 1, 16, 9, 5)"
3,5,"(0,)","(11,)"
3,6,"(12, 3, 7, 6, 14, 8, 1, 9, 0, 11, 5, 4, 10, 13)","(7, 15, 8, 4, 11, 17, 3, 8, 10, 7, 4, 13, 19, 14)"
3,7,"(10, 5, 2, 7, 4, 6, 11, 12)","(4, 14, 16, 13, 1, 19, 4, 9)"
3,8,"(11, 4, 1, 13, 3, 6, 7, 2, 0, 14)","(9, 20, 10, 3, 20, 3, 5, 8, 3, 20)"
3,9,"(13, 7, 9, 0, 6, 3, 2, 4, 8, 12)","(8, 13, 6, 9, 7, 9, 18, 19, 11, 6)"
4,0,"(14, 2, 8, 10, 12, 4, 1, 6, 3, 0, 7, 11)","(7, 1, 12, 20, 16, 6, 13, 18, 3, 8, 5, 5)"
4,1,"(11, 6, 14, 8, 5, 7, 9, 0, 10, 2, 12, 1, 3)","(3, 9, 16, 19, 10, 4, 9, 7, 3, 11, 8, 3, 1)"
4,2,"(2, 5, 9, 6, 4, 1, 0, 8, 13, 12, 11, 7, 3, 10, 14)","(15, 4, 8, 9, 10, 3, 6, 2, 4, 11, 20, 15, 18, 7, 12)"
4,3,"(9, 7, 8, 5, 13)","(14, 20, 10, 1, 6)"
4,4,"(2, 0, 1, 12, 9, 10, 6, 11, 3, 4, 8, 7, 13, 5)","(14, 4, 2, 20, 5, 18, 14, 2, 2, 6, 19, 12, 4, 14)"
4,5,"(1, 7)","(8, 11)"
4,6,"(4, 3, 5, 10, 12, 13)","(15, 19, 6, 3, 7, 10)"
5,0,"(7, 3, 1, 9, 0, 4, 10)","(6, 18, 20, 2, 4, 10, 8)"
5,1,"(9, 1, 10, 0)","(17, 3, 2, 11)"
5,2,"(10, 5, 3, 9, 0, 4, 6, 12)","(6, 10, 2, 11, 13, 8, 4, 19)"
5,3,"(10, 6, 12, 5, 9, 14, 7, 0, 4, 1, 3, 13, 2, 8)","(9, 11, 20, 4, 11, 16, 5, 6, 5, 20, 5, 18, 3, 19)"
5,4,"(11, 10, 2, 12, 6, 5)","(14, 7, 16, 3, 12, 11)"
6,0,"(7, 11, 13, 9, 6, 14, 8, 2, 3, 5)","(5, 5, 17, 10, 10, 8, 7, 16, 7, 4)"
6,1,"(12, 4, 5, 14)","(9, 18, 7, 13)"
6,2,"(7, 5, 12, 3, 10, 9)","(9, 20, 17, 20, 7, 16)"
6,3,"(10, 4, 5, 11, 14)","(3, 17, 16, 10, 4)"
6,4,"(8, 6, 1, 4, 14)","(11, 2, 4, 17, 2)"
6,5,"(8, 13, 10, 9, 11, 4, 2, 6, 0, 12, 14, 7, 3, 5)","(10, 1, 8, 6, 9, 10, 15, 17, 14, 4, 2, 18, 12, 17)"
6,6,"(5, 10)","(19, 17)"
6,7,"(2, 14, 12, 0)","(12, 18, 18, 14)"
6,8,"(5, 10, 9, 4, 8, 7, 6)","(14, 2, 1, 12, 11, 13, 3)"
6,9,"(4, 13, 2, 3, 5, 11, 7, 12)","(3, 16, 7, 8, 9, 19, 19, 17)"
7,0,"(10, 2)","(13, 3)"
7,1,"(12, 5)","(19, 6)"
7,2,"(14, 8, 9, 0, 1, 11, 12, 5, 4, 3, 13, 2, 10, 6, 7)","(2, 3, 17, 1, 13, 9, 2, 2, 7, 2, 19, 4, 12, 3, 15)"
7,3,"(10, 8)","(5, 5)"
7,4,"(13, 6, 14)","(16, 8, 16)"
7,5,"(7, 8, 9, 1, 5, 13, 11, 3, 4, 2, 14, 6, 0, 12)","(17, 13, 9, 3, 18, 5, 10, 5, 1, 7, 16, 16, 15, 14)"
8,0,"(11, 8, 2, 5, 7, 3, 9, 10, 13, 0, 1, 14, 4, 6)","(12, 14, 9, 14, 11, 3, 10, 6, 16, 2, 11, 13, 9, 9)"
8,1,"(1, 11, 5, 2)","(5, 16, 19, 15)"
8,2,"(8, 5, 7, 0, 14, 3, 2, 12, 9, 13, 6, 11)","(11, 19, 6, 8, 5, 19, 6, 20, 13, 9, 10, 15)"
8,3,"(9, 14, 12, 6, 3, 0)","(13, 12, 13, 10, 7, 8)"
8,4,"(2, 1, 14, 5, 9, 10, 0, 7, 6, 13)","(20, 2, 7, 20, 17, 5, 1, 19, 1, 15)"
8,5,"(3, 8, 5, 0, 11, 4, 14, 1, 10, 9, 13)","(6, 10, 18, 1, 8, 2, 18, 8, 9, 6, 13)"
9,0,"(1, 7, 12, 9, 11, 3, 5, 2, 0, 10, 8, 4, 14)","(11, 9, 14, 15, 7, 11, 2, 18, 20, 4, 8, 4, 4)"
9,1,"(13, 1, 12, 4, 9, 14, 11)","(9, 6, 15, 4, 2, 5, 14)"
9,2,"(1, 12, 5, 3, 11, 9, 6)","(16, 7, 18, 4, 8, 1, 11)"
9,3,"(9, 14, 4, 0, 7, 5, 13, 12, 11, 10, 3)","(12, 7, 2, 8, 19, 9, 12, 19, 12, 3, 7)"
9,4,"(5, 12, 0, 6, 1, 13, 10, 7, 9, 2, 14)","(18, 17, 14, 18, 17, 18, 7, 16, 18, 1, 8)"
10,0,"(6, 2, 4, 12, 13, 8, 5, 14)","(16, 4, 9, 6, 9, 6, 17, 9)"
10,1,"(0, 7, 11, 9, 3, 8, 4, 5, 12, 10, 14, 13, 1, 6, 2)","(3, 4, 11, 4, 15, 10, 1, 5, 11, 7, 2, 2, 8, 2, 11)"
10,2,"(2, 11, 4, 10, 5)","(19, 3, 6, 2, 4)"
10,3,"(9, 4, 14, 10, 5, 12, 8, 1, 2, 13, 0, 11, 6, 7)","(16, 7, 15, 10, 16, 7, 10, 10, 4, 8, 15, 4, 13, 10)"
10,4,"(4, 0)","(4, 10)"
10,5,"(4, 14, 13, 2, 6, 10, 3)","(12, 20, 2, 17, 10, 7, 5)"
10,6,"(11, 4, 8, 0, 7, 13, 2)","(18, 1, 18, 4, 2, 14, 19)"
10,7,"(11, 12, 14, 0, 8, 10, 13, 9, 7, 1, 3, 2, 5)","(2, 2, 1, 8, 5, 1, 1, 20, 20, 16, 8, 2, 13)"
10,8,"(6, 0, 14, 5, 3, 13, 10)","(8, 10, 18, 6, 5, 2, 16)"
11,0,"(10, 11, 12, 8, 5)","(11, 18, 3, 16, 1)"
11,1,"(5, 3, 10, 11, 0, 2, 4, 1, 14, 8, 13, 9, 7, 6)","(6, 15, 4, 10, 9, 8, 7, 8, 20, 8, 8, 10, 13, 6)"
11,2,"(9, 7, 12, 8, 1, 6)","(18, 5, 3, 18, 7, 18)"
11,3,"(0, 9, 10, 3, 14, 2, 5, 1, 13, 11, 6)","(19, 1, 17, 19, 20, 13, 8, 3, 9, 1, 12)"
11,4,"(0, 2, 5, 8, 10, 11, 4, 6)","(2, 3, 12, 17, 9, 1, 19, 3)"
11,5,"(2, 3, 5, 0, 11, 8, 6, 4, 14, 12, 7, 1)","(5, 1, 9, 12, 1, 10, 3, 1, 1, 1, 11, 10)"
11,6,"(8, 14, 13, 11, 3)","(7, 3, 10, 11, 3)"
11,7,"(3, 11, 4, 12, 5, 9, 2, 1, 10, 7, 8, 0, 14, 13)","(8, 8, 20, 5, 19, 11, 9, 2, 10, 7, 17, 17, 16, 12)"
11,8,"(2, 10, 12, 11, 1, 14, 6, 4, 13, 3, 0, 7)","(1, 9, 3, 6, 7, 12, 9, 5, 2, 20, 5, 4)"
12,0,"(5, 12, 1, 14, 10, 4, 13, 2, 6, 9, 11, 3, 8, 0)","(2, 14, 18, 18, 4, 3, 11, 15, 11, 6, 6, 20, 20, 8)"
12,1,"(5, 12, 0)","(6, 12, 6)"
12,2,"(14, 1, 2, 13, 0, 9, 10, 8)","(7, 7, 17, 4, 9, 4, 12, 7)"
12,3,"(12,)","(14,)"
12,4,"(7, 9, 0, 1, 3, 12)","(13, 2, 1, 5, 10, 20)"
12,5,"(11, 8, 2, 10, 0, 13, 14)","(5, 8, 4, 19, 17, 19, 1)"
12,6,"(6, 9)","(10, 16)"
13,0,"(2, 14, 8, 0, 5, 4, 11, 9, 3, 13)","(14, 11, 19, 6, 6, 15, 15, 3, 14, 7)"
13,1,"(4, 5, 9, 1, 10, 6, 14, 12, 11, 8, 2)","(2, 7, 3, 12, 17, 8, 6, 7, 9, 1, 12)"
13,2,"(2, 14, 10, 12)","(17, 3, 4, 12)"
13,3,"(13, 2, 4, 1, 12, 8, 5, 9, 3, 7, 6, 11, 0)","(1, 8, 16, 20, 19, 19, 3, 11, 2, 1, 7, 17, 2)"
13,4,"(6, 11, 10)","(7, 19, 6)"
13,5,"(8, 11, 1, 14, 0, 5, 13, 9)","(1, 4, 6, 1, 12, 12, 11, 16)"
13,6,"(5, 1, 11, 8, 6, 13)","(1, 6, 3, 17, 3, 3)"
