kind,task,machine_selectable,process_time
3,3,"(19, 10, 8, 3, 6, 4, 18, 7, 14, 2, 0, 16, 13, 11, 15, 9, 1, 17)","(10, 5, 18, 3, 9, 10, 12, 8, 2, 2, 8, 18, 13, 19, 16, 14, 18, 19)"
3,4,"(13, 4, 1, 14, 15, 16, 12, 18, 0, 5)","(1, 9, 18, 17, 16, 15, 16, 20, 15, 10)"
3,5,"(5, 3, 7, 14, 9, 17, 2, 6, 16, 19, 13, 15, 1, 10, 12, 0, 8, 11)","(17, 20, 5, 5, 19, 3, 19, 18, 16, 9, 9, 15, 3, 14, 12, 7, 18, 15)"
3,6,"(8, 9, 5, 11, 0, 2)","(5, 7, 9, 19, 14, 2)"
3,7,"(11, 10, 1, 13, 16)","(13, 4, 1, 6, 2)"
3,8,"(5, 6, 16, 11, 9, 18, 8, 19, 14, 7, 15, 1, 3, 17, 4, 12, 2, 13, 0)","(8, 14, 5, 16, 7, 15, 16, 12, 4, 4, 10, 11, 19, 16, 15, 2, 18, 12, 11)"
4,0,"(9, 14, 2, 15, 5, 17, 6, 1, 13)","(19, 11, 13, 7, 20, 10, 9, 2, 19)"
4,1,"(14, 6, 13, 18, 0)","(6, 11, 3, 10, 8)"
4,2,"(5, 14, 12, 16, 13, 9, 2, 0, 19, 8, 17, 18, 10, 3, 4, 11, 1, 15, 6, 7)","(7, 10, 15, 12, 17, 19, 14, 17, 17, 6, 5, 3, 14, 8, 14, 13, 15, 18, 17, 10)"
4,3,"(13, 17, 8, 2, 4, 16, 9, 15, 7, 3, 5, 6, 14, 18, 12, 11, 1, 0)","(16, 14, 20, 11, 15, 20, 19, 15, 12, 4, 1, 20, 11, 12, 10, 2, 2, 8)"
4,4,"(1, 15, 16, 8, 10, 0, 4, 14, 17, 3, 2)","(17, 1, 5, 18, 12, 18, 14, 15, 16, 20, 1)"
4,5,"(3, 1, 6, 19, 10, 13, 9, 2, 15, 14, 8, 7)","(6, 15, 8, 5, 5, 18, 9, 7, 10, 13, 4, 18)"
4,6,"(8, 16, 18, 5)","(13, 10, 2, 9)"
5,0,"(11, 15, 5, 17, 4, 12, 13, 7, 0, 8, 16, 1, 19, 10, 9, 6, 18)","(3, 6, 1, 14, 18, 11, 3, 15, 18, 16, 15, 20, 13, 20, 12, 5, 12)"
5,1,"(13, 6, 5, 4, 19, 11, 10, 3, 15, 9)","(9, 7, 15, 19, 12, 12, 12, 16, 10, 2)"
5,2,"(12,)","(4,)"
5,3,"(13, 15, 0, 14, 12, 17, 4, 18, 19, 9, 5, 16, 7, 10, 11, 2, 8)","(8, 9, 18, 19, 12, 4, 9, 9, 10, 12, 18, 8, 5, 1, 20, 15, 2)"
5,4,"(8, 19, 1, 3, 18, 5, 15, 14, 11, 0, 7, 9, 4)","(17, 7, 9, 4, 16, 20, 6, 6, 10, 13, 17, 13, 18)"
5,5,"(3, 7, 18, 14, 2, 6, 11, 9)","(7, 14, 2, 13, 8, 1, 1, 14)"
5,6,"(11, 0)","(4, 16)"
5,7,"(18, 3, 14, 17, 9, 16, 7, 11)","(14, 1, 18, 19, 11, 18, 2, 10)"
6,0,"(17, 12, 18, 11, 7, 13, 19, 0, 2, 9, 5, 10, 4, 14, 16, 6)","(11, 17, 6, 4, 9, 3, 17, 8, 4, 1, 8, 20, 10, 2, 15, 2)"
6,1,"(4, 11, 17, 6, 1, 7, 5, 8, 0, 19, 3, 15, 9, 14, 16)","(20, 3, 2, 1, 8, 10, 5, 4, 4, 11, 9, 7, 2, 7, 10)"
6,2,"(7,)","(11,)"
6,3,"(3, 4, 2, 9, 12, 17, 14, 1, 11)","(1, 10, 12, 17, 3, 19, 10, 1, 19)"
6,4,"(4,)","(4,)"
6,5,"(19, 7)","(10, 1)"
7,0,"(9, 19, 2, 18, 6, 15, 7, 8, 16)","(13, 13, 4, 13, 9, 12, 16, 20, 18)"
7,1,"(13, 8, 10, 12, 5, 14, 2, 18, 15, 7, 16, 4, 19, 6, 17, 1, 0)","(18, 12, 18, 10, 3, 4, 3, 7, 20, 8, 12, 16, 5, 5, 16, 11, 15)"
7,2,"(1, 8, 3, 9, 14, 13, 12, 18, 6, 16, 15, 7, 11, 5, 0, 2, 10, 17)","(17, 8, 7, 10, 16, 18, 13, 12, 12, 4, 15, 6, 14, 13, 20, 7, 12, 13)"
7,3,"(8, 4, 19, 9, 14, 16, 11, 10, 6, 3, 5)","(3, 4, 10, 7, 15, 5, 20, 10, 19, 10, 17)"
7,4,"(16, 19, 17, 4, 6, 12, 2, 7, 11, 9, 15, 10, 0, 13, 5, 8, 14, 1, 18)","(20, 7, 20, 13, 8, 13, 1, 18, 4, 16, 10, 15, 6, 2, 1, 1, 7, 14, 20)"
7,5,"(1, 2, 17, 8, 0, 14, 4, 7, 3)","(3, 14, 6, 1, 12, 16, 9, 18, 3)"
8,0,"(13, 11, 10, 2, 9, 5, 12, 0, 6, 8, 1, 17, 19, 18, 4, 3, 14)","(20, 3, 20, 2, 8, 4, 15, 12, 17, 10, 6, 12, 18, 12, 10, 12, 2)"
8,1,"(3, 11, 4)","(15, 9, 4)"
8,2,"(0, 18, 11, 6, 1, 14, 15, 2, 3, 8, 16)","(8, 9, 13, 3, 8, 6, 7, 11, 7, 2, 16)"
8,3,"(6, 8, 12, 13)","(8, 11, 5, 5)"
8,4,"(4, 17, 19, 9, 7, 18, 16, 0, 10, 2, 11, 6, 13, 3, 5, 14, 15, 12, 1)","(7, 4, 10, 8, 12, 14, 7, 9, 9, 5, 20, 10, 20, 9, 12, 6, 14, 5, 13)"
8,5,"(13, 15, 7, 6, 17)","(12, 19, 11, 19, 4)"
9,0,"(19, 15, 4)","(5, 17, 19)"
9,1,"(6, 8, 15, 14, 12, 18, 3, 7, 9, 10, 5, 19, 1)","(18, 7, 19, 10, 5, 20, 14, 9, 16, 7, 8, 20, 15)"
9,2,"(7, 17, 1, 5)","(2, 4, 15, 13)"
9,3,"(8, 3, 9, 5, 19, 12, 11, 7, 14, 4, 10, 18)","(6, 14, 10, 20, 20, 16, 17, 11, 14, 5, 13, 13)"
9,4,"(1, 12, 11)","(5, 11, 11)"
9,5,"(16, 5, 6, 17, 13, 7, 0, 15, 14, 4, 3, 1, 11)","(19, 10, 20, 12, 13, 11, 17, 6, 9, 5, 16, 7, 7)"
9,6,"(18, 5, 19, 0, 16, 3, 15, 1, 9, 7, 8, 17, 14, 6, 4, 11, 2, 10, 13, 12)","(8, 2, 5, 19, 2, 15, 9, 2, 3, 9, 9, 2, 3, 12, 13, 12, 3, 6, 20, 19)"
9,7,"(6, 14, 8, 2, 11, 0)","(3, 13, 17, 15, 2, 18)"
9,8,"(12, 19, 13, 6, 14, 2, 3, 11, 0, 1, 7, 16, 9, 17, 4, 18, 5, 8)","(5, 5, 14, 16, 2, 14, 18, 1, 4, 7, 10, 6, 19, 2, 18, 20, 16, 8)"
