kind,task,machine_selectable,process_time
5,1,"(14, 13, 3, 10, 5, 2, 12)","(9, 12, 6, 12, 8, 5, 6)"
5,2,"(10, 1, 17, 14, 9, 18, 8, 5, 6, 0)","(12, 14, 17, 12, 13, 12, 2, 18, 16, 3)"
5,3,"(11, 7, 9, 12, 19, 15)","(8, 10, 14, 9, 6, 4)"
5,4,"(4,)","(6,)"
5,5,"(13, 5, 9, 18, 8, 17, 4, 14, 0, 3, 15, 10, 19, 1, 12, 6, 2, 11, 7)","(11, 5, 4, 17, 17, 5, 16, 4, 5, 19, 15, 6, 18, 3, 9, 14, 18, 1, 15)"
6,0,"(15, 13, 12, 5, 19, 3, 16, 9, 17, 11, 7, 6)","(12, 15, 15, 13, 19, 5, 19, 5, 12, 2, 8, 8)"
6,1,"(4, 7, 8, 1, 9, 18, 5, 17, 11, 3, 13, 6)","(15, 20, 12, 15, 1, 9, 12, 10, 14, 3, 16, 5)"
6,2,"(3, 4, 16, 7, 17, 15, 10, 13)","(20, 5, 10, 13, 18, 17, 19, 18)"
6,3,"(18, 14, 12, 10, 11, 6, 9, 5, 3, 8, 7, 16, 0, 13, 2, 1, 17, 4, 15)","(17, 2, 12, 7, 2, 13, 9, 13, 4, 13, 19, 10, 1, 16, 16, 8, 15, 14, 10)"
6,4,"(9, 1)","(19, 6)"
6,5,"(5, 18, 9, 11, 12, 0, 14)","(3, 10, 8, 7, 6, 6, 16)"
6,6,"(19, 10, 7, 0, 3, 16, 14, 13, 15, 6, 18, 9, 4, 5, 2, 8, 17, 1, 12, 11)","(14, 2, 4, 2, 2, 5, 6, 4, 16, 9, 13, 1, 20, 11, 5, 5, 13, 13, 3, 5)"
6,7,"(14, 19, 1, 3, 9, 17, 11, 18, 16, 7, 0, 15, 5, 13, 12, 4, 8, 10, 2, 6)","(17, 3, 7, 17, 8, 13, 1, 2, 3, 11, 6, 12, 8, 3, 3, 1, 16, 1, 3, 6)"
