kind,task,machine_selectable,process_time
4,5,"(8, 7, 2)","(7, 14, 14)"
4,6,"(7, 3, 2, 4, 9, 5, 1)","(7, 11, 19, 1, 13, 2, 10)"
4,7,"(2, 9, 5, 0, 1, 3, 7, 8, 6)","(15, 12, 2, 2, 14, 20, 13, 14, 13)"
4,8,"(1, 7, 4, 9)","(13, 7, 4, 5)"
4,9,"(1, 7, 3, 0, 6, 4, 8, 5, 9)","(5, 17, 17, 5, 1, 15, 10, 13, 18)"
5,0,"(0, 6, 9, 8, 4, 7, 3, 1)","(4, 18, 10, 13, 17, 5, 5, 18)"
5,1,"(6, 1, 9, 2, 5, 7, 4)","(14, 10, 14, 3, 12, 15, 4)"
5,2,"(1, 6, 9, 2, 7, 5, 3, 4)","(6, 9, 5, 19, 15, 10, 16, 9)"
5,3,"(6, 0, 7, 4, 8)","(14, 2, 18, 10, 18)"
5,4,"(9, 0, 4, 3, 1, 5, 2, 8, 6)","(20, 8, 19, 1, 11, 5, 18, 8, 19)"
5,5,"(0, 9, 8, 3, 7)","(18, 19, 18, 18, 11)"
5,6,"(7, 6, 9, 0)","(6, 6, 13, 4)"
6,0,"(1, 6)","(19, 5)"
6,1,"(9, 1, 3, 0)","(11, 9, 9, 6)"
6,2,"(4, 1, 2, 9, 5, 8, 6, 3, 7, 0)","(8, 18, 14, 5, 8, 19, 8, 10, 11, 2)"
6,3,"(0, 9, 3, 4, 5, 6, 1, 8, 2)","(8, 7, 13, 15, 9, 10, 20, 13, 6)"
6,4,"(8, 9)","(20, 6)"
7,0,"(2, 1, 9, 3, 5, 0, 7, 8)","(9, 8, 12, 10, 11, 15, 6, 18)"
7,1,"(7, 3, 5, 4)","(17, 11, 4, 16)"
7,2,"(1, 5, 8, 4, 9, 2, 6)","(13, 8, 4, 7, 5, 4, 11)"
7,3,"(9,)","(2,)"
7,4,"(9, 8, 4, 7, 1, 6, 5, 0)","(15, 16, 12, 7, 15, 13, 3, 4)"
7,5,"(2, 6, 0, 5)","(2, 18, 3, 15)"
7,6,"(0, 6, 4, 1, 7, 8, 9, 5)","(6, 15, 13, 18, 6, 4, 17, 8)"
7,7,"(2, 9, 4, 8, 5)","(16, 15, 9, 16, 10)"
8,0,"(6, 0)","(11, 15)"
8,1,"(7, 0, 3, 8, 5, 4)","(4, 3, 14, 12, 10, 13)"
8,2,"(6, 2, 8, 3)","(2, 2, 3, 6)"
8,3,"(7, 9, 3, 4, 2, 5, 0, 8, 1, 6)","(1, 3, 20, 20, 2, 8, 17, 12, 15, 16)"
8,4,"(6, 0, 8, 2, 3, 4, 1)","(16, 14, 5, 7, 16, 2, 19)"
8,5,"(2, 4, 1)","(7, 8, 2)"
8,6,"(9, 7, 1, 2, 6)","(19, 18, 12, 13, 19)"
8,7,"(8,)","(15,)"
9,0,"(7, 2, 3, 0, 5, 1)","(20, 12, 16, 4, 9, 13)"
9,1,"(6, 1, 4, 7, 8, 0, 2, 3, 5)","(11, 15, 17, 20, 12, 3, 10, 3, 18)"
9,2,"(4, 7, 6, 2)","(16, 9, 9, 9)"
9,3,"(4, 3, 9, 2)","(2, 1, 1, 4)"
9,4,"(9, 7, 0)","(11, 19, 8)"
9,5,"(9,)","(11,)"
9,6,"(9, 8)","(20, 18)"
10,0,"(0, 3, 9, 2, 6)","(2, 14, 6, 16, 9)"
10,1,"(9, 3)","(5, 1)"
10,2,"(0, 7)","(6, 11)"
10,3,"(3, 1, 6)","(7, 18, 9)"
10,4,"(7, 1, 5, 9, 4, 6, 8, 3, 2)","(1, 4, 18, 16, 3, 19, 14, 8, 13)"
10,5,"(7, 9, 2, 3, 4, 1)","(10, 20, 8, 8, 11, 19)"
10,6,"(3, 6, 0, 9, 1, 8, 2, 5, 7, 4)","(20, 2, 20, 13, 3, 10, 16, 15, 13, 16)"
10,7,"(6, 3, 7, 5, 9, 4, 1, 8, 0)","(18, 6, 4, 2, 16, 16, 19, 7, 12)"
11,0,"(6, 1, 5, 3, 0, 9)","(14, 12, 16, 9, 8, 12)"
11,1,"(3, 8, 5, 0, 6, 2, 7, 1)","(15, 7, 20, 2, 1, 19, 1, 3)"
11,2,"(1, 3)","(5, 11)"
11,3,"(2, 6, 0, 8, 9, 4, 7, 1, 3)","(20, 14, 2, 10, 5, 13, 2, 8, 11)"
11,4,"(6, 1, 4)","(7, 11, 9)"
11,5,"(8, 9, 6, 2)","(2, 5, 10, 4)"
11,6,"(9, 7)","(16, 17)"
11,7,"(5, 7, 1, 9, 6, 3, 8)","(20, 14, 11, 15, 20, 17, 1)"
12,0,"(7,)","(17,)"
12,1,"(7, 4)","(1, 14)"
12,2,"(8, 9, 0, 4, 5)","(8, 15, 15, 18, 4)"
12,3,"(5, 3, 8, 9, 1, 7, 4)","(1, 19, 18, 14, 10, 20, 4)"
12,4,"(6, 9, 0)","(5, 19, 8)"
12,5,"(1, 0, 3, 7)","(1, 1, 9, 6)"
12,6,"(9, 4, 0, 3, 1, 8)","(12, 16, 10, 14, 16, 15)"
