kind,task,machine_selectable,process_time
6,3,"(10, 7, 5, 16, 1, 13, 17, 12, 2, 15, 4, 9)","(15, 8, 9, 17, 13, 11, 14, 8, 15, 17, 6, 7)"
6,4,"(16, 12, 13, 17, 14, 6, 1, 8, 9, 11, 2, 19, 7, 3)","(13, 11, 4, 2, 16, 8, 13, 9, 13, 2, 18, 16, 14, 14)"
7,0,"(3, 9, 7, 13, 18, 17, 6, 14, 16, 19, 15, 0, 12)","(10, 7, 8, 12, 16, 15, 6, 12, 13, 14, 17, 7, 10)"
7,1,"(3, 6, 18, 8, 19, 12, 10, 13, 4, 15, 1)","(9, 9, 5, 16, 3, 13, 8, 14, 7, 13, 7)"
7,2,"(11, 0, 19, 18, 8, 15, 1, 6, 14, 10, 2, 7, 17, 16, 13, 12)","(5, 17, 6, 19, 12, 5, 14, 4, 3, 10, 1, 14, 13, 17, 18, 4)"
7,3,"(3, 9, 16, 5, 18, 1, 12)","(18, 14, 14, 19, 20, 12, 8)"
7,4,"(16, 9, 4, 8, 7, 0)","(5, 5, 10, 4, 17, 10)"
7,5,"(7, 10, 0, 3, 11, 16, 18, 6, 19, 2, 17, 12, 13, 1)","(7, 9, 17, 13, 12, 12, 5, 8, 13, 1, 7, 13, 13, 2)"
7,6,"(15, 9, 17, 12, 16, 11, 2, 18)","(11, 11, 17, 5, 17, 14, 15, 7)"
8,0,"(9, 18, 11, 4, 6, 19, 13, 12, 0, 15, 14, 10, 3, 7, 16, 1, 17)","(10, 4, 11, 5, 3, 5, 8, 12, 9, 5, 12, 10, 11, 18, 11, 15, 9)"
8,1,"(0, 12, 4, 18, 11, 16, 9, 8, 5, 19, 17, 14, 13, 2, 10, 3)","(13, 10, 6, 3, 18, 20, 17, 7, 14, 19, 5, 11, 14, 10, 15, 7)"
8,2,"(6, 17, 14, 12, 18, 19, 4, 13, 10, 11, 3, 15, 7, 5, 16, 2, 0, 8, 1, 9)","(10, 14, 4, 11, 8, 11, 2, 2, 14, 10, 19, 12, 19, 17, 13, 16, 2, 8, 20, 12)"
8,3,"(7, 5, 13, 4, 10, 8)","(6, 15, 2, 4, 7, 17)"
8,4,"(0, 4, 5, 9, 18, 16)","(5, 18, 11, 20, 3, 15)"
8,5,"(10, 15, 18, 0, 8, 6, 12, 1, 4, 14, 2, 16, 19, 17)","(2, 10, 18, 17, 13, 20, 11, 18, 19, 8, 3, 1, 3, 18)"
8,6,"(17, 5, 12, 3, 19, 7, 2)","(7, 4, 18, 12, 2, 10, 16)"
8,7,"(3, 1, 6, 8, 15, 4, 0, 18, 16, 9, 2, 10)","(16, 13, 20, 1, 13, 9, 13, 6, 4, 1, 17, 11)"
8,8,"(13, 10, 8, 5, 19, 18, 1, 3)","(17, 9, 6, 6, 11, 4, 18, 19)"
8,9,"(7, 9, 10, 19)","(14, 20, 12, 3)"
9,0,"(6, 1, 14, 19, 3, 5, 15, 0, 8, 10)","(4, 20, 3, 9, 8, 3, 19, 14, 10, 7)"
9,1,"(18, 17, 12, 11, 0, 1, 19, 3, 7, 6, 10)","(12, 10, 12, 14, 10, 9, 5, 2, 4, 8, 19)"
9,2,"(15, 9, 11, 3, 7, 6, 12, 5, 0)","(3, 13, 18, 6, 12, 10, 16, 7, 16)"
9,3,"(17, 8, 3, 12, 14, 7, 4)","(9, 9, 17, 18, 9, 15, 14)"
9,4,"(12, 4, 0, 2, 18, 7, 8, 6, 5, 3, 17, 14, 9, 10, 16, 1, 13, 11, 15, 19)","(8, 6, 11, 19, 3, 2, 18, 2, 7, 7, 9, 2, 15, 6, 16, 8, 9, 15, 2, 13)"
9,5,"(13, 7, 16, 12, 15, 2, 6, 10, 1, 4)","(10, 3, 14, 8, 11, 16, 2, 7, 5, 2)"
9,6,"(16, 4, 0, 5, 19, 11, 17, 9)","(6, 13, 6, 1, 9, 13, 20, 18)"
9,7,"(8, 9, 15, 18, 17, 13, 12, 6, 14)","(7, 18, 17, 6, 7, 18, 11, 2, 18)"
9,8,"(18, 4, 0, 7, 5, 9, 2, 6, 8)","(15, 12, 12, 7, 9, 13, 7, 1, 14)"
9,9,"(7, 8, 17, 13, 14, 9, 16, 2, 4)","(19, 16, 13, 6, 13, 20, 7, 9, 20)"
10,0,"(15, 14, 16, 13, 19, 12, 10, 0)","(5, 1, 8, 18, 11, 6, 4, 12)"
10,1,"(5, 8, 10, 0, 1, 12, 6, 3, 7, 19, 14, 17, 13, 2, 15)","(15, 20, 20, 19, 16, 15, 14, 3, 13, 13, 17, 4, 1, 12, 3)"
10,2,"(19, 0)","(14, 16)"
10,3,"(4, 12, 19, 5, 16, 17, 13, 6, 18, 14, 0, 8, 11)","(4, 15, 16, 13, 3, 6, 7, 16, 17, 8, 10, 16, 4)"
10,4,"(1, 11, 13, 17, 19, 10, 9, 6, 0, 12, 5, 16, 14, 8, 4, 15, 3)","(13, 13, 9, 16, 13, 16, 4, 3, 7, 5, 14, 9, 4, 3, 13, 7, 3)"
10,5,"(11, 17, 16, 5, 3, 0)","(8, 15, 6, 17, 6, 3)"
10,6,"(9, 4, 7, 0, 16, 17)","(14, 10, 20, 18, 16, 1)"
10,7,"(6, 16, 3, 12, 7, 15, 5, 17)","(19, 7, 5, 16, 3, 1, 3, 12)"
10,8,"(10, 14, 7, 0, 15, 5, 3, 19, 17, 13, 8, 18, 16)","(15, 6, 5, 5, 8, 12, 11, 3, 18, 10, 3, 12, 3)"
10,9,"(5, 9, 19, 14, 18, 10, 6, 16, 4, 17, 7, 8)","(4, 18, 17, 8, 20, 17, 1, 8, 15, 3, 1, 11)"
