kind,task,machine_selectable,process_time
3,3,"(4, 19, 0, 15, 2, 6, 13, 5, 17, 1, 8, 11, 9, 16, 10, 3)","(8, 18, 19, 12, 19, 6, 19, 5, 13, 2, 17, 13, 3, 18, 10, 7)"
3,4,"(4, 12, 9)","(12, 18, 5)"
4,0,"(14, 18, 19, 6, 10, 3, 0, 4, 1, 16, 7, 13, 12, 17, 8)","(7, 16, 3, 5, 14, 2, 20, 19, 18, 13, 1, 3, 5, 14, 7)"
4,1,"(0, 8)","(5, 16)"
4,2,"(14, 4, 16, 19, 5, 18, 15, 3, 8, 7, 13, 11, 1)","(6, 15, 14, 15, 15, 9, 4, 9, 13, 2, 9, 1, 2)"
4,3,"(13, 3, 14, 11, 19, 1, 9, 2, 8, 18, 0, 4, 15, 5, 6, 17, 7, 12)","(20, 20, 3, 13, 11, 11, 8, 10, 6, 19, 20, 11, 18, 3, 16, 1, 20, 17)"
4,4,"(8, 13, 18, 16, 5, 19, 1, 17, 12, 9, 4, 3, 11, 10, 14)","(15, 18, 10, 19, 17, 5, 18, 4, 3, 12, 17, 12, 19, 15, 10)"
4,5,"(19,)","(11,)"
4,6,"(17, 9, 4, 6, 0, 19, 18, 13, 15, 14, 10, 7, 5, 1, 2, 11, 8, 16)","(11, 16, 4, 18, 3, 15, 4, 6, 20, 4, 6, 3, 13, 10, 18, 1, 15, 6)"
4,7,"(5, 11, 2, 15, 18, 8, 9, 14, 6, 10, 13, 17, 19, 3, 1, 0, 4, 7, 12, 16)","(12, 14, 17, 2, 15, 17, 3, 12, 8, 12, 19, 16, 8, 6, 10, 1, 17, 13, 5, 8)"
4,8,"(8, 7, 10, 0, 14, 9, 11)","(7, 7, 20, 17, 10, 4, 7)"
4,9,"(3, 8, 17, 9, 12, 13, 11)","(9, 13, 6, 15, 4, 13, 3)"
5,0,"(13, 19, 0, 6, 16, 3, 8, 14, 7, 12, 5, 11, 17, 1, 2, 10, 15, 18, 9)","(5, 4, 6, 13, 7, 14, 14, 6, 3, 4, 1, 5, 4, 12, 11, 9, 7, 18, 2)"
5,1,"(10, 15, 11, 1, 17, 2, 16, 12, 0, 3)","(7, 20, 9, 10, 5, 12, 3, 11, 6, 20)"
5,2,"(19, 6, 5, 18, 12, 17, 1, 15, 11, 4, 7, 0)","(13, 13, 9, 3, 18, 15, 7, 1, 16, 10, 5, 9)"
5,3,"(19, 13, 14, 10, 7, 11, 15, 6, 17)","(14, 9, 16, 4, 17, 13, 16, 17, 17)"
5,4,"(0, 15, 9, 14, 18)","(2, 16, 12, 6, 18)"
6,0,"(18, 16, 7, 17, 14, 8, 5, 12, 13, 0, 19, 11, 3, 10, 15, 4, 6, 1)","(7, 6, 3, 20, 6, 17, 10, 8, 5, 17, 12, 6, 12, 18, 8, 17, 1, 8)"
6,1,"(11, 18, 19, 8, 2, 9, 3, 6, 4, 17, 15, 0, 5, 16, 13, 12)","(6, 17, 15, 12, 11, 18, 8, 17, 12, 16, 2, 13, 12, 17, 18, 3)"
6,2,"(16, 13, 11)","(13, 7, 3)"
6,3,"(10, 16, 2, 3, 6, 5)","(16, 8, 10, 19, 8, 20)"
6,4,"(11,)","(6,)"
6,5,"(16, 14, 4, 1, 8, 12, 5, 0, 9, 18, 15, 2, 11)","(4, 14, 1, 15, 11, 16, 19, 14, 18, 13, 20, 1, 17)"
6,6,"(10, 16, 0, 1, 3, 15, 17, 8, 14, 12, 18, 11, 9, 2, 13, 7, 19, 6, 4)","(20, 19, 13, 17, 16, 14, 18, 17, 10, 5, 19, 3, 20, 10, 8, 15, 16, 16, 6)"
6,7,"(12, 19, 4, 8, 13, 11, 2)","(1, 19, 8, 11, 15, 7, 11)"
6,8,"(19, 11, 10, 1, 6, 5)","(7, 6, 3, 2, 8, 15)"
6,9,"(4, 6, 10, 8, 3, 18, 13, 14, 19, 5, 9, 1, 17, 2, 11, 15, 12)","(19, 8, 5, 5, 19, 14, 11, 7, 10, 17, 11, 9, 11, 20, 12, 13, 14)"
7,0,"(4, 16, 12, 6, 2, 1, 8, 5, 18, 15, 0, 7, 13, 3, 19)","(16, 11, 6, 2, 16, 9, 9, 20, 14, 14, 1, 5, 6, 18, 8)"
7,1,"(8, 7, 16, 2, 1, 3, 19, 5, 4, 13, 17, 9, 0, 14, 18)","(19, 9, 1, 4, 15, 13, 5, 14, 1, 4, 3, 2, 18, 13, 6)"
7,2,"(11, 10, 6, 8, 12, 19, 13, 0, 5, 15, 14, 2, 16, 4, 1, 3)","(2, 17, 6, 19, 4, 2, 6, 11, 9, 20, 15, 19, 13, 2, 18, 16)"
7,3,"(3, 11)","(16, 5)"
7,4,"(5, 17, 13, 18)","(2, 19, 4, 19)"
7,5,"(19, 16, 5, 6, 15, 13)","(5, 20, 10, 14, 12, 16)"
7,6,"(15, 10, 14, 4, 3, 2, 5, 8)","(17, 12, 16, 6, 10, 20, 6, 17)"
8,0,"(18, 6, 1, 14, 7, 19, 16, 11, 3, 13, 10, 8, 4, 2, 0, 9)","(18, 5, 7, 9, 8, 17, 17, 2, 10, 19, 12, 4, 14, 9, 2, 2)"
8,1,"(19, 16, 4, 18, 11, 8, 17)","(4, 3, 9, 17, 5, 6, 12)"
8,2,"(10,)","(11,)"
8,3,"(3, 6, 7, 9, 14, 13, 19, 5, 2, 1, 11, 18, 8, 15, 10)","(19, 3, 17, 17, 7, 14, 10, 16, 11, 12, 13, 8, 14, 5, 8)"
8,4,"(13, 1, 15, 5, 9, 3)","(3, 9, 5, 9, 16, 18)"
8,5,"(0, 3, 14, 18, 9, 13, 16, 15, 19, 7, 5, 10, 8, 4, 2, 6, 17, 11, 12, 1)","(6, 15, 11, 7, 5, 15, 18, 6, 12, 11, 13, 19, 9, 14, 12, 20, 19, 6, 10, 3)"
8,6,"(4, 13, 10, 8, 15, 0)","(16, 17, 1, 20, 17, 7)"
8,7,"(17, 16, 1, 13, 11, 0, 19, 6, 3, 9, 8, 14, 12, 10, 18, 2, 7, 5, 4)","(19, 15, 19, 8, 7, 11, 18, 17, 16, 18, 14, 17, 20, 19, 9, 14, 17, 20, 7)"
