kind,task,machine_selectable,process_time
6,0,"(5, 6, 1, 9, 8, 4, 3, 7, 2)","(20, 9, 8, 9, 1, 19, 17, 11, 20)"
6,1,"(6, 4, 7, 8, 9, 3, 0, 5, 1, 2)","(15, 9, 4, 5, 20, 13, 8, 7, 13, 9)"
6,2,"(1, 3, 4)","(16, 13, 17)"
6,3,"(6, 7, 8, 4, 1, 0, 2, 9)","(4, 2, 10, 11, 1, 12, 13, 5)"
6,4,"(8, 4)","(8, 9)"
6,5,"(4, 6, 7, 0, 3)","(5, 17, 9, 3, 3)"
6,6,"(6, 9, 5, 8, 4, 3)","(3, 1, 5, 15, 1, 3)"
7,0,"(8, 1, 7, 5)","(17, 10, 4, 20)"
7,1,"(3, 6, 9, 5, 8, 4, 1)","(8, 8, 17, 5, 17, 8, 19)"
7,2,"(1, 4, 8)","(7, 16, 11)"
7,3,"(3, 5, 2)","(1, 19, 7)"
7,4,"(5, 6, 3, 7)","(5, 13, 4, 17)"
7,5,"(0, 6, 1, 3, 8, 4, 7, 9, 2, 5)","(9, 20, 6, 19, 6, 17, 8, 3, 10, 9)"
7,6,"(9, 4, 8, 0, 6, 1, 3, 5, 7, 2)","(11, 14, 6, 8, 19, 20, 5, 19, 19, 11)"
7,7,"(8, 7, 2)","(18, 9, 6)"
7,8,"(0, 8)","(1, 14)"
8,0,"(9, 4, 8, 0, 6, 5, 3, 7, 2, 1)","(17, 12, 1, 1, 15, 17, 15, 17, 18, 4)"
8,1,"(1, 2, 0)","(19, 13, 19)"
8,2,"(4,)","(11,)"
8,3,"(6, 2, 9, 4, 5, 1, 0, 8, 3, 7)","(9, 17, 4, 7, 18, 4, 6, 3, 17, 20)"
8,4,"(7, 6, 5, 0, 4, 3, 2)","(5, 18, 6, 1, 9, 20, 19)"
8,5,"(8, 4, 3, 6, 9, 0, 2, 7, 5)","(2, 17, 6, 15, 6, 5, 20, 1, 18)"
8,6,"(3, 2, 5, 0, 7)","(15, 18, 5, 20, 11)"
9,0,"(2, 8, 0)","(6, 7, 20)"
9,1,"(5, 0, 7, 4)","(18, 16, 15, 6)"
9,2,"(6, 0, 1, 7, 8, 5)","(8, 19, 17, 20, 18, 16)"
9,3,"(0, 4, 6)","(17, 18, 17)"
9,4,"(6, 9, 5, 4, 2, 7, 3, 1, 8, 0)","(2, 11, 3, 12, 9, 6, 15, 14, 5, 7)"
9,5,"(8,)","(12,)"
9,6,"(9, 1, 3, 8, 4, 6, 2)","(11, 14, 19, 17, 3, 19, 17)"
9,7,"(9,)","(13,)"
10,0,"(3, 9, 1, 5, 6, 7)","(19, 19, 4, 6, 6, 16)"
10,1,"(4, 1, 0, 5, 9)","(16, 18, 4, 18, 15)"
10,2,"(9, 5, 6, 4, 7, 8, 0)","(13, 3, 12, 16, 11, 3, 8)"
10,3,"(2, 4, 5, 8, 6, 1, 3)","(11, 11, 3, 11, 11, 1, 12)"
10,4,"(6, 3, 2, 9, 7)","(13, 1, 12, 19, 14)"
10,5,"(9,)","(4,)"
10,6,"(0, 8, 9, 3, 2, 6, 5)","(10, 9, 10, 7, 13, 18, 7)"
10,7,"(1, 2, 9, 3, 5, 0)","(12, 14, 11, 5, 13, 18)"
10,8,"(4, 0, 3, 2)","(18, 8, 5, 8)"
10,9,"(7, 3, 4)","(8, 9, 1)"
