kind,task,machine_selectable,process_time
8,6,"(0,)","(10,)"
8,7,"(11, 1, 2, 3, 0, 5, 9)","(13, 3, 20, 7, 7, 18, 11)"
8,8,"(14, 10, 7, 1, 6, 3, 13, 2, 5, 9, 8, 4, 11, 12, 0)","(11, 8, 4, 4, 17, 11, 6, 2, 2, 7, 17, 15, 16, 8, 7)"
9,0,"(3,)","(13,)"
9,1,"(13, 5, 9, 6, 4, 10, 0)","(20, 8, 2, 15, 7, 12, 3)"
9,2,"(11, 3)","(8, 8)"
9,3,"(9, 0, 13, 12, 14, 4, 10, 7, 11, 6, 3, 1)","(7, 17, 9, 3, 17, 2, 11, 14, 13, 19, 12, 13)"
9,4,"(4, 10, 9, 2, 5)","(19, 4, 6, 8, 13)"
9,5,"(12, 2, 7, 13, 8)","(5, 12, 16, 5, 19)"
9,6,"(8, 2, 13)","(2, 17, 14)"
9,7,"(2, 8, 10, 5, 14, 3, 12, 4)","(3, 20, 3, 13, 13, 19, 16, 20)"
9,8,"(0, 14, 10, 1, 11, 5, 2, 12, 7, 8, 3)","(19, 17, 12, 11, 9, 11, 19, 8, 4, 5, 18)"
