kind,task,machine_selectable,process_time
9,8,"(0, 4, 1, 7, 2, 8, 5, 9)","(11, 7, 18, 17, 11, 9, 17, 17)"
10,0,"(2, 7, 9, 0, 6, 1)","(18, 4, 4, 14, 9, 12)"
10,1,"(7, 0, 8, 5, 4)","(4, 18, 14, 9, 10)"
10,2,"(1, 9, 6)","(10, 12, 15)"
10,3,"(7,)","(18,)"
10,4,"(4, 2, 8, 3, 5, 6, 1, 0)","(2, 14, 7, 5, 2, 2, 15, 15)"
10,5,"(1, 0, 6)","(2, 15, 6)"
10,6,"(9, 8, 7, 6, 4, 0, 1, 3)","(12, 5, 18, 15, 14, 16, 6, 17)"
10,7,"(6, 8, 9, 0)","(19, 15, 10, 10)"
10,8,"(8, 1, 3, 9, 4, 6, 2, 5, 0)","(4, 1, 9, 16, 3, 13, 14, 6, 9)"
11,0,"(9,)","(17,)"
11,1,"(3, 4, 8)","(17, 15, 10)"
11,2,"(8, 1, 0, 9, 6, 5, 3)","(14, 15, 17, 5, 4, 3, 18)"
11,3,"(0, 2, 9, 6, 7, 5, 4, 8, 1, 3)","(11, 5, 9, 15, 16, 5, 8, 10, 18, 12)"
11,4,"(3, 4, 1, 0, 2, 7, 6)","(15, 8, 8, 3, 12, 1, 19)"
11,5,"(7, 1, 6)","(20, 19, 20)"
11,6,"(3, 8, 5, 4, 7, 0)","(6, 1, 18, 3, 19, 18)"
12,0,"(4, 8, 7, 1, 6, 2, 0, 5, 9)","(5, 5, 15, 10, 9, 12, 11, 16, 7)"
12,1,"(2, 5, 3, 7)","(6, 19, 11, 13)"
12,2,"(4, 9, 1, 2, 8, 0)","(20, 8, 9, 16, 1, 3)"
12,3,"(8, 0, 4)","(13, 2, 12)"
12,4,"(5, 0, 9, 4, 7, 3, 1, 8)","(3, 3, 17, 17, 8, 11, 13, 18)"
12,5,"(7, 2, 3, 0, 8, 9, 4, 5)","(2, 4, 2, 4, 6, 14, 15, 7)"
13,0,"(7, 3, 5, 4, 0, 8, 9, 6)","(5, 13, 11, 19, 6, 16, 2, 4)"
13,1,"(2, 9, 1)","(17, 10, 12)"
13,2,"(3, 7, 4, 9, 8, 5, 6, 2, 1)","(2, 12, 17, 17, 12, 13, 3, 19, 3)"
13,3,"(9, 2, 4, 1)","(17, 4, 4, 5)"
13,4,"(2, 4, 3, 9, 6, 1, 7, 8, 5)","(6, 4, 10, 5, 6, 11, 3, 3, 4)"
13,5,"(0, 3, 4, 2, 9, 5)","(19, 2, 7, 17, 3, 6)"
13,6,"(1, 0, 2, 7, 6, 3, 8, 9, 5)","(1, 3, 8, 8, 5, 2, 1, 20, 13)"
13,7,"(3, 0, 8, 2, 1, 7, 9, 5)","(10, 8, 3, 12, 10, 12, 7, 3)"
14,0,"(8, 9, 5, 2, 7, 4)","(16, 5, 17, 19, 6, 5)"
14,1,"(6, 9)","(14, 15)"
14,2,"(1, 4, 7, 3, 5, 6, 9, 2, 8)","(14, 11, 18, 6, 7, 10, 20, 12, 3)"
14,3,"(7, 8, 6, 5, 3, 4)","(7, 13, 1, 6, 16, 12)"
14,4,"(8, 1, 7, 6, 2, 5, 4)","(9, 12, 11, 14, 9, 9, 8)"
