kind,task,machine_selectable,process_time
9,2,"(5, 0, 4, 9, 8, 1, 7)","(9, 7, 3, 4, 16, 20, 18)"
9,3,"(9,)","(12,)"
9,4,"(8, 7, 4, 2)","(11, 17, 7, 5)"
9,5,"(3, 5, 7, 8, 0, 4, 6)","(14, 16, 1, 1, 13, 4, 9)"
10,0,"(9,)","(19,)"
10,1,"(0, 6, 7, 1, 4)","(9, 6, 13, 16, 16)"
10,2,"(3, 1, 0)","(17, 6, 12)"
10,3,"(1, 9, 0, 3, 4, 5, 2, 8, 6, 7)","(5, 1, 8, 20, 5, 17, 20, 2, 1, 19)"
10,4,"(8, 7, 0, 1, 3, 4, 5)","(5, 3, 9, 7, 1, 5, 13)"
10,5,"(7, 4, 8, 9)","(4, 10, 6, 8)"
10,6,"(7, 1, 5, 2, 0, 8, 9, 4, 3, 6)","(18, 4, 15, 12, 5, 8, 3, 12, 17, 4)"
11,0,"(2, 8, 4, 7, 0, 9, 6)","(8, 5, 17, 4, 16, 2, 13)"
11,1,"(1, 3)","(9, 2)"
11,2,"(8, 6, 0, 4, 7, 1)","(8, 6, 9, 8, 8, 12)"
11,3,"(5, 8, 3, 2, 7, 1, 4, 9)","(20, 14, 20, 8, 1, 4, 18, 5)"
11,4,"(4, 8, 5)","(8, 7, 11)"
12,0,"(5, 2, 1, 7, 9, 6, 4, 3, 8, 0)","(2, 6, 2, 3, 20, 9, 5, 5, 13, 11)"
12,1,"(4, 8, 2, 6)","(18, 16, 6, 13)"
12,2,"(5, 8, 9)","(14, 9, 1)"
12,3,"(5, 1, 7, 2)","(20, 18, 19, 14)"
12,4,"(0, 9, 2, 4, 8, 3)","(11, 15, 6, 20, 6, 11)"
12,5,"(2, 9)","(4, 2)"
12,6,"(9, 8, 7, 1, 5, 6, 2, 0, 4)","(1, 16, 17, 11, 15, 13, 4, 13, 2)"
12,7,"(5,)","(18,)"
12,8,"(5, 0, 8, 9, 2, 1, 3, 7, 4)","(8, 6, 9, 16, 8, 4, 4, 9, 6)"
